,0
554,10312.034436599999
555,11495.0700899
556,12522.8206825
557,13426.158473700001
558,14225.5404586
559,14826.929620800001
560,14593.538079599999
561,15826.658332
562,16550.385975
563,17277.370177
564,18028.916483
565,18827.159127
566,19688.079809
567,20625.768866000002
568,21653.679219
569,22772.649292000002
570,23941.408298000002
571,25106.355918
572,26213.341351000003
573,27207.336767
574,28106.017694000002
575,28871.646937
576,29537.527696999998
577,30138.714043
578,30711.748502000002
579,31288.247288000002
580,31866.562126000004
581,32438.265552999997
582,32994.466304
583,33525.979434
584,34017.680449
585,34473.47894
586,34892.336025
587,35273.807931
588,35618.048513
589,35936.301421
590,36232.354475
591,36519.861902000004
592,36812.318243
593,37123.20926
594,37485.368628000004
595,37863.370515999995
596,38239.085677999996
597,38593.840543
598,38908.332236
599,39178.524348
600,39406.846746
601,39611.916298
602,39812.646645
603,40028.161715
604,40275.090022
605,40541.485044
606,40812.82615
607,41074.259655999995
608,41310.640259
609,41506.751518
610,41675.724958
611,41831.574767
612,41988.48411
613,42160.911219999995
614,42400.246783999995
615,42662.635154999996
616,42935.877492
617,43206.669837
618,43460.555141
619,43680.932977000004
620,43881.337437
621,44075.174105
622,44276.340792
623,44499.196179000006
624,44651.574878
625,44838.049259
626,45060.441914
627,45320.151101999996
628,45617.834793
629,45938.04984400001
630,46275.092168999996
631,46609.291485
632,46921.304559000004
633,47192.166635999994
634,47400.816007999994
635,47565.590125999996
636,47703.890319
637,47833.246381000004
638,47971.383228000006
639,48123.802698
640,48320.305896
641,48578.936563
642,48917.588717
643,49353.786353999996
644,宁夏回族自治区
645,1707.2238692199999
646,2076.55690608
647,2288.9960309900002
648,2475.1371952000004
649,2639.41121217
650,2784.69549955
651,2891.76003154
652,2836.30217355
653,3064.902173799999
654,3192.5256208400006
655,3318.2196224199993
656,3445.4498005600003
657,3577.0977799799994
658,3714.60115442
659,3858.93807301
660,4010.81406827
661,4170.0855781400005
662,4335.508662869999
663,4505.400376769999
664,4678.21391847
665,4852.48581701
666,5038.1384054400005
667,5228.050995330001
668,5425.762453459999
669,5634.851133589999
670,5858.85440719
671,6098.935616520001
672,6345.366732830001
673,6586.352987159999
674,6810.396841
675,7006.170742940001
676,7164.7303142499995
677,7295.606920790001
678,7410.944454910001
679,7523.2070904699995
680,7645.22364251
681,7788.862666299999
682,7950.54774844
683,8125.326343029999
684,8308.3304671
685,8494.886135369998
686,8686.49337299
687,8875.02936986
688,9057.55837396
689,9230.83225961
690,9391.299308650001
691,9539.21335112
692,9677.29805479
693,9812.51545815
694,9952.02210112
695,10103.144787180001
696,10271.257892389998
697,10448.72678983
698,10625.65144171
699,10791.881575219999
700,10937.06632757
701,11052.663834399997
702,11145.28672891
703,11223.851371400002
704,11297.424122459997
705,11375.23124596
706,11475.400596599997
707,11585.515705249998
708,11700.283780709999
709,11813.879829849995
710,11919.92540097
711,12011.169288199999
712,12088.25566424
713,12151.87187772
714,12202.941052580001
715,12242.456096930002
716,12243.04570475
717,12235.73553081
718,12224.35644771
719,12212.841905430001
720,12205.283321359999
721,12201.625401410001
722,12203.508436760001
723,12208.445669540002
724,12213.900884740002
725,12217.308861740004
726,12214.189810169999
727,12205.084547209997
728,12188.982419219998
729,12164.877284689996
730,12131.783655920002
731,12085.635932840003
732,12028.55336786
733,11959.753360159999
734,11878.576332649998
735,11784.51718281
736,安徽省
737,11543.150063729996
738,13938.513620100002
739,15429.611413579998
740,16865.909579979998
741,18255.07533723
742,19596.991038179996
743,20731.92371702
744,20717.60057216
745,22786.399960490002
746,24106.761068750006
747,25365.40342976
748,26553.59606403
749,27678.294992290008
750,28743.174269999992
751,29749.85428750001
752,30697.665104300013
753,31585.953565699998
754,32436.36257110001
755,33275.49463740001
756,34132.10682429999
757,35036.973717600005
758,36091.10783729999
759,37222.3901995
760,38423.16531970001
761,39685.496916100004
762,41000.90033819999
763,42363.982273400004
764,43771.3543122
765,45224.02939239998
766,46724.6247899
767,48277.972888200005
768,49874.3904737
769,51496.812040000004
770,53109.17310390001
771,54672.07620319999
772,56142.6728664
773,57500.54191400002
774,58746.93225520001
775,59909.40429530002
776,61017.51082459997
777,62102.53288530001
778,63227.5608074
779,64332.712664
780,65383.26714929998
781,66342.44799890001
782,67171.55894549999
783,67859.63623719999
784,68414.25976199997
785,68873.30484750001
786,69275.62454649998
787,69660.72277259997
788,70064.23177700002
789,70473.4530807
790,70871.68585929999
791,71241.8415832
792,71566.51400230003
793,71826.97597959999
794,72048.1871937
795,72255.07988549999
796,72472.71210840005
797,72726.51583009996
798,73107.7049454
799,73551.9927554
800,74052.47331120002
801,74600.78620330001
802,75186.52246429998
803,75785.54725069996
804,76388.3324659
805,76976.2959519
806,77532.69728400001
807,78042.28118869998
808,78314.2747918
809,78549.4005482
810,78779.75416810001
811,79037.32340719999
812,79354.1414363
813,79732.33858990001
814,80177.9655975
815,80669.05220969999
816,81183.9084715
817,81701.39544960002
818,82190.368553
819,82661.94282300006
820,83118.86127220001
821,83563.66241079997
822,83998.7341398
823,84404.56806709997
824,84803.92348490002
825,85198.97346469997
826,85591.92398499997
827,85985.06029970004
828,山东省
829,37017.879937
830,46338.027568599995
831,50822.702069299994
832,53767.0133055
833,55619.419734799994
834,56772.97377980001
835,57198.5436343
836,54898.8699508
837,58906.510828799976
838,62163.25776420002
839,67023.06963090002
840,73808.20757560003
841,82205.3866909
842,91727.51927080001
843,101907.5525114
844,112309.53389070001
845,122570.31861479998
846,132566.0770653
847,142211.83283090006
848,151413.21342509997
849,160068.88794310004
850,168478.83772219994
851,176484.97492510002
852,184303.522593
853,192155.03690900005
854,200262.09357600004
855,208749.290112
856,217291.698843
857,225475.17358200002
858,232895.64010599995
859,239153.268052
860,243922.80459300012
861,247491.46554099998
862,250231.209417
863,252526.443965
864,254777.97887
865,257340.7022689999
866,259977.12590800002
867,262379.64263
868,264235.635213
869,265226.89355800004
870,265306.69699
871,264517.31513800006
872,263182.25087899994
873,261639.6223420001
874,260243.58909800003
875,259334.73232500002
876,258771.63761799998
877,258380.001016
878,257979.3351939999
879,257384.457364
880,256459.03261099992
881,255162.956035
882,253513.80708000003
883,251531.98893699996
884,249241.27565500003
885,246660.00986999992
886,243935.87534099995
887,241201.9484310001
888,238582.29836600006
889,236193.56442600003
890,234336.94046599997
891,232733.56908599994
892,231285.25986000002
893,229900.3236379999
894,228492.68955100005
895,226976.89499600008
896,225429.61894200003
897,223915.3917950001
898,222488.81308500006
899,221195.14082500004
900,219543.65077600005
901,218014.02980900003
902,216575.001033
903,215200.884672
904,213870.96801499993
905,212517.98591699995
906,211200.35714100013
907,209926.67122300004
908,208702.931534
909,207532.68475
910,206378.40342400005
911,205259.32204599996
912,204161.97757500006
913,203073.80363199997
914,201983.1654519999
915,200827.583681
916,199647.5434120001
917,198434.84483800002
918,197182.79544400002
919,195886.42642299994
920,山西省
921,8635.496761720002
922,9632.75001234
923,10064.09617863
924,10517.83230694
925,10975.651667330003
926,11425.009940289998
927,11768.54624269
928,11486.879451029996
929,12371.255644560006
930,12843.699247489996
931,13287.999623689999
932,13705.198921839998
933,14111.684683790001
934,14522.219687220004
935,14949.09717527
936,15402.76535923
937,15888.622844360005
938,16403.117900579997
939,16940.155841269996
940,17494.42862141
941,18061.143485459997
942,18674.463687919997
943,19291.43416215
944,19905.22955927
945,20509.015861830005
946,21095.958837779996
947,21661.354764140004
948,22202.300022740004
949,22717.967396250002
950,23207.64159538
951,23670.685786270005
952,24103.839602110005
953,24522.837365989995
954,24941.391515959993
955,25373.7237707
956,25834.336961080004
957,26337.330687879992
958,26859.05030280999
959,27374.967525189997
960,27860.764462929994
961,28292.376982309994
962,28672.859366810004
963,29002.82101083999
964,29308.856293850004
965,29618.0707903
966,29958.07319611
967,30355.583340089997
968,30788.888431310002
969,31234.697827179996
970,31669.548590180002
971,32069.959445830013
972,32422.21291458
973,32737.284425290007
974,33036.24005637
975,33340.186755
976,33670.16973800001
977,34034.53759486001
978,34414.578092309996
979,34780.2503889
980,35102.229241069996
981,35351.53251046001
982,35543.70547970001
983,35670.880153189995
984,35766.641203989995
985,35865.37241438001
986,36002.37229421999
987,36198.63431330001
988,36445.45920081
989,36719.82673087
990,36999.28341481
991,37262.09481298999
992,37404.058037070005
993,37513.204712750005
994,37598.17441618
995,37667.310974340005
996,37728.91598559
997,37780.42759865999
998,37833.905189850004
999,37891.3162174
1000,37954.69954612
1001,38026.17441127
1002,38100.92776685
1003,38185.30948934
1004,38279.73745695
1005,38384.63094914999
1006,38500.4067411
1007,38617.50339479
1008,38745.74245594
1009,38885.4820599
1010,39037.06804669
1011,39200.83779813
1012,广东省
1013,43436.45284817999
1014,50453.33409943002
1015,54321.37263076001
1016,58135.635521200005
1017,61880.30322607999
1018,65539.88142141001
1019,68586.42077931
1020,67952.86598769002
1021,74255.45939424999
1022,78209.34236390001
1023,82091.44580749999
1024,85905.5313282
1025,89740.28029739998
1026,93679.78073620002
1027,97800.71716059998
1028,102175.46475789999
1029,106845.86434960001
1030,111781.5609385
1031,116929.12778320002
1032,122237.5741078
1033,127656.80551510003
1034,133407.46295359996
1035,139141.8234678
1036,144756.42402200002
1037,150145.52218970002
1038,155202.2914626
1039,159862.91318000003
1040,164187.08407399998
1041,168279.2456982
1042,172246.1025931
1043,176196.95811540005
1044,180172.13018359998
1045,184141.38453070007
1046,188000.06002460004
1047,191638.6708976
1048,194942.70624839998
1049,197884.0576552
1050,200521.40381950003
1051,203003.87001590003
1052,205483.5756646
1053,208115.7880663
1054,211147.24204079993
1055,214359.50447180003
1056,217607.14684249996
1057,220738.3080737
1058,223594.04830199998
1059,226102.59707710004
1060,228237.3194648
1061,230067.50439830005
1062,231665.0900307
1063,233103.82159450007
1064,234475.69519659996
1065,235837.60792260006
1066,237266.0473872
1067,238837.38687399996
1068,240627.13556179998
1069,242659.24007840003
1070,244920.73949759995
1071,247355.59066459996
1072,249912.88855140004
1073,252547.79346619998
1074,255467.9558304
1075,258416.43063610003
1076,261345.57729010005
1077,264195.81776259997
1078,266896.0082532
1079,269349.8659475
1080,271614.7573557001
1081,273744.48863370006
1082,275800.7628089001
1083,277851.68459489994
1084,279306.68084010005
1085,280826.8703947001
1086,282436.47417590005
1087,284155.3677285001
1088,285998.3331669
1089,287892.6343838999
1090,289879.1979976001
1091,291925.4020204
1092,294001.27586319996
1093,296079.87461679993
1094,298090.96331549995
1095,300086.71456889994
1096,302081.2030564999
1097,304087.65057629993
1098,306118.5323080001
1099,308106.0941302
1100,310136.1568852
1101,312219.0838836
1102,314364.6910106
1103,316582.29656349996
1104,广西壮族自治区
1105,9044.07153047
1106,11207.716824809997
1107,12461.673134579996
1108,13515.67692651
1109,14402.176315
1110,15141.711285649999
1111,15634.163581549998
1112,15219.304466200005
1113,16299.122150539995
1114,16808.930596320002
1115,17287.543265079996
1116,17759.414891689998
1117,18233.214402139994
1118,18705.68658343999
1119,19170.048069790002
1120,19616.834401449993
1121,20036.165125640004
1122,20433.198424670005
1123,20816.726406459995
1124,21197.053135950002
1125,21585.826093010008
1126,22037.272660179995
1127,22497.4841544
1128,22952.445817269996
1129,23388.322376159995
1130,23791.495937940002
1131,24154.909928060006
1132,24489.020697689994
1133,24809.73462311
1134,25132.30318702
1135,25471.62542042001
1136,25835.896743819998
1137,26238.375658179993
1138,26686.65093037
1139,27188.903430920007
1140,27753.28180113
1141,28386.63683968999
1142,29053.545086750004
1143,29717.275906539988
1144,30341.453518570004
1145,30890.101269249993
1146,31357.90439995001
1147,31740.705855370004
1148,32063.38574901
1149,32351.203737280004
1150,32629.973152109997
1151,32928.26295698
1152,33236.38252654
1153,33546.785462340005
1154,33851.869389060004
1155,34144.04840312
1156,34419.30595270999
1157,34672.488695800006
1158,34902.16251754001
1159,35106.771612920005
1160,35284.67770836002
1161,35431.07801687999
1162,35552.502145440005
1163,35652.94768842
1164,35736.44324892
1165,35806.986508999995
1166,35903.17565389999
1167,35997.77853430001
1168,36094.99770514
1169,36199.100437579975
1170,36314.36093082999
1171,36438.29146163
1172,36571.079327039995
1173,36706.65644164001
1174,36839.0944878
1175,36962.56853683
1176,36986.450727070005
1177,36999.47666693
1178,37009.01881866
1179,37022.58184641999
1180,37047.87440513999
1181,37079.10490736
1182,37113.01791069999
1183,37133.23885379001
1184,37123.27071342
1185,37066.48344877
1186,36945.495460100006
1187,36778.95571559999
1188,36586.250602340006
1189,36387.136039590005
1190,36201.80152722
1191,36041.55979584998
1192,35936.29772257001
1193,35907.12854912001
1194,35975.13311571001
1195,36161.07762958001
1196,新疆维吾尔自治区
1197,5141.741406980005
1198,6267.330704849998
1199,6916.792775479993
1200,7482.69932467001
1201,7977.155514450016
1202,8407.272174490006
1203,8713.360520179984
1204,8520.802877379992
1205,9169.80126263
1206,9501.011674929989
1207,9810.737306990004
1208,10109.707925739986
1209,10410.841058179978
1210,10723.337913230014
1211,11054.52510412999
1212,11410.438764420007
1213,11794.046235320011
1214,12203.96888629002
1215,12637.507135360009
1216,13092.549117869989
1217,13567.362700259999
1218,14087.983312729986
1219,14616.029987139973
1220,15138.27962015
1221,15641.26576787998
1222,16111.39952344998
1223,16541.87323813996
1224,16947.911657289987
1225,17351.55460159
1226,17775.03786249996
1227,18241.111359639955
1228,18762.262023200023
1229,19329.20404850002
1230,19920.944469950005
1231,20515.23542450993
1232,21088.299285509976
1233,21625.660121080055
1234,22125.564021379934
1235,22597.33909410004
1236,23051.123850509994
1237,23497.785763669937
1238,23961.942768479887
1239,24428.22738009002
1240,24892.535997269955
1241,25350.130436099913
1242,25795.579506969996
1243,26230.33912762997
1244,26648.10498507999
1245,27050.314216629904
1246,27438.733186749992
1247,27815.43570686997
1248,28185.391278659998
1249,28551.673080689874
1250,28920.046738340065
1251,29296.051482909963
1252,29684.943466460027
1253,30083.437859330024
1254,30475.645534550014
1255,30838.69648448
1256,31150.45855688997
1257,31389.133072570014
1258,31571.482212829964
1259,31689.443102199984
1260,31770.61504977995
1261,31843.219941060026
1262,31936.31834768003
1263,32068.021371580024
1264,32236.499672239937
1265,32428.710611370047
1266,32631.915754249996
1267,32833.85372461002
1268,32947.04443395992
1269,33043.04405366
1270,33120.791561720034
1271,33178.790506419995
1272,33215.28008448004
1273,33221.407829909935
1274,33211.62002785006
1275,33194.185229779956
1276,33177.456156849934
1277,33169.80704879
1278,33172.733650099966
1279,33194.34693848996
1280,33236.863101740026
1281,33302.566545739974
1282,33393.786192629996
1283,33504.21348658998
1284,33644.32663973996
1285,33816.33474278995
1286,34022.331061260025
1287,34264.24560579997
1288,江苏省
1289,39286.661153400004
1290,42185.364433920004
1291,44799.744569020004
1292,49407.21597916999
1293,55693.16075762
1294,63416.45399233
1295,71801.13672739001
1296,76981.17776710002
1297,90657.61874283997
1298,102168.32069069
1299,113672.09970951002
1300,124729.35634789
1301,135119.18623628997
1302,144689.67092730003
1303,153317.3012118
1304,160890.5367515
1305,167341.07584400004
1306,172847.7203344
1307,177640.23003830004
1308,181955.5783934
1309,186040.97952679996
1310,190494.87679689997
1311,194912.51051059994
1312,199214.3365984
1313,203323.22044540005
1314,207164.54816069998
1315,210688.1157423
1316,213864.77184640002
1317,216680.6395632
1318,219115.78124610003
1319,221143.45044300004
1320,222703.9436391
1321,223908.9202511
1322,224855.7612917
1323,225654.74701650004
1324,226428.6620201
1325,227329.5506158
1326,228272.32841929997
1327,229181.77390949999
1328,229976.95164519997
1329,230572.17014709997
1330,231059.26401900005
1331,231362.58235840002
1332,231586.42111220007
1333,231841.4798507
1334,232244.32498819998
1335,232940.83772789995
1336,233840.6657735
1337,234875.95371769994
1338,235976.3447169
1339,237069.90239379997
1340,238112.5937367
1341,239070.25570490002
1342,239939.83055040002
1343,240718.05453009994
1344,241401.51380870005
1345,241966.68000830003
1346,242472.28565140002
1347,242959.89181950002
1348,243470.84279660005
1349,244046.86198359999
1350,244954.0841036
1351,245957.86599920003
1352,247022.43714340002
1353,248108.94959929996
1354,249175.0222667
1355,250144.05098539998
1356,251015.6784916
1357,251762.63879819997
1358,252358.66583079996
1359,252776.62461099998
1360,252408.621675
1361,251875.01351890006
1362,251240.44484070002
1363,250572.68287980004
1364,249943.91426580003
1365,249356.04060159993
1366,248898.83537689998
1367,248590.5526043
1368,248448.0808524
1369,248487.51454229996
1370,248679.1405725
1371,249066.9354522
1372,249656.6543447
1373,250454.31358250004
1374,251465.93127950007
1375,252632.02141410008
1376,254019.12646400003
1377,255631.28319710004
1378,257471.4322385
1379,259541.19882409996
1380,江西省
1381,8931.997000400004
1382,10717.462511439997
1383,11831.460584290002
1384,12926.340426499999
1385,14006.148232080002
1386,15070.2160292
1387,15995.148445009998
1388,16049.280159889999
1389,17735.538131660003
1390,18861.81937854
1391,19958.22561239
1392,21015.582105250003
1393,22038.840751210002
1394,23031.5420721
1395,23996.376439099993
1396,24935.032913
1397,25849.359638399997
1398,26756.795489199998
1399,27677.8658558
1400,28634.53140539999
1401,29650.059396200002
1402,30803.920316399992
1403,32014.963239700002
1404,33251.793607499996
1405,34482.1267113
1406,35672.98449889998
1407,36799.0122194
1408,37855.695861199994
1409,38847.04123069999
1410,39777.66553550001
1411,40652.5804746
1412,41467.0412576
1413,42226.9281591
1414,42928.2307517
1415,43566.85188230001
1416,44138.76691360001
1417,44655.73808960001
1418,45130.239773
1419,45589.931370700004
1420,46062.70922829999
1421,46576.872102299996
1422,47183.707055399995
1423,47841.64517530001
1424,48528.703516899994
1425,49221.87289510001
