,0
550,149711.93911390993
551,149855.27338372992
552,天津市
553,8321.3842399
554,10230.1531031
555,11284.4336005
556,12156.669801299999
557,12894.512022399998
558,13531.810827099998
559,13998.196348399999
560,14518.7192104
561,15360.200429999999
562,16009.109296000002
563,16687.690157
564,17413.001275
565,18208.070762
566,19085.649643
567,20058.551867000002
568,21140.100726
569,22332.59526
570,23596.791308
571,24880.510301000002
572,26129.317942
573,27286.679996
574,28373.217811
575,29345.589848999996
576,30236.728212
577,31081.299931999994
578,31915.363815999997
579,32783.243935
580,33671.054349
581,34571.130243
582,35475.55371
583,36376.217033
584,37266.127006
585,38138.049592
586,38985.828829
587,39803.513112
588,40585.388103000005
589,41349.291239
590,42084.457367
591,42802.592982
592,43515.330025
593,44234.257224999994
594,45023.837564
595,45821.227589
596,46614.425649
597,47391.390101000005
598,48140.006776
599,48887.859306
600,49617.738983999996
601,50350.507041000004
602,51107.346024
603,51909.528116
604,52794.148111
605,53702.646832
606,54590.910929000005
607,55415.206049
608,56132.493677000006
609,56730.833291999996
610,57244.70218199999
611,57736.952521
612,58269.21272999999
613,58902.634259
614,59761.429862
615,60734.295437999994
616,61767.223869999994
617,62804.290347
618,63787.459863
619,64698.348791
620,65527.081547999995
621,66303.649662
622,67057.847716
623,67818.828364
624,68501.294515
625,69232.143899
626,70031.038986
627,70918.422673
628,71915.03855
629,73082.03073
630,74341.365567
631,75652.316924
632,76973.63132300001
633,78263.700488
634,79522.57483
635,80730.99173800001
636,81909.737158
637,83079.35290999999
638,84260.14087999999
639,85471.76053099999
640,86734.22382399999
641,88065.82302899999
642,89483.289949
643,91001.148617
644,宁夏回族自治区
645,1707.2238692199999
646,2027.9292634600001
647,2204.6103471199995
648,2365.1673234299997
649,2512.6779867000005
650,2648.8956829900003
651,2755.6368301499997
652,2872.953321019999
653,3049.9192041300003
654,3180.328488750001
655,3303.40353951
656,3418.933956540001
657,3533.0415966300006
658,3651.1471349500002
659,3778.6897429299997
660,3921.19062562
661,4082.516580650001
662,4260.51970323
663,4451.37256283
664,4651.156167649999
665,4855.81501194
666,5074.08678273
667,5298.91018203
668,5535.51019849
669,5789.26533645
670,6065.67332682
671,6369.926531759999
672,6688.73408238
673,7007.895581349999
674,7312.966238749998
675,7589.26448436
676,7826.837400099999
677,8034.528407300002
678,8226.41508693
679,8416.962177729998
680,8620.95928963
681,8854.158127460001
682,9109.40883139
683,9380.03285098
684,9659.359112740001
685,9940.785205649998
686,10231.864660279998
687,10519.765082830001
688,10804.9294785
689,11087.74807105
690,11368.56055326
691,11656.605728469996
692,11948.43396634
693,12248.90151698
694,12562.830538769998
695,12894.948757260003
696,13253.902981120002
697,13624.664241049999
698,13995.796435530001
699,14356.013098200003
700,14694.260895999996
701,15006.188308499999
702,15293.703142900004
703,15565.026233800001
704,15828.433077199998
705,16092.260296599998
706,16384.9401217
707,16681.6243391
708,16975.635490799996
709,17259.8291895
710,17526.686146300006
711,17779.388809699994
712,18022.0095327
713,18269.190418699996
714,18535.6158376
715,18836.1262169
716,19149.344597699997
717,19493.564605300002
718,19851.980716399994
719,20207.0173829
720,20540.2059713
721,20852.834574800003
722,21141.8781422
723,21424.446746399997
724,21717.9299517
725,22039.928351800005
726,22411.241320799996
727,22811.709755800006
728,23223.160058099995
729,23626.784961499998
730,24003.125594700006
731,24332.0719127
732,24593.39822610001
733,24766.561080900006
734,24831.267135399998
735,24767.935056900005
736,安徽省
737,11543.150063729996
738,13879.861884599999
739,15218.935329660004
740,16439.951399110007
741,17574.054296960006
742,18641.314632419988
743,19519.73589755
744,20498.408527339998
745,21939.344601149995
746,23090.657374070004
747,24238.16250064
748,25376.627403820006
749,26511.431224849995
750,27633.3151182
751,28732.152532799995
752,29796.893896600013
753,30819.857969599987
754,31819.6320542
755,32822.3384121
756,33856.43250319999
757,34952.463083400005
758,36218.039066499994
759,37580.07924479999
760,39036.13933720002
761,40583.263220400004
762,42218.0799864
763,43956.58290039999
764,45776.7743649
765,47674.935545199995
766,49647.54431579999
767,51691.4139646
768,53801.19293790001
769,55953.4061715
770,58120.300185000015
771,60272.8678379
772,62380.99889619999
773,64450.78028020001
774,66447.3229774
775,68371.76032130001
776,70226.25607470001
777,72013.79443290003
778,73826.00858159999
779,75552.30907499998
780,77164.69985570002
781,78634.53720230002
782,79932.7545711
783,81099.05101299997
784,82110.58893669999
785,83011.3351623
786,83846.64369459994
787,84662.9333518
788,85535.0873952
789,86390.6396012
790,87182.9847754
791,87865.8283177
792,88393.49431950002
793,88765.05879679999
794,89037.80749270001
795,89309.08759550001
796,89673.27163399999
797,90223.16771739998
798,91143.76052300002
799,92246.4303958
800,93428.75969569999
801,94586.52130559999
802,95613.55739449999
803,96472.7057817
804,97172.51170999998
805,97787.94543759999
806,98391.54298799996
807,99053.01742879998
808,99661.76924499996
809,100366.3691059
810,101145.9179976
811,101980.65995409996
812,102851.36207059998
813,103816.00630059998
814,104810.87959979998
815,105845.66649420002
816,106929.1880753
817,108069.49436009998
818,109311.54278119998
819,110591.99999500005
820,111882.21868099997
821,113152.43896309998
822,114371.73097989998
823,115507.70103629999
824,116528.40283119999
825,117400.40366819999
826,118090.18657480003
827,118564.73062989996
828,山东省
829,37017.879937
830,45711.99507449999
831,49522.12827679997
832,51841.85960529999
833,53193.15243989998
834,54004.35530020001
835,54291.35959570001
836,55229.2197426
837,58114.54386860001
838,61347.9622171
839,66140.12695589999
840,72784.74096050003
841,81040.49304529998
842,90479.54910360002
843,100669.0943094
844,111172.7722551
845,121617.07020179999
846,131927.53598180003
847,142093.47093159996
848,152097.14073780001
849,161915.99190499997
850,171940.47445709998
851,181949.545538
852,192106.06177299994
853,202580.23045000003
854,213548.21725699998
855,225198.07045799994
856,237151.898405
857,249023.73334600005
858,260422.44035899988
859,270951.68967399996
860,280341.0285139999
861,288806.59486500005
862,296701.0454090001
863,304386.4651220001
864,312233.2613069999
865,320651.44428399997
866,329246.6874219999
867,337648.3834889999
868,345485.07686400006
869,352384.17217800004
870,358538.20817100006
871,363711.6925349999
872,368225.7284209999
873,372409.8220439999
874,376602.6639469999
875,381336.9756710001
876,386300.1721169999
877,391349.1931020001
878,396339.3505319998
879,401125.363885
880,405780.88060100004
881,410025.78744000004
882,413789.8695730001
883,417004.76075300004
884,419603.9799050001
885,421672.575285
886,423335.681979
887,424852.4585409999
888,426469.94844900013
889,428426.24580900004
890,431470.9703069998
891,434902.53043200023
892,438519.310905
893,442124.79375699995
894,445526.8102409999
895,448810.27558900026
896,452064.3964359998
897,455630.3771239999
898,459838.22080499976
899,465012.0596669999
900,470570.1708280001
901,476878.85006699996
902,483431.76042800007
903,489708.38642900006
904,495171.515718
905,499777.741156
906,503435.12241499993
907,506549.22790700005
908,509527.6407909999
909,512777.03653599985
910,516816.7880960001
911,521399.52980099997
912,526381.7217379999
913,531615.9829190001
914,536949.8708179999
915,542223.60384
916,547278.1858989999
917,551945.5493730003
918,556054.433279
919,559432.5024989999
920,山西省
921,8635.496761720002
922,9517.323195230001
923,9828.66446557
924,10165.774344810005
925,10515.226689199999
926,10867.852343849996
927,11139.06055888
928,11483.37132953
929,12085.993130470002
930,12517.814617860002
931,12930.75990271
932,13319.395309589998
933,13703.53173303
934,14100.08377182
935,14525.780951620003
936,14997.405151059997
937,15526.733404579998
938,16108.92112587
939,16734.640908209996
940,17394.61461649
941,18079.415883600002
942,18822.61728927
943,19579.748285640002
944,20346.71404978
945,21119.309378940005
946,21893.253821069997
947,22674.18616548
948,23447.29832878
949,24207.05321006
950,24947.8861813
951,25664.200349560004
952,26355.355048310004
953,27037.1671772
954,27730.77779694
955,28457.870738000005
956,29240.462863509998
957,30104.7653286
958,31005.015912700004
959,31898.4935219
960,32742.43813784999
961,33494.05208445
962,34169.78113249001
963,34766.958165119984
964,35341.41295170001
965,35950.155264400004
966,36651.34887881998
967,37511.99629243
968,38474.953793270004
969,39487.86439741
970,40497.19390874
971,41448.66456356
972,42322.81508303
973,43112.80818958001
974,43845.92094006001
975,44549.70190964999
976,45251.68395252001
977,45982.347443290004
978,46724.43658162
979,47463.67051937
980,48186.25057529001
981,48878.64370984
982,49597.732213759984
983,50278.52166315998
984,50922.23770546
985,51530.06285530999
986,52103.530113550005
987,52668.16262735
988,53216.65696656999
989,53763.40158925
990,54322.05341316001
991,54905.547426289995
992,55430.45218676001
993,55970.17006641
994,56506.885001279996
995,57022.60549667001
996,57499.18205018001
997,57965.11805611998
998,58395.33815894001
999,58809.73707567001
1000,59227.86175738
1001,59668.799880150014
1002,60170.837733939996
1003,60708.439749170015
1004,61274.62209997002
1005,61862.15195756002
1006,62463.44045216001
1007,63070.25836154
1008,63674.60626332998
1009,64267.43740271
1010,64839.155785769995
1011,65379.6250469
1012,广东省
1013,43436.45284817999
1014,49953.391317
1015,53198.53457753
1016,56327.23596128
1017,59368.62161350001
1018,62343.73165001001
1019,64817.359646029996
1020,67730.16655832001
1021,72251.08487258002
1022,75885.51327985
1023,79566.89370259998
1024,83283.7769417
1025,87126.7416146
1026,91157.22580809999
1027,95437.03106439998
1028,100029.53182780002
1029,104978.98100950004
1030,110273.14612039998
1031,115882.1072456
1032,121775.10337939997
1033,127919.47772519998
1034,134570.6405375
1035,141356.7161704
1036,148167.64131
1037,154890.5895061
1038,161410.7680027
1039,167718.75467229995
1040,173786.95821659995
1041,179692.16823039996
1042,185514.18727999998
1043,191335.5735169
1044,197209.55992139995
1045,203033.96690980002
1046,208670.18672169992
1047,213977.22654600002
1048,218812.87655190006
1049,223219.2494524
1050,227318.5212623
1051,231415.35189289998
1052,235816.47198819998
1053,240831.13122749995
1054,246982.83336700004
1055,253784.72836159996
1056,260940.80613749995
1057,268148.323936
1058,275097.11223749997
1059,281724.03559790005
1060,287805.19231480005
1061,293355.94731029996
1062,298393.9038419
1063,302939.41612420004
1064,307212.42818100005
1065,311292.6921589
1066,315448.8888814998
1067,319947.8735682999
1068,325052.8308588001
1069,331020.37500369997
1070,337664.6326729999
1071,344800.13925290003
1072,352251.6692354999
1073,359854.33715190017
1074,367979.86930260004
1075,376127.2259624001
1076,384275.39324169996
1077,392389.66218640003
1078,400422.5694280001
1079,408477.1646083999
1080,416322.5471266999
1081,423887.2143513
1082,431108.3504572999
1083,437927.0237777999
1084,443620.2992298001
1085,449134.3338893
1086,454796.80338710005
1087,460941.13873089995
1088,467906.1972654
1089,476254.4891979
1090,485472.66614670004
1091,495246.2750768
1092,505257.74601700006
1093,515188.38198959996
1094,524980.3374809
1095,534385.9376839001
1096,543400.9489194
1097,552015.0427422
1098,560212.5458022
1099,567971.2786084
1100,575271.4867556999
1101,582085.1676508001
1102,588380.9999799001
1103,594124.5854737
1104,广西壮族自治区
1105,9044.07153047
1106,11107.388735060002
1107,12217.49617911
1108,13105.567137680004
1109,13822.433983920002
1110,14403.303221180002
1111,14772.9318244
1112,15168.746685709997
1113,15862.698248270004
1114,16317.838271180008
1115,16766.076040400003
1116,17223.11557609999
1117,17698.079007399992
1118,18185.512441029998
1119,18678.805046209993
1120,19170.362429490007
1121,19653.101841369997
1122,20131.06775088
1123,20611.722720469996
1124,21103.932810789996
1125,21617.784496120006
1126,22210.120571779993
1127,22824.023486419996
1128,23445.903623790004
1129,24061.612588000007
1130,24656.56542818
1131,25231.961989770007
1132,25786.02960184001
1133,26332.83734372
1134,26886.672468410005
1135,27462.055433769998
1136,28074.447919229995
1137,28738.38227669001
1138,29469.32193726
1139,30283.051650529997
1140,31195.351037229986
1141,32226.498366340005
1142,33321.22785556
1143,34427.83579504001
1144,35494.6809777
1145,36470.236761910004
1146,37364.55667882001
1147,38153.58805184
1148,38872.90093462001
1149,39558.740641599994
1150,40248.128230149996
1151,40999.923786709995
1152,41787.024951820014
1153,42601.3208086
1154,43434.386390499996
1155,44277.50892226001
1156,45144.25159788999
1157,46001.92449270001
1158,46839.07455055
1159,47644.51862118002
1160,48407.404820219985
1161,49130.2633363
1162,49803.458266160014
1163,50429.75839618001
1164,51011.74416498002
1165,51551.579947189995
1166,52124.95099284
1167,52679.30274373
1168,53233.32024108998
1169,53806.692465690016
1170,54420.00682039999
1171,55109.73252002
1172,55841.63206688001
1173,56595.03953005
1174,57349.03875658003
1175,58082.41636629002
1176,58682.29173083999
1177,59243.53575694999
1178,59775.15412508001
1179,60286.519870019976
1180,60787.65377515
1181,61329.379671290015
1182,61869.18901368001
1183,62402.432988080014
1184,62923.770774009994
1185,63427.11900889002
1186,63933.726253030014
1187,64425.93762199002
1188,64913.349516829985
1189,65405.73410997998
1190,65912.99603616999
1191,66444.84718377002
1192,67011.59928440003
1193,67622.59285467002
1194,68286.40074819
1195,69010.41977974
1196,新疆维吾尔自治区
1197,5141.741406980005
1198,6274.329957739993
1199,6865.36940462
1200,7331.040101259986
1201,7701.222150759999
1202,7997.27904602001
1203,8179.614292280007
1204,8382.069827479992
1205,8756.929444739995
1206,9010.494063279988
1207,9274.015561169996
1208,9559.434173959986
1209,9875.607068739999
1210,10223.611981120011
1211,10604.12612422998
1212,11017.630883279975
1213,11463.480154270006
1214,11940.008348130004
1215,12445.139473459978
1216,12976.950184540012
1217,13533.539789269975
1218,14143.126263059963
1219,14766.288512030005
1220,15391.13887649001
1221,16005.449823839992
1222,16596.74373413998
1223,17165.688179450015
1224,17720.69840321001
1225,18283.574387359993
1226,18876.674761389968
1227,19522.926680190012
1228,20238.78380792
1229,21009.630729339995
1230,21812.934801940017
1231,22625.384463820003
1232,23422.94991412
1233,24198.16150641998
1234,24940.88566576003
1235,25657.775868219982
1236,26355.922803060017
1237,27042.78025567997
1238,27760.495902779996
1239,28480.56370881999
1240,29206.99736729002
1241,29943.78150248996
1242,30694.840226700017
1243,31483.769522869978
1244,32282.199454019934
1245,33079.44109491995
1246,33864.50954983002
1247,34626.225573739954
1248,35374.95506911008
1249,36100.93786773001
1250,36815.054610189996
1251,37528.31786536007
1252,38251.77166964994
1253,38997.774673770036
1254,39733.24357081009
1255,40426.69723188997
1256,41047.273731720015
1257,41564.05025734002
1258,42014.39349324996
1259,42369.36724909008
1260,42666.911239449946
1261,42946.66255697993
1262,43250.27856783987
1263,43628.460843079956
1264,44057.133546779965
1265,44517.64150511996
1266,44990.48458600009
1267,45455.44945220999
1268,45820.46068883006
1269,46156.29579472004
1270,46466.71072292011
1271,46756.01088567007
1272,47029.27448043995
1273,47323.76537211991
1274,47606.24713406004
1275,47873.109453049954
1276,48120.004734290065
1277,48341.77823132998
1278,48555.03801696
1279,48751.72370290001
1280,48946.14835453002
1281,49153.096732140046
1282,49387.777485039966
1283,49665.52413047998
1284,50002.28907167004
1285,50413.32594879007
1286,50913.15960293999
1287,51515.05691481002
1288,江苏省
1289,39286.661153400004
1290,40419.53293773001
1291,42129.52551929
1292,46364.79471778
1293,52569.63799829001
1294,60323.85632202999
1295,68779.50559022
1296,78516.74735415001
1297,90750.44515249997
1298,102144.70448212
1299,113317.20682351
1300,123808.92447024002
1301,133560.73286145998
1302,142550.0577738
1303,150759.23837759998
1304,158170.6597865
1305,164787.69113599998
1306,170757.72836320003
1307,176268.48699200002
1308,181521.6107592
1309,186733.39703569998
1310,192511.83841529998
1311,198411.4396672
1312,204342.7467028
1313,210212.98575909992
1314,215926.8316776
1315,221499.6494875
1316,226805.13680640003
1317,231824.1179292
1318,236536.5505821
1319,240921.35279469998
1320,244982.34590510002
1321,248794.44079599998
1322,252462.65969490004
1323,256098.62260910004
1324,259819.54245360004
1325,263835.16485209996
1326,267931.0836085
1327,271973.1990349
1328,275823.8920605
1329,279342.49672800006
1330,282793.5068705
1331,285942.5540832
1332,288959.17540420004
1333,292018.96624410007
1334,295303.3101552
1335,299178.0121442
1336,303481.45772310003
1337,308219.4379027
1338,313395.91518539994
1339,319012.2018477
1340,325218.07387629995
1341,331786.6509004
1342,338631.40876150003
1343,345665.8035679
1344,352804.3372105999
1345,360038.85684120003
1346,367195.3098800999
1347,374176.3226789
1348,380890.46469829994
1349,387249.6910133
1350,393735.26446940005
1351,399900.63517679996
1352,405830.6796815
1353,411608.48918439995
1354,417317.58606259996
1355,423196.3061535
1356,429083.82453110005
1357,434962.86221909994
1358,440815.9494208
1359,446624.2570123999
1360,451662.42874229996
1361,456790.95541009994
1362,462210.61936009995
1363,468127.2782567
1364,474750.12514809996
1365,482539.73808879993
1366,490970.599676
1367,499746.06550729997
1368,508565.7212931
1369,517126.5621434001
1370,525412.2896413
1371,533326.2809705001
1372,541049.1150822999
1373,548760.7332089
1374,556640.3938657
1375,564863.703796
1376,573608.6379569
1377,583041.0589308
1378,593314.7423443999
1379,604565.8656615999
1380,江西省
1381,8931.997000400004
1382,10464.51756641
1383,11394.86461319
1384,12355.438758379993
1385,13338.576538699996
1386,14335.294537240005
1387,15228.67612822001
1388,16221.70280864
1389,17587.525410700004
1390,18706.873726059996
1391,19780.680862759997
1392,20786.2468016
1393,21743.274782099987
1394,22668.980803099992
1395,23580.714738000006
1396,24495.927647000008
1397,25431.0635958
1398,26405.5529504
1399,27440.1182757
1400,28557.0200668
1401,29779.67701030001
1402,31192.276793000005
1403,32704.641955799998
1404,34280.001863699996
1405,35880.16827839999
1406,37465.8664062
1407,39023.18700720002
1408,40539.1768564
1409,42026.33024739999
1410,43497.776269999995
1411,44967.23077460002
1412,46443.42507349999
1413,47906.4069348
1414,49329.64914309999
1415,50686.0826553
1416,51948.33119169999
1417,53127.272796399964
1418,54230.73362389999
1419,55304.23422649999
1420,56393.74972
1421,57545.701202500015
