,0
1199,22176066
1200,22413574
1201,22683329
1202,22978003
1203,23290181
1204,23612430
1205,23937306
1206,24257191
1207,24564466
1208,24853033
1209,25122788
1210,25375008
1211,25611184
1212,25832626
1213,26041399
1214,26241559
1215,26437757
1216,26634783
1217,26837333
1218,27049056
1219,27268326
1220,27492154
1221,27717437
1222,27941179
1223,28161021
1224,28377903
1225,28593815
1226,28810515
1227,29030107
1228,29254163
1229,29482142
1230,29713106
1231,29946061
1232,30179847
1233,30413487
1234,30646503
1235,30878368
1236,31108854
1237,31337490
1238,31564301
1239,31790055
1240,32015780
1241,32242487
1242,32471296
1243,32703162
1244,32938871
1245,33179224
1246,33424935
1247,33676725
1248,33935335
1249,34201192
1250,34474645
1251,34756052
1252,35045806
1253,35344040
1254,35650636
1255,35965432
1256,36288064
1257,36618381
1258,36956136
1259,37301392
1260,37654389
1261,38015313
1262,38384324
1263,38761525
1264,39146866
1265,39540003
1266,39940772
1267,40348962
1268,40763960
1269,41184352
1270,41608239
1271,42033670
1272,42458734
1273,42881976
1274,43305277
1275,43731187
1276,44162272
1277,44601210
1278,45049775
1279,45506203
1280,45968040
1281,46432662
1282,46897430
1283,47359916
1284,47817456
1285,48267458
1286,48707414
1287,49134770
1288,江苏省
1289,79592328
1290,79715541
1291,79959526
1292,80300881
1293,80716147
1294,81181845
1295,81674520
1296,82170688
1297,82646943
1298,83079928
1299,83446333
1300,83727830
1301,83925754
1302,84046357
1303,84095874
1304,84080548
1305,84008208
1306,83892994
1307,83750532
1308,83596361
1309,83445915
1310,83310380
1311,83184355
1312,83058337
1313,82922960
1314,82768924
1315,82589622
1316,82388916
1317,82173179
1318,81948719
1319,81721758
1320,81496564
1321,81270020
1322,81037189
1323,80793197
1324,80533242
1325,80253080
1326,79950571
1327,79624062
1328,79271827
1329,78892101
1330,78484316
1331,78053024
1332,77604036
1333,77143181
1334,76676263
1335,76208519
1336,75742848
1337,75281572
1338,74827018
1339,74381473
1340,73947050
1341,73525027
1342,73116537
1343,72722751
1344,72344896
1345,71983277
1346,71634260
1347,71293172
1348,70955363
1349,70616117
1350,70271895
1351,69923860
1352,69574347
1353,69225778
1354,68880592
1355,68541131
1356,68209255
1357,67886639
1358,67574998
1359,67276018
1360,66991361
1361,66722627
1362,66471493
1363,66239718
1364,66029195
1365,65840670
1366,65670192
1367,65512534
1368,65362404
1369,65214475
1370,65064296
1371,64911162
1372,64755306
1373,64596959
1374,64436347
1375,64273677
1376,64109133
1377,63942923
1378,63775202
1379,63606124
1380,江西省
1381,44567791
1382,44570007
1383,44665228
1384,44839597
1385,45079284
1386,45370478
1387,45699417
1388,46052323
1389,46415417
1390,46774911
1391,47116996
1392,47431345
1393,47721706
1394,47995324
1395,48259463
1396,48521378
1397,48786196
1398,49050699
1399,49309613
1400,49557710
1401,49789813
1402,50002048
1403,50195679
1404,50373151
1405,50536922
1406,50689435
1407,50832877
1408,50968396
1409,51096879
1410,51219270
1411,51336499
1412,51449415
1413,51558419
1414,51663813
1415,51765882
1416,51864931
1417,51961101
1418,52053927
1419,52142802
1420,52227149
1421,52306384
1422,52380388
1423,52450862
1424,52519934
1425,52589768
1426,52662502
1427,52740079
1428,52823405
1429,52913190
1430,53010085
1431,53114765
1432,53227946
1433,53350675
1434,53484055
1435,53629183
1436,53787193
1437,53958607
1438,54141688
1439,54334080
1440,54533415
1441,54737285
1442,54943802
1443,55153431
1444,55367166
1445,55586072
1446,55811239
1447,56043532
1448,56282850
1449,56528901
1450,56781332
1451,57039800
1452,57303966
1453,57573656
1454,57848720
1455,58128992
1456,58414305
1457,58704147
1458,58996671
1459,59289616
1460,59580756
1461,59867820
1462,60149115
1463,60425496
1464,60698447
1465,60969495
1466,61240239
1467,61512266
1468,61787214
1469,62066780
1470,62352631
1471,62646498
1472,河北省
1473,73024765
1474,73473011
1475,73987879
1476,74554350
1477,75157186
1478,75780982
1479,76410275
1480,77029606
1481,77623479
1482,78176512
1483,78673359
1484,79102240
1485,79465486
1486,79768977
1487,80018586
1488,80220180
1489,80380967
1490,80513458
1491,80631503
1492,80748951
1493,80879648
1494,81033752
1495,81206644
1496,81389968
1497,81575385
1498,81754522
1499,81921199
1500,82078279
1501,82230831
1502,82384016
1503,82542943
1504,82711340
1505,82886906
1506,83065900
1507,83244508
1508,83418925
1509,83585829
1510,83744088
1511,83893122
1512,84032350
1513,84161282
1514,84280099
1515,84392088
1516,84501203
1517,84611468
1518,84726916
1519,84851227
1520,84986685
1521,85135224
1522,85298754
1523,85479222
1524,85678042
1525,85894702
1526,86128119
1527,86377214
1528,86640809
1529,86917599
1530,87205768
1531,87503387
1532,87808486
1533,88119090
1534,88433753
1535,88753292
1536,89079121
1537,89412696
1538,89755488
1539,90109003
1540,90474795
1541,90854384
1542,91249330
1543,91661173
1544,92091084
1545,92538440
1546,93002165
1547,93481148
1548,93974247
1549,94479388
1550,94990741
1551,95501462
1552,96004653
1553,96493287
1554,96962127
1555,97413196
1556,97850413
1557,98277820
1558,98699538
1559,99119761
1560,99542741
1561,99972791
1562,100414305
1563,100871717
1564,河南省
1565,94029933
1566,93988495
1567,94151859
1568,94489271
1569,94970051
1570,95563621
1571,96239450
1572,96967004
1573,97715726
1574,98455059
1575,99154374
1576,99789634
1577,100363495
1578,100885236
1579,101364156
1580,101809534
1581,102230948
1582,102639229
1583,103045577
1584,103461275
1585,103897710
1586,104362272
1587,104845931
1588,105335408
1589,105817327
1590,106278147
1591,106708064
1592,107112699
1593,107501561
1594,107884323
1595,108270714
1596,108668240
1597,109075156
1598,109487289
1599,109900414
1600,110310240
1601,110713076
1602,111107841
1603,111494190
1604,111871800
1605,112240452
1606,112600770
1607,112956543
1608,113312378
1609,113672893
1610,114042772
1611,114426055
1612,114824311
1613,115238432
1614,115669351
1615,116117890
1616,116584725
1617,117069921
1618,117573338
1619,118094751
1620,118633868
1621,119189631
1622,119758252
1623,120335131
1624,120915641
1625,121495033
1626,122069944
1627,122642669
1628,123217033
1629,123796910
1630,124386271
1631,124988125
1632,125601218
1633,126223206
1634,126851656
1635,127484083
1636,128118044
1637,128751278
1638,129381576
1639,130006638
1640,130624145
1641,131232218
1642,131830780
1643,132420292
1644,133001234
1645,133574143
1646,134139584
1647,134698185
1648,135250612
1649,135797578
1650,136339880
1651,136878342
1652,137413817
1653,137947220
1654,138479464
1655,139011529
1656,浙江省
1657,54765099
1658,55091764
1659,55487460
1660,55937647
1661,56427637
1662,56942627
1663,57467738
1664,57988026
1665,58488533
1666,58954294
1667,59370338
1668,59724375
1669,60014768
1670,60242558
1671,60408790
1672,60514548
1673,60563067
1674,60566239
1675,60538095
1676,60492616
1677,60443730
1678,60401709
1679,60362395
1680,60318064
1681,60261016
1682,60183606
1683,60080358
1684,59954329
1685,59810625
1686,59654339
1687,59490480
1688,59322687
1689,59149291
1690,58967361
1691,58774009
1692,58566387
1693,58341935
1694,58099099
1695,57836501
1696,57552733
1697,57246335
1698,56916445
1699,56564796
1700,56193702
1701,55805497
1702,55402455
1703,54986923
1704,54561585
1705,54129195
1706,53692511
1707,53254287
1708,52817119
1709,52382983
1710,51953793
1711,51531468
1712,51118031
1713,50715068
1714,50322146
1715,49938363
1716,49562862
1717,49194823
1718,48833546
1719,48478714
1720,48130086
1721,47787408
1722,47450433
1723,47119149
1724,46794472
1725,46477566
1726,46169593
1727,45871694
1728,45585042
1729,45310916
1730,45050713
1731,44805924
1732,44578111
1733,44368111
1734,44173560
1735,43991258
1736,43817980
1737,43650437
1738,43485770
1739,43322779
1740,43160683
1741,42998688
1742,42835956
1743,42671643
1744,42504868
1745,42334742
1746,42160354
1747,41980742
1748,海南省
1749,8671486
1750,8719533
1751,8787456
1752,8872205
1753,8970751
1754,9080008
1755,9196905
1756,9318342
1757,9441190
1758,9562302
1759,9678507
1760,9787249
1761,9888469
1762,9982750
1763,10070678
1764,10152850
1765,10230057
1766,10303901
1767,10376204
1768,10448791
1769,10523537
1770,10601843
1771,10683244
1772,10766779
1773,10851466
1774,10936297
1775,11020539
1776,11104641
1777,11189381
1778,11275560
1779,11363994
1780,11455246
1781,11548707
1782,11643472
1783,11738610
1784,11833167
1785,11926345
1786,12018005
1787,12108197
1788,12196978
1789,12284430
1790,12370694
1791,12456097
1792,12541030
1793,12625881
1794,12711045
1795,12796906
1796,12883802
1797,12972059
1798,13062005
1799,13153969
1800,13248245
1801,13345070
1802,13444632
1803,13547118
1804,13652705
1805,13761551
1806,13873746
1807,13989382
1808,14108528
1809,14231270
1810,14357566
1811,14486942
1812,14618801
1813,14752541
1814,14887544
1815,15023342
1816,15160048
1817,15297927
1818,15437241
1819,15578261
1820,15721178
1821,15865777
1822,16011742
1823,16158750
1824,16306441
1825,16454676
1826,16604191
1827,16755951
1828,16910948
1829,17070174
1830,17234277
1831,17402518
1832,17573783
1833,17746968
1834,17920965
1835,18094650
1836,18266917
1837,18436652
1838,18602742
1839,18764076
1840,湖北省
1841,57237730
1842,57257071
1843,57394412
1844,57629653
1845,57942722
1846,58313550
1847,58722070
1848,59148224
1849,59571902
1850,59972987
1851,60331364
1852,60631243
1853,60874234
1854,61066293
1855,61213407
1856,61321567
1857,61397442
1858,61450361
1859,61490323
1860,61527316
1861,61571315
1862,61629843
1863,61700855
1864,61779944
1865,61862675
1866,61944652
1867,62022751
1868,62098885
1869,62176226
1870,62257961
1871,62347272
1872,62446027
1873,62550754
1874,62656633
1875,62758807
1876,62852407
1877,62933322
1878,63000567
1879,63053966
1880,63093355
1881,63118562
1882,63130194
1883,63131908
1884,63128122
1885,63123263
1886,63121809
1887,63127909
1888,63144564
1889,63174443
1890,63220241
1891,63284691
1892,63370058
1893,63476769
1894,63604792
1895,63754075
1896,63924546
1897,64115616
1898,64324699
1899,64548609
1900,64784189
1901,65028175
1902,65277888
1903,65533030
1904,65793906
1905,66060862
1906,66334214
1907,66614605
1908,66903815
1909,67203875
1910,67516887
1911,67844972
1912,68189485
1913,68548739
1914,68920199
1915,69301297
1916,69689381
1917,70082141
1918,70478748
1919,70878732
1920,71281657
1921,71687060
1922,72094356
1923,72502417
1924,72910024
1925,73315925
1926,73718946
1927,74117892
1928,74511557
1929,74898798
1930,75278454
1931,75649383
1932,湖南省
1933,65700763
1934,65689555
1935,65804343
1936,66024771
1937,66330550
1938,66701391
1939,67117086
1940,67557435
1941,68002262
1942,68431387
1943,68824662
1944,69166804
1945,69462065
1946,69719567
1947,69948445
1948,70157811
1949,70356457
1950,70551898
1951,70751341
1952,70962040
1953,71191293
1954,71443918
1955,71714627
1956,71995557
1957,72278775
1958,72556317
1959,72822170
1960,73078607
1961,73329982
1962,73580729
1963,73835319
1964,74096991
1965,74363713
1966,74632104
1967,74898725
1968,75160107
1969,75413296
1970,75657625
1971,75893069
1972,76119626
1973,76337323
1974,76546994
1975,76752400
1976,76958138
1977,77168751
1978,77388870
1979,77622796
1980,77873401
1981,78143235
1982,78434863
1983,78750880
1984,79093308
1985,79462059
1986,79856462
1987,80275763
1988,80719203
1989,81185633
1990,81672754
1991,82177921
1992,82698453
1993,83231601
1994,83775301
1995,84330409
1996,84898512
1997,85481302
1998,86080465
1999,86697266
2000,87331049
2001,87980673
2002,88644943
2003,89322664
2004,90012627
2005,90713692
2006,91424644
2007,92144207
2008,92871048
2009,93603605
2010,94339657
2011,95076802
2012,95812585
2013,96544523
2014,97270614
2015,97990705
2016,98705212
2017,99414613
2018,100119429
2019,100820246
2020,101517712
2021,102212498
2022,102905340
2023,103597022
2024,甘肃省
2025,25603008
2026,25594886
2027,25647401
2028,25751303
2029,25897419
2030,26076608
2031,26279691
2032,26497509
2033,26720879
2034,26940598
2035,27147413
2036,27333823
2037,27499180
2038,27644639
2039,27771266
2040,27880221
2041,27973050
2042,28053171
2043,28124473
2044,28190834
2045,28256143
2046,28323387
2047,28391798
2048,28459664
2049,28525297
2050,28586939
2051,28643638
2052,28697264
2053,28750384
2054,28805594
2055,28865522
2056,28931960
2057,29003401
2058,29077509
2059,29151897
2060,29224176
2061,29292231
2062,29355080
2063,29411991
2064,29462272
2065,29505209
2066,29540511
2067,29569494
2068,29593839
2069,29615261
2070,29635468
2071,29656163
2072,29678999
2073,29705550
2074,29737491
2075,29776444
2076,29823786
2077,29879638
2078,29943816
2079,30016184
2080,30096489
2081,30184411
2082,30278822
2083,30378407
2084,30481875
2085,30587879
2086,30695272
2087,30803647
2088,30912863
2089,31022700
2090,31132972
2091,31243612
2092,31354817
2093,31466931
2094,31580274
2095,31695140
2096,31811726
2097,31929741
2098,32048743
2099,32168300
2100,32287980
2101,32407522
2102,32527474
2103,32648627
2104,32771742
2105,32897626
2106,33026744
2107,33158113
2108,33290347
2109,33422109
2110,33551992
2111,33678644
2112,33800668
2113,33916674
2114,34025265
2115,34125043
2116,福建省
2117,36556010
2118,36707820
2119,36924283
2120,37193444
2121,37503315
2122,37841843
2123,38196958
2124,38556500
2125,38908304
2126,39240158
2127,39539842
2128,39797726
2129,40014635
2130,40194017
2131,40339347
2132,40454112
2133,40542502
2134,40611433
2135,40668518
2136,40721374
