,0
1199,22272486
1200,22501358
1201,22731183
1202,22959816
1203,23185167
1204,23405147
1205,23617817
1206,23821250
1207,24013707
1208,24194026
1209,24362980
1210,24522387
1211,24673484
1212,24817888
1213,24956987
1214,25091701
1215,25222865
1216,25351297
1217,25477816
1218,25603076
1219,25727175
1220,25850100
1221,25971775
1222,26092268
1223,26211289
1224,26328113
1225,26441744
1226,26551267
1227,26655754
1228,26754357
1229,26846950
1230,26933527
1231,27013894
1232,27088127
1233,27156157
1234,27218435
1235,27275053
1236,27326600
1237,27373184
1238,27415323
1239,27453031
1240,27486494
1241,27515698
1242,27540854
1243,27561985
1244,27579113
1245,27592078
1246,27600794
1247,27605087
1248,27605021
1249,27600569
1250,27591898
1251,27578979
1252,27561934
1253,27540785
1254,27516459
1255,27489907
1256,27462043
1257,27433824
1258,27405817
1259,27377915
1260,27349757
1261,27320907
1262,27291099
1263,27259557
1264,27224104
1265,27182104
1266,27131096
1267,27068832
1268,26994067
1269,26910551
1270,26822871
1271,26735685
1272,26653477
1273,26579786
1274,26514908
1275,26458066
1276,26408478
1277,26365301
1278,26327471
1279,26294168
1280,26264651
1281,26238202
1282,26214110
1283,26191673
1284,26170306
1285,26149339
1286,26128275
1287,26106486
1288,江苏省
1289,79592328
1290,79957338
1291,80306208
1292,80635772
1293,80942944
1294,81224642
1295,81477831
1296,81699458
1297,81886467
1298,82035770
1299,82144239
1300,82210301
1301,82238631
1302,82235471
1303,82207074
1304,82159661
1305,82098720
1306,82026868
1307,81945993
1308,81857998
1309,81764801
1310,81667767
1311,81566048
1312,81458265
1313,81343027
1314,81218924
1315,81084810
1316,80940377
1317,80785545
1318,80620262
1319,80444453
1320,80257179
1321,80053949
1322,79829418
1323,79578203
1324,79294931
1325,78977403
1326,78636023
1327,78284373
1328,77936055
1329,77604677
1330,77298352
1331,77003154
1332,76699619
1333,76368245
1334,75989476
1335,75549189
1336,75055353
1337,74521451
1338,73961029
1339,73387679
1340,72812532
1341,72236553
1342,71658140
1343,71075670
1344,70487501
1345,69893012
1346,69295894
1347,68700939
1348,68113027
1349,67537073
1350,66976604
1351,66429257
1352,65891158
1353,65358404
1354,64827051
1355,64292379
1356,63746617
1357,63181219
1358,62587634
1359,61957281
1360,61284648
1361,60576388
1362,59842220
1363,59091759
1364,58334646
1365,57579916
1366,56834481
1367,56104806
1368,55397436
1369,54718983
1370,54075212
1371,53468159
1372,52899000
1373,52368926
1374,51879212
1375,51431168
1376,51026099
1377,50665352
1378,50350262
1379,50082144
1380,江西省
1381,44567791
1382,44730892
1383,44893599
1384,45053826
1385,45209451
1386,45358325
1387,45498266
1388,45627056
1389,45742469
1390,45842265
1391,45924165
1392,45986776
1393,46032178
1394,46063332
1395,46083185
1396,46094688
1397,46100366
1398,46100991
1399,46096891
1400,46088431
1401,46075937
1402,46059604
1403,46039040
1404,46013708
1405,45983054
1406,45946546
1407,45903499
1408,45852740
1409,45792934
1410,45722763
1411,45640914
1412,45546341
1413,45439146
1414,45319746
1415,45188501
1416,45045813
1417,44892049
1418,44727337
1419,44551797
1420,44365529
1421,44168636
1422,43961308
1423,43744172
1424,43517936
1425,43283303
1426,43040990
1427,42791544
1428,42534810
1429,42270475
1430,41998216
1431,41717705
1432,41429147
1433,41134884
1434,40837856
1435,40540998
1436,40247299
1437,39958946
1438,39674781
1439,39392790
1440,39110905
1441,38827008
1442,38539166
1443,38246271
1444,37947476
1445,37641925
1446,37328775
1447,37007112
1448,36675777
1449,36333594
1450,35979402
1451,35612109
1452,35231650
1453,34842002
1454,34448087
1455,34054843
1456,33667123
1457,33288614
1458,32918239
1459,32553693
1460,32192540
1461,31832223
1462,31471009
1463,31110733
1464,30754237
1465,30404465
1466,30064470
1467,29737390
1468,29426450
1469,29134900
1470,28866104
1471,28623391
1472,河北省
1473,73024765
1474,73714766
1475,74329638
1476,74872086
1477,75345322
1478,75753082
1479,76099358
1480,76388369
1481,76624385
1482,76811729
1483,76954663
1484,77057458
1485,77124344
1486,77159623
1487,77167568
1488,77152445
1489,77118324
1490,77068527
1491,77006191
1492,76934438
1493,76856424
1494,76774746
1495,76689887
1496,76601778
1497,76510363
1498,76415580
1499,76316952
1500,76212233
1501,76098761
1502,75973883
1503,75834919
1504,75679602
1505,75507166
1506,75317251
1507,75109502
1508,74883539
1509,74639160
1510,74376681
1511,74096602
1512,73799360
1513,73485454
1514,73155607
1515,72811667
1516,72455726
1517,72089895
1518,71716289
1519,71336857
1520,70952788
1521,70565080
1522,70174767
1523,69782921
1524,69390229
1525,68996028
1526,68599261
1527,68198837
1528,67793606
1529,67383051
1530,66969115
1531,66554408
1532,66141542
1533,65733085
1534,65330594
1535,64931451
1536,64531983
1537,64128517
1538,63717358
1539,63294479
1540,62854619
1541,62392254
1542,61901921
1543,61378242
1544,60818585
1545,60230972
1546,59626053
1547,59014444
1548,58406670
1549,57810884
1550,57225937
1551,56648199
1552,56073809
1553,55498734
1554,54921053
1555,54347992
1556,53789351
1557,53255177
1558,52755803
1559,52301727
1560,51903671
1561,51572454
1562,51319054
1563,51154433
1564,河南省
1565,94029933
1566,94320100
1567,94621885
1568,94929151
1569,95235552
1570,95534631
1571,95819774
1572,96084357
1573,96321636
1574,96524884
1575,96687336
1576,96804376
1577,96880078
1578,96920607
1579,96932200
1580,96921063
1581,96892653
1582,96849501
1583,96793405
1584,96726202
1585,96649699
1586,96565217
1587,96472033
1588,96368935
1589,96254678
1590,96128060
1591,95987834
1592,95832766
1593,95661605
1594,95473132
1595,95266098
1596,95039333
1597,94791967
1598,94523214
1599,94232295
1600,93918412
1601,93580967
1602,93220057
1603,92835971
1604,92428992
1605,91999376
1606,91548033
1607,91078399
1608,90594507
1609,90100424
1610,89600254
1611,89096966
1612,88589193
1613,88074462
1614,87550288
1615,87014180
1616,86464458
1617,85902785
1618,85331673
1619,84753642
1620,84171183
1621,83586128
1622,82997418
1623,82403272
1624,81801820
1625,81191094
1626,80570219
1627,79942622
1628,79312931
1629,78685851
1630,78066228
1631,77456007
1632,76845434
1633,76221820
1634,75572449
1635,74884589
1636,74148767
1637,73368580
1638,72550719
1639,71701652
1640,70827667
1641,69934986
1642,69030478
1643,68121257
1644,67214541
1645,66317655
1646,65437549
1647,64579207
1648,63747311
1649,62946708
1650,62182393
1651,61459474
1652,60783192
1653,60158853
1654,59591816
1655,59087485
1656,浙江省
1657,54765099
1658,55228523
1659,55683630
1660,56128116
1661,56559833
1662,56976766
1663,57377030
1664,57758868
1665,58120627
1666,58460761
1667,58777807
1668,59071318
1669,59344447
1670,59601290
1671,59845930
1672,60082445
1673,60314138
1674,60540952
1675,60762031
1676,60976476
1677,61183379
1678,61381936
1679,61571903
1680,61753157
1681,61925587
1682,62089057
1683,62243333
1684,62387685
1685,62521259
1686,62643193
1687,62752657
1688,62848697
1689,62930099
1690,62995553
1691,63043749
1692,63073387
1693,63083528
1694,63074851
1695,63048423
1696,63005345
1697,62946709
1698,62873462
1699,62785877
1700,62684097
1701,62568260
1702,62438569
1703,62295102
1704,62137585
1705,61965640
1706,61778885
1707,61576956
1708,61359935
1709,61129770
1710,60888833
1711,60639498
1712,60384089
1713,60125215
1714,59866590
1715,59612207
1716,59366051
1717,59132090
1718,58912679
1719,58703649
1720,58499188
1721,58293452
1722,58080546
1723,57854431
1724,57608551
1725,57336342
1726,57031309
1727,56687083
1728,56300795
1729,55883247
1730,55448638
1731,55011145
1732,54584958
1733,54182144
1734,53806482
1735,53459585
1736,53142924
1737,52857850
1738,52604662
1739,52379932
1740,52179307
1741,51998367
1742,51832659
1743,51677740
1744,51529123
1745,51382346
1746,51232911
1747,51076378
1748,海南省
1749,8671486
1750,8747439
1751,8826616
1752,8907996
1753,8990580
1754,9073369
1755,9155383
1756,9235662
1757,9313287
1758,9387352
1759,9456993
1760,9521605
1761,9581600
1762,9637616
1763,9690301
1764,9740302
1765,9788214
1766,9834426
1767,9879275
1768,9923084
1769,9966183
1770,10008845
1771,10051201
1772,10093323
1773,10135305
1774,10177212
1775,10219085
1776,10260726
1777,10301891
1778,10342329
1779,10381800
1780,10420026
1781,10456654
1782,10491293
1783,10523567
1784,10553086
1785,10579570
1786,10603164
1787,10624136
1788,10642745
1789,10659258
1790,10673917
1791,10686825
1792,10698064
1793,10707716
1794,10715876
1795,10722574
1796,10727515
1797,10730337
1798,10730672
1799,10728152
1800,10722543
1801,10714072
1802,10703084
1803,10689911
1804,10674877
1805,10658437
1806,10641598
1807,10625508
1808,10611305
1809,10600144
1810,10592712
1811,10587924
1812,10584232
1813,10580085
1814,10573913
1815,10564146
1816,10549211
1817,10527568
1818,10497691
1819,10458088
1820,10408071
1821,10350087
1822,10287382
1823,10223192
1824,10160755
1825,10102713
1826,10049246
1827,9999888
1828,9954141
1829,9911448
1830,9871277
1831,9833321
1832,9797348
1833,9763126
1834,9730440
1835,9699087
1836,9668866
1837,9639591
1838,9611082
1839,9583174
1840,湖北省
1841,57237730
1842,57458167
1843,57679020
1844,57895449
1845,58102533
1846,58295379
1847,58469025
1848,58618537
1849,58738940
1850,58825290
1851,58872611
1852,58877520
1853,58843045
1854,58773827
1855,58674468
1856,58549548
1857,58403487
1858,58240097
1859,58063009
1860,57875873
1861,57682409
1862,57485774
1863,57287118
1864,57087108
1865,56886415
1866,56685695
1867,56485192
1868,56283406
1869,56078457
1870,55868431
1871,55651427
1872,55425494
1873,55188421
1874,54937931
1875,54671778
1876,54387695
1877,54083987
1878,53761229
1879,53420596
1880,53063208
1881,52690203
1882,52302821
1883,51902715
1884,51491696
1885,51071521
1886,50643946
1887,50210236
1888,49769857
1889,49321803
1890,48865056
1891,48398551
1892,47921832
1893,47436904
1894,46946422
1895,46453086
1896,45959636
1897,45468569
1898,44981171
1899,44498500
1900,44021617
1901,43551613
1902,43089061
1903,42632277
1904,42178995
1905,41726916
1906,41273721
1907,40817115
1908,40355021
1909,39885380
1910,39406158
1911,38915309
1912,38411498
1913,37896207
1914,37371526
1915,36839525
1916,36302168
1917,35761579
1918,35220960
1919,34683777
1920,34153578
1921,33633987
1922,33128544
1923,32640443
1924,32172765
1925,31728730
1926,31311637
1927,30924835
1928,30571715
1929,30255711
1930,29980281
1931,29748868
1932,湖南省
1933,65700763
1934,65914864
1935,66121171
1936,66316491
1937,66497636
1938,66661350
1939,66804364
1940,66923328
1941,67014877
1942,67075552
1943,67101875
1944,67091863
1945,67049859
1946,66981724
1947,66893365
1948,66790642
1949,66678688
1950,66559758
1951,66435397
1952,66307147
1953,66176600
1954,66044884
1955,65911352
1956,65774927
1957,65634505
1958,65489008
1959,65337355
1960,65178596
1961,65011766
1962,64835921
1963,64650105
1964,64453178
1965,64243111
1966,64017680
1967,63774646
1968,63511795
1969,63227465
1970,62922364
1971,62597766
1972,62254955
1973,61895181
1974,61519880
1975,61131158
1976,60731274
1977,60322515
1978,59907116
1979,59486830
1980,59061213
1981,58629320
1982,58190160
1983,57742779
1984,57286456
1985,56821830
1986,56349796
1987,55871298
1988,55387245
1989,54898744
1990,54407458
1991,53915247
1992,53424002
1993,52935614
1994,52452060
1995,51975420
1996,51507850
1997,51051530
1998,50608692
1999,50179657
2000,49756930
2001,49331011
2002,48892372
2003,48431471
2004,47941353
2005,47425631
2006,46890472
2007,46341983
2008,45786189
2009,45229003
2010,44676233
2011,44133781
2012,43607570
2013,43103654
2014,42626944
2015,42177729
2016,41755106
2017,41358191
2018,40986148
2019,40638092
2020,40313193
2021,40010586
2022,39729408
2023,39468828
2024,甘肃省
2025,25603008
2026,25681941
2027,25770707
2028,25866719
2029,25967244
2030,26069574
2031,26170869
2032,26268383
2033,26359254
2034,26440711
2035,26509951
2036,26564844
2037,26605788
2038,26633800
2039,26649928
2040,26655164
2041,26650547
2042,26637001
2043,26615457
2044,26586846
2045,26552071
2046,26512051
2047,26467525
2048,26419252
2049,26367963
2050,26314391
2051,26259106
2052,26201952
2053,26142654
2054,26080876
2055,26016338
2056,25948600
2057,25876833
2058,25800124
2059,25717526
2060,25628049
2061,25530939
2062,25426014
2063,25313184
2064,25192370
2065,25063537
2066,24926798
2067,24783065
2068,24633442
2069,24479018
2070,24320896
2071,24160035
2072,23996807
2073,23831523
2074,23664395
2075,23495723
2076,23325712
2077,23154373
2078,22981603
2079,22807377
2080,22631602
2081,22454275
2082,22275613
2083,22095867
2084,21915298
2085,21734218
2086,21552864
2087,21371449
2088,21190208
2089,21009381
2090,20829207
2091,20649463
2092,20467990
2093,20282101
2094,20089168
2095,19886509
2096,19672446
2097,19449295
2098,19220305
2099,18988790
2100,18757985
2101,18530770
2102,18308249
2103,18091158
2104,17880218
2105,17676099
2106,17479161
2107,17288287
2108,17102041
2109,16918913
2110,16737473
2111,16556242
2112,16373731
2113,16188511
2114,15999066
2115,15803960
2116,福建省
2117,36556010
2118,36820440
2119,37083737
2120,37343114
2121,37595829
2122,37839185
2123,38070587
2124,38287449
2125,38487284
2126,38667668
2127,38826195
2128,38961523
2129,39076260
2130,39174013
2131,39258366
2132,39332911
2133,39400761
2134,39463140
2135,39520815
2136,39574531
