,省,FID,Join_Count,TARGET_FID,lon,lat,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,省代码,市代码
11,山西省,113102,64,113102,7190.0,2407.0,8635.496761720002,9632.75001234,10064.09617863,10517.83230694,10975.651667330003,11425.009940289998,11768.54624269,11486.879451029996,12371.255644560006,12843.699247489996,13287.999623689999,13705.198921839998,14111.684683790001,14522.219687220004,14949.09717527,15402.76535923,15888.622844360005,16403.117900579997,16940.155841269996,17494.42862141,18061.143485459997,18674.463687919997,19291.43416215,19905.22955927,20509.015861830005,21095.958837779996,21661.354764140004,22202.300022740004,22717.967396250002,23207.64159538,23670.685786270005,24103.839602110005,24522.837365989995,24941.391515959993,25373.7237707,25834.336961080004,26337.330687879992,26859.05030280999,27374.967525189997,27860.764462929994,28292.376982309994,28672.859366810004,29002.82101083999,29308.856293850004,29618.0707903,29958.07319611,30355.583340089997,30788.888431310002,31234.697827179996,31669.548590180002,32069.959445830013,32422.21291458,32737.284425290007,33036.24005637,33340.186755,33670.16973800001,34034.53759486001,34414.578092309996,34780.2503889,35102.229241069996,35351.53251046001,35543.70547970001,35670.880153189995,35766.641203989995,35865.37241438001,36002.37229421999,36198.63431330001,36445.45920081,36719.82673087,36999.28341481,37262.09481298999,37404.058037070005,37513.204712750005,37598.17441618,37667.310974340005,37728.91598559,37780.42759865999,37833.905189850004,37891.3162174,37954.69954612,38026.17441127,38100.92776685,38185.30948934,38279.73745695,38384.63094914999,38500.4067411,38617.50339479,38745.74245594,38885.4820599,39037.06804669,39200.83779813,8960000,9005300
12,广东省,215948,58,215948,6578.0,1359.5,43436.45284817999,50453.33409943002,54321.37263076001,58135.635521200005,61880.30322607999,65539.88142141001,68586.42077931,67952.86598769002,74255.45939424999,78209.34236390001,82091.44580749999,85905.5313282,89740.28029739998,93679.78073620002,97800.71716059998,102175.46475789999,106845.86434960001,111781.5609385,116929.12778320002,122237.5741078,127656.80551510003,133407.46295359996,139141.8234678,144756.42402200002,150145.52218970002,155202.2914626,159862.91318000003,164187.08407399998,168279.2456982,172246.1025931,176196.95811540005,180172.13018359998,184141.38453070007,188000.06002460004,191638.6708976,194942.70624839998,197884.0576552,200521.40381950003,203003.87001590003,205483.5756646,208115.7880663,211147.24204079993,214359.50447180003,217607.14684249996,220738.3080737,223594.04830199998,226102.59707710004,228237.3194648,230067.50439830005,231665.0900307,233103.82159450007,234475.69519659996,235837.60792260006,237266.0473872,238837.38687399996,240627.13556179998,242659.24007840003,244920.73949759995,247355.59066459996,249912.88855140004,252547.79346619998,255467.9558304,258416.43063610003,261345.57729010005,264195.81776259997,266896.0082532,269349.8659475,271614.7573557001,273744.48863370006,275800.7628089001,277851.68459489994,279306.68084010005,280826.8703947001,282436.47417590005,284155.3677285001,285998.3331669,287892.6343838999,289879.1979976001,291925.4020204,294001.27586319996,296079.87461679993,298090.96331549995,300086.71456889994,302081.2030564999,304087.65057629993,306118.5323080001,308106.0941302,310136.1568852,312219.0838836,314364.6910106,316582.29656349996,25520000,25601900
13,广西壮族自治区,313463,85,313463,9249.75,2024.25,9044.07153047,11207.716824809997,12461.673134579996,13515.67692651,14402.176315,15141.711285649999,15634.163581549998,15219.304466200005,16299.122150539995,16808.930596320002,17287.543265079996,17759.414891689998,18233.214402139994,18705.68658343999,19170.048069790002,19616.834401449993,20036.165125640004,20433.198424670005,20816.726406459995,21197.053135950002,21585.826093010008,22037.272660179995,22497.4841544,22952.445817269996,23388.322376159995,23791.495937940002,24154.909928060006,24489.020697689994,24809.73462311,25132.30318702,25471.62542042001,25835.896743819998,26238.375658179993,26686.65093037,27188.903430920007,27753.28180113,28386.63683968999,29053.545086750004,29717.275906539988,30341.453518570004,30890.101269249993,31357.90439995001,31740.705855370004,32063.38574901,32351.203737280004,32629.973152109997,32928.26295698,33236.38252654,33546.785462340005,33851.869389060004,34144.04840312,34419.30595270999,34672.488695800006,34902.16251754001,35106.771612920005,35284.67770836002,35431.07801687999,35552.502145440005,35652.94768842,35736.44324892,35806.986508999995,35903.17565389999,35997.77853430001,36094.99770514,36199.100437579975,36314.36093082999,36438.29146163,36571.079327039995,36706.65644164001,36839.0944878,36962.56853683,36986.450727070005,36999.47666693,37009.01881866,37022.58184641999,37047.87440513999,37079.10490736,37113.01791069999,37133.23885379001,37123.27071342,37066.48344877,36945.495460100006,36778.95571559999,36586.250602340006,36387.136039590005,36201.80152722,36041.55979584998,35936.29772257001,35907.12854912001,35975.13311571001,36161.07762958001,38250000,38314700
14,新疆维吾尔自治区,771678,700,771678,59359.25,28654.75,5141.741406980005,6267.330704849998,6916.792775479993,7482.69932467001,7977.155514450016,8407.272174490006,8713.360520179984,8520.802877379992,9169.80126263,9501.011674929989,9810.737306990004,10109.707925739986,10410.841058179978,10723.337913230014,11054.52510412999,11410.438764420007,11794.046235320011,12203.96888629002,12637.507135360009,13092.549117869989,13567.362700259999,14087.983312729986,14616.029987139973,15138.27962015,15641.26576787998,16111.39952344998,16541.87323813996,16947.911657289987,17351.55460159,17775.03786249996,18241.111359639955,18762.262023200023,19329.20404850002,19920.944469950005,20515.23542450993,21088.299285509976,21625.660121080055,22125.564021379934,22597.33909410004,23051.123850509994,23497.785763669937,23961.942768479887,24428.22738009002,24892.535997269955,25350.130436099913,25795.579506969996,26230.33912762997,26648.10498507999,27050.314216629904,27438.733186749992,27815.43570686997,28185.391278659998,28551.673080689874,28920.046738340065,29296.051482909963,29684.943466460027,30083.437859330024,30475.645534550014,30838.69648448,31150.45855688997,31389.133072570014,31571.482212829964,31689.443102199984,31770.61504977995,31843.219941060026,31936.31834768003,32068.021371580024,32236.499672239937,32428.710611370047,32631.915754249996,32833.85372461002,32947.04443395992,33043.04405366,33120.791561720034,33178.790506419995,33215.28008448004,33221.407829909935,33211.62002785006,33194.185229779956,33177.456156849934,33169.80704879,33172.733650099966,33194.34693848996,33236.863101740026,33302.566545739974,33393.786192629996,33504.21348658998,33644.32663973996,33816.33474278995,34022.331061260025,34264.24560579997,453050000,455007330
15,江苏省,105245,42,105245,4896.25,1354.25,39286.661153400004,42185.364433920004,44799.744569020004,49407.21597916999,55693.16075762,63416.45399233,71801.13672739001,76981.17776710002,90657.61874283997,102168.32069069,113672.09970951002,124729.35634789,135119.18623628997,144689.67092730003,153317.3012118,160890.5367515,167341.07584400004,172847.7203344,177640.23003830004,181955.5783934,186040.97952679996,190494.87679689997,194912.51051059994,199214.3365984,203323.22044540005,207164.54816069998,210688.1157423,213864.77184640002,216680.6395632,219115.78124610003,221143.45044300004,222703.9436391,223908.9202511,224855.7612917,225654.74701650004,226428.6620201,227329.5506158,228272.32841929997,229181.77390949999,229976.95164519997,230572.17014709997,231059.26401900005,231362.58235840002,231586.42111220007,231841.4798507,232244.32498819998,232940.83772789995,233840.6657735,234875.95371769994,235976.3447169,237069.90239379997,238112.5937367,239070.25570490002,239939.83055040002,240718.05453009994,241401.51380870005,241966.68000830003,242472.28565140002,242959.89181950002,243470.84279660005,244046.86198359999,244954.0841036,245957.86599920003,247022.43714340002,248108.94959929996,249175.0222667,250144.05098539998,251015.6784916,251762.63879819997,252358.66583079996,252776.62461099998,252408.621675,251875.01351890006,251240.44484070002,250572.68287980004,249943.91426580003,249356.04060159993,248898.83537689998,248590.5526043,248448.0808524,248487.51454229996,248679.1405725,249066.9354522,249656.6543447,250454.31358250004,251465.93127950007,252632.02141410008,254019.12646400003,255631.28319710004,257471.4322385,259541.19882409996,13120000,13150100
16,江西省,212169,63,212169,7290.75,1739.75,8931.997000400004,10717.462511439997,11831.460584290002,12926.340426499999,14006.148232080002,15070.2160292,15995.148445009998,16049.280159889999,17735.538131660003,18861.81937854,19958.22561239,21015.582105250003,22038.840751210002,23031.5420721,23996.376439099993,24935.032913,25849.359638399997,26756.795489199998,27677.8658558,28634.53140539999,29650.059396200002,30803.920316399992,32014.963239700002,33251.793607499996,34482.1267113,35672.98449889998,36799.0122194,37855.695861199994,38847.04123069999,39777.66553550001,40652.5804746,41467.0412576,42226.9281591,42928.2307517,43566.85188230001,44138.76691360001,44655.73808960001,45130.239773,45589.931370700004,46062.70922829999,46576.872102299996,47183.707055399995,47841.64517530001,48528.703516899994,49221.87289510001,49896.846815399986,50543.37191940001,51139.11775520001,51677.250816700005,52151.28045489999,52554.9812401,52888.46065380001,53153.18911439999,53357.353182700004,53509.24152600001,53617.30434899999,53683.75626040001,53721.276268700014,53736.61254169999,53736.18892080002,53726.083226999996,53758.0533629,53761.17234290002,53705.26558380002,53559.79302329999,53294.7197099,52887.03338499998,52378.527278800015,51815.28999920001,51240.62901499999,50694.659858,50092.297225600014,49562.969156,49117.822977799995,48770.66341870001,48537.30254030001,48413.089018200015,48381.5144958,48404.123772000006,48441.685692000014,48454.54966639999,48403.4122467,48301.54369939999,48164.418097899994,48007.79564779999,47847.80525329999,47688.65948699999,47559.0429168,47476.08928779999,47457.0600002,47519.14926500001,22680000,22725000
17,河北省,109176,77,109176,8943.25,3044.25,19670.04951627,22369.875233610004,23637.697593749996,24900.994518509993,26188.182406390002,27536.46625825001,28775.359829219997,28663.730367069995,31731.97700353,34131.31362444,36878.02608613,39981.56952052,43337.34785106001,46807.466117190015,50260.52319820002,53571.97855927999,56645.50607908002,59505.437461930014,62200.82342587,64781.140789870005,67297.23029541002,69935.64595657,72553.26247601,75130.00964169003,77645.72430623001,80080.25051824999,82421.49670965999,84664.26753036997,86811.85255999002,88868.60230130002,90839.82127051998,92708.25111441998,94476.31919648997,96123.01650777001,97626.59089702001,98964.861749,100152.95904493,101216.89982270001,102219.27787979002,103223.28034089999,104292.87896508,105539.89148043,106854.66797507003,108167.78838722003,109407.30361618003,110498.50275396998,111416.94568242002,112187.08142676005,112887.60059382001,113598.58942105004,114401.17434315999,115357.01147597001,116394.87458414002,117422.6049144,118346.34543810003,119070.99980551001,119516.55017680998,119745.62425467,119838.30089238996,119874.16013679006,119932.31598417998,120190.75207628997,120537.71905376996,120949.15201866002,121399.92132919001,121863.28043109004,122301.02196469004,122733.46808138999,123172.87265075004,123632.08247396,124124.59116403999,124364.28268544002,124605.50481801,124812.91587094999,124949.46169283996,124976.62633274001,124840.00128828004,124617.33289445001,124374.52182684002,124177.85163966999,124093.67756476998,124147.69105733006,124329.94438079995,124592.84061360994,124888.31481510999,125167.7253324,125349.54819539998,125415.11593363002,125315.21415462004,125001.42745131998,124426.89789653999,10010000,10057600
18,河南省,154031,65,154031,7274.5,2171.0,21823.639414669993,22954.428745700003,24017.74465184,26232.737865509993,29394.041421500002,33343.570934760006,37645.81156872,40253.048255409994,47256.14302101999,53047.22444659999,58726.97021540002,64059.0508727,68998.19136069999,73552.38149340001,77741.3498616,81589.05779380002,85128.64672450001,88467.43102870003,91726.8615542,95032.5005364,98514.60210499998,102492.32610100001,106756.67472479997,111265.7816713,115974.9943677,120836.39881590001,125788.59156959994,130690.950505,135397.06955460005,139766.27868389996,143661.30519470005,146959.79131169998,149777.77991689995,152247.41372389995,154503.7719569,156686.3108553,158932.8587357,161141.6223595999,163201.87188939998,165002.405825,166431.21751609992,167527.05010689993,168291.14002999992,168874.56008389988,169433.6999084,170130.41600900007,171124.50299339995,172304.28359519993,173549.10330949991,174736.0795338,175740.94029900004,176486.99684930005,177014.072423,177413.48982019993,177777.75531070004,178200.222894,178722.41361930003,179297.5494089,179829.11453580004,180220.63931700008,180374.5913469001,180397.7374195,180196.3161437999,179871.0398253,179528.3459331001,179281.1296813,179201.64646779996,179324.9019845001,179638.3923831,180127.67921099995,180778.41468260004,181141.59116270006,181561.4234072,181961.6138689,182262.72061470005,182382.17571710006,182213.0131621,181839.5324458,181328.49969180004,180747.19784880005,180162.58917010002,179597.26983580002,179083.82668949995,178616.42871990002,178189.79386619997,177799.1731801999,177394.55031179992,177016.07078209988,176660.62713910005,176325.7990289,176009.93926369998,26240000,26305000
19,浙江省,117696,38,117696,4443.25,1082.25,26294.93850746,28436.154146940004,29897.442548750005,32242.48662763001,35267.39276347001,38806.992800719985,42382.53607562,43809.23594115,49744.81626844999,54065.391259899996,58016.24277860001,61451.85759679999,64621.080673399985,67862.99697529999,71514.5178347,75911.2628328,81272.8633075,87371.21842209996,93858.55371420001,100381.1559543,106576.3456807,112379.64217869999,117562.31109330001,122179.12931830002,126288.60790510001,129953.68365869999,133268.7235415,136398.5035152,139535.26306060003,142872.47885030002,146607.80522930002,150841.14510049997,155434.09340489996,160136.41113999998,164685.33616500002,168804.31265739998,172320.77176010003,175282.38193730003,177855.5212181,180211.91717300002,182527.15617379997,185049.09049060004,187585.2784957,189998.97692639995,192148.0441838,193885.1797746,195154.17078339995,195995.36144290003,196547.29747310004,196950.98803730012,197348.8296997,197871.18281200007,198509.2528749,199243.0671479,200052.02552809994,200914.6467641,201775.14393450003,202579.5051981,203243.6895782,203683.86571529997,203814.790789,203787.67544360005,203551.29984469994,203282.13409799998,203165.0068304,203392.3171041,204066.48493689997,205079.7634821,206230.33790250003,207317.38905419997,208141.2848519,208078.45885180004,207735.99086330002,207319.80552380002,207041.444827,207119.47384849997,207657.5276886,208599.71369220002,209770.9023664,210994.43761579995,212093.70007319996,212890.53502410004,213418.8732297,213716.87772989998,213822.8831711,213775.8774075,213560.71358270006,213271.25767830003,212950.02816760004,212640.79175470004,212388.3736675,12210000,12231000
20,海南省,42020,11,42020,1206.75,211.25,1951.0740162,2370.22210464,2629.0144687799993,2874.1494237,3109.3033115,3336.6495554000003,3531.2120845,3534.4374218999997,3899.9994062,4147.5346426,4396.546926499999,4647.6546905,4904.4012613,5169.958821599999,5447.406607599999,5739.8708283000005,6047.443026800001,6359.993128300001,6664.2945907,6946.9466282,7194.325420399999,7412.690104400001,7596.386778300001,7759.3900485,7916.241605,8081.9017395,8268.4701099,8473.2308593,8690.2472436,8913.648786099999,9137.738207,9355.7595951,9567.467575800001,9771.329663700002,9965.6439242,10148.538549699999,10320.8545512,10480.5915533,10628.5580732,10765.688731799997,10893.0179391,11018.9710823,11138.684311300001,11254.123354700001,11367.2588405,11480.049537099998,11596.670825700003,11713.560730700001,11829.3986371,11942.881136599999,12052.7372042,12159.0490236,12261.794634199996,12362.342762,12462.011897300003,12562.059282400001,12662.3367641,12765.865405400002,12874.6756328,12991.022115400001,13117.457940500002,13268.473601999996,13429.566918899998,13595.867070699998,13761.775372199998,13920.931581300001,14066.282833899999,14201.849040599998,14332.3232957,14462.9024474,14599.244267000002,14711.056524299998,14828.059296899997,14944.9272189,15055.801126699998,15154.2700697,15232.1400589,15299.3005936,15364.930042,15438.4316175,15529.3972994,15642.000657499999,15774.046447699999,15918.0803756,16066.497515800002,16211.524764099997,16341.010948699997,16450.861252100003,16532.982269099997,16579.335434099998,16582.0620883,5060000,5150281
21,湖北省,212064,73,212064,8191.25,2256.75,15090.331302430004,18500.19828284,20650.37905948,22695.11957481,24677.814368579995,26628.414567270003,28358.17535521,28590.90596744999,31814.014855540012,34158.55246616,36598.021585859984,39123.928793560015,41683.804569809996,44208.025992370014,46629.572674689996,48883.214793019986,50917.58088205999,52758.45151202001,54447.692925179996,56028.98589287,57548.36531128,59167.811859650006,60769.25228464,62342.392485529985,63877.69713168998,65366.27385953002,66806.94888401,68206.66345467999,69578.50945906,70935.22528942,72289.69727926,73631.70216242,74946.36888211,76195.27014830003,77339.17130609999,78338.05597020002,79185.59555239999,79901.9481,80540.69814449997,81155.68299880001,81800.97563500001,82567.07088670002,83368.58368820003,84151.65483679998,84860.92715870003,85439.44767139998,85865.91532210002,86142.00060049999,86307.184806,86401.53353200002,86465.35130510002,86535.36502139996,86595.3351047,86626.2608451,86609.13643910002,86525.06397179997,86355.06474770002,86136.6942404,85907.18609049999,85702.6163268,85558.31367589999,85577.0451205,85644.10066000003,85704.46473149999,85702.04112210001,85580.11509540002,85290.87915630001,84888.64782600003,84435.52315709997,83991.0136346,83611.74138850001,83147.11590740003,82793.21895069999,82548.29972420001,82412.491233,82386.89823869999,82448.11586999998,82600.9305322,82826.41263710002,83105.32552740001,83418.50149390001,83735.94453009998,84069.58676119999,84422.653401,84798.2945713,85199.58147919999,85607.38990660002,86045.3977585,86516.27378150001,87022.53613709999,87566.53619559998,30660000,30784846
22,湖南省,242395,72,242395,8045.5,1985.0,15156.816192640004,18729.851711779997,20886.82613875,22798.910333969994,24509.642224139992,26044.503599900003,27218.305972089995,26844.73936886,29142.913209779996,30464.293554580006,31735.91959294001,32981.937427599994,34228.777790880005,35491.719117939996,36781.839895460005,38107.244520529995,39468.51408531999,40860.33307451001,42274.61724004002,43704.92874443999,45146.03573183999,46693.06435099,48260.23027365001,49855.434002589995,51486.87359405999,53162.67891049001,54886.81344002001,56631.35431670999,58365.248496280015,60058.963521009995,61684.45732825,63209.59168764998,64658.86353869999,66051.59094390001,67406.6661207,68742.5199526,70084.03439800002,71387.8238913,72616.92701330002,73735.22280840001,74707.21245559999,75560.9243303,76286.2088418,76933.58365750003,77554.71002540004,78202.4745368,78935.72408490001,79719.9516337,80525.1487749,81320.98479809996,82077.06705030001,82776.75127380001,83421.64144349999,84027.6897311,84610.68795290001,85186.21166450002,85754.62066659993,86314.2512575,86850.5265832,87349.73218230001,87798.80541889998,88273.6939043,88702.6701187,89093.1697166,89451.83793999997,89784.890384,90088.55860890006,90392.69552800001,90718.72545700001,91088.49319860004,91524.58070189996,91824.78617949999,92168.48202989997,92517.08531679997,92830.01387239998,93064.54712639998,93164.44843150002,93169.29441410006,93109.56277029999,93016.27660289996,92920.61618540002,92832.38079710002,92771.50966980001,92739.30319800001,92737.25727059998,92767.0473539,92806.54551059999,92880.49322329997,92990.91382729996,93139.92340140002,93329.71114060005,30960000,31023500
23,甘肃省,293747,174,293747,17508.5,6589.0,3904.0972162699986,4699.892957030001,5137.876114910001,5516.346259039998,5846.170271589998,6135.405418150003,6344.136445319997,6203.646448059995,6693.534925929999,6974.35859597,7266.11541819,7578.80521525,7918.3607393,8286.904505650002,8685.767917780002,9116.06105758,9575.908469069991,10055.062842869997,10540.530470550013,11019.283079289999,11478.13955031,11932.618292410005,12365.778329429995,12787.95602327,13209.825321010001,13642.262770149995,14094.50485008,14564.851216340006,15050.131778590001,15547.702395690008,16055.614018179998,16568.603928940003,17085.409024310004,17600.23216134,18106.41383508001,18596.363962289997,19067.990339620006,19518.21991631,19950.567836839997,20369.210668679985,20778.9518083,21196.434632629996,21601.66495818,21984.0990361,22332.454970010014,22634.780354009996,22890.01918197001,23109.661049999995,23317.11049571001,23536.23430685001,23791.26576862999,24100.868686500005,24449.377429829994,24814.939687229995,25175.149490030002,25507.112742169997,25790.76383080001,26036.03613769,26256.93993179999,26467.932971269995,26683.931219849997,26942.312712729992,27214.965912869993,27491.947729409996,27762.07814197,28012.94535288999,28231.392999500003,28427.812132749994,28613.953164580016,28802.228657810007,29005.64092654999,29164.98193050999,29337.55441078999,29510.395989569988,29669.654192829992,29800.545313329996,29884.63963450001,29937.799917370005,29974.038091979997,30007.670654470006,30053.198141579996,30117.062596650012,30203.894188569986,30310.95449016999,30435.46551223,30574.584517880005,30717.457796880008,30868.54954193001,31024.761791479992,31182.95269643,31339.975698609993,107880000,108058300
24,福建省,155423,44,155423,5191.0,1144.5,13831.722000879998,17051.21298176,18928.744052910006,20552.376108499997,21979.09493927,23250.159880269995,24220.989233900003,23859.892335799992,25938.715542100002,27238.679088499997,28607.966651599996,30082.971390699997,31674.472537700007,33377.4509888,35185.40005300001,37092.1888359,39094.369592,41211.338706,43466.17489929999,45883.1141695,48487.1180631,51392.10912069999,54433.465820499994,57519.9491597,60556.733107500004,63446.3564473,66113.2891171,68556.0014339,70799.46125179998,72871.4008243,74801.31304,76599.5340949,78288.2729809,79868.8433996,81341.62970869998,82706.4124031,83985.62151629999,85177.85743010002,86304.2379323,87386.7652444,88448.33015590001,89558.30717069998,90622.06373030001,91584.7382583,92389.4607246,92977.66621640002,93332.9066927,93476.0672741,93472.64233800002,93389.0255916,93291.98095429999,93240.46040839999,93220.29858270001,93210.40808349999,93189.66663690002,93136.94431690002,93025.43350999999,92867.54519770002,92670.10305080001,92438.73666450001,92177.78164560001,91978.17608450002,91757.76687230001,91516.21850510001,91255.0875322,90978.09296869999,90682.32787600001,90403.0331795,90165.1579093,89991.2712521,89902.12990920001,89696.26106119998,89544.9832587,89405.54561389999,89234.9586828,88989.83116799999,88615.91108260001,88152.5121258,87629.7935897,87077.60857289999,86525.13307760001,85980.60693040001,85460.14726959998,84962.35832770001,84486.31526899998,84031.5566579,83576.4999434,83142.36816869999,82730.04138979998,82340.8573863,81976.6094922,15400000,15425000
25,西藏自治区,1253706,457,1253706,40305.0,14378.5,476.83494246000004,605.3559216400007,691.5278463400001,772.0693245400001,848.0125803000002,919.61245383,979.3616510199998,982.4140236499987,1081.9659035900006,1143.67429846,1199.9384206599998,1250.45150783,1296.49294239,1339.3753150199996,1380.2714013100003,1420.2061531600013,1459.5483301,1497.1325877000006,1531.3590920800007,1560.6775448499998,1583.5750587700013,1602.5176990300008,1615.7527209199989,1625.5132067200002,1634.162050990001,1644.16177717,1657.641464250002,1674.6271067099985,1694.6474001100005,1717.1695878400012,1741.6381838400005,1767.0667539800024,1792.921265349999,1818.2667078799989,1842.170032909999,1863.6908288100005,1882.6746192699995,1899.5211890600008,1915.3991238399988,1931.4793890300011,1948.940382969999,1969.8339966299986,1992.0190891100006,2014.0970418000022,2034.62435141,2052.1087879999995,2065.97646968,2076.4889704800003,2084.8936634099996,2092.4590654499993,2100.4668725299985,2109.9723698099997,2120.1492898499982,2129.94130501,2138.27658081,2144.07310326,2146.2701980700003,2145.3406037800014,2141.797436960001,2136.128484540001,2128.785826290001,2122.1216923399993,2114.126372960002,2104.59020267,2093.3542367400005,2080.32975454,2065.3569408299986,2049.341427279999,2032.9725841,2016.8414135400008,2001.4387648400013,1982.4214775799992,1964.325514480001,1947.0953725900001,1930.747064069999,1915.3630854199992,1900.6340982900008,1887.4075719799998,1876.0847973399993,1867.039692869999,1860.6255566400002,1856.5893740699992,1854.2062421799997,1852.1999973299985,1849.2838012900002,1844.1597980100003,1835.0494387199997,1821.1081805199995,1801.0530920699998,1773.6358821100002,1737.6644034900014,246240000,246705000
26,贵州省,223791,66,223791,6948.25,1739.25,4349.3120825999995,5978.542494130001,7066.22062611,7989.890948440001,8782.949737850004,9464.119239650003,9971.027021580006,9870.348276969997,10717.344282439994,11174.1452747,11584.874458929999,11960.952365229996,12307.742241000004,12624.52159832,12908.588154560002,13155.361553529998,13359.272266610002,13523.126880339996,13651.76434809,13751.08672106,13828.010218809997,13918.892089989999,14000.616627960002,14079.020140720002,14160.633101890004,14252.496612590003,14361.271696880001,14486.171196060002,14624.799753519996,14774.133388110002,14930.77804121,15088.20588569,15246.791243189999,15404.530249550002,15559.819103609996,15711.32086399,15861.59759267,16006.186725219997,16143.970838889996,16273.706560649996,16394.061489739997,16515.574151420005,16632.70793792,16751.441177480003,16877.975160600003,17018.66185085,17181.707048919994,17357.722675520003,17538.971527090005,17717.63117589,17885.856922869993,18038.555505959994,18173.64874141,18291.925872690004,18394.13782233999,18481.01970655,18552.13510509999,18614.83992429,18675.61774852001,18741.006433729995,18817.675108859996,18929.190770930003,19058.17291827001,19201.828795080004,19356.897210920008,19519.49918447,19682.212898700003,19841.728705559995,19992.518033999997,20129.54593749,20248.116136419998,20297.944448899998,20330.32733754,20352.777224889996,20372.822625499997,20398.12761785,20429.17526945,20468.732507350014,20512.60797527,20556.59484973,20596.502193649994,20626.637653870002,20656.52313480001,20694.841276790004,20750.38778726,20832.066549790015,20943.446992049994,21098.57959741,21306.308742680005,21575.260230669992,21913.697237450007,33800000,33888300
27,辽宁省,68753,63,68753,7725.25,2602.75,17443.20654444,20249.988391029998,21739.368604670002,23165.33077112,24529.744786789997,25834.37026514,26881.110665410004,26488.052698269996,28805.168005230003,30221.428989470005,31638.949901570013,33064.39539526,34498.0550539,35928.183603779995,37340.17830575,38717.30011379001,40041.963364270014,41317.38879632001,42550.48519118,43749.9791353,44926.280769100005,46182.37236691001,47412.14109766999,48595.86735400001,49714.32814640001,50748.90592669999,51693.1353277,52570.37970779999,53414.232726600014,54257.406538699994,55132.2966394,56051.1974443,57013.32265699998,57998.2733997,58985.52124339999,59953.79141199999,60898.04064390001,61797.48340319999,62647.83344,63445.27155750002,64186.41198680002,64911.32516109999,65581.8207945,66199.77490109998,66766.897971,67284.79204620002,67773.053376,68225.6805972,68655.0048909,69073.56754529999,69494.09060160001,69929.74536059999,70363.79165990002,70780.08043579999,71162.073945,71492.9287342,71755.26348549998,71978.40413819999,72192.423001,72427.55230039998,72714.52271610001,73145.63865390001,73639.69996959998,74167.59864089999,74697.89340989999,75196.61168439999,75629.479567,76029.801857,76434.83789749998,76883.0174426,77414.16567780002,77872.6696181,78402.31162210001,78956.40706449997,79485.4941075,79936.9667286,80251.48489269998,80476.4356648,80658.27068339998,80844.5054398,81083.37913849996,81396.16238230003,81777.40396630001,82196.01544670001,82620.40891960001,83018.45171960001,83336.01541439998,83560.55688029996,83659.24617180003,83599.7345433,83350.68884090002,13230000,13277600
28,重庆市,94275,31,94275,3343.25,930.25,7490.13959848,9368.92215863,10633.97370067,11849.76809308,13026.156873970001,14163.224718570002,15141.73861847,15260.20277973,16894.048051930004,17954.791272199996,18940.415753089997,19841.190979500003,20677.14522416,21470.72338804,22242.806396960004,23012.529781149995,23787.97207473,24548.4246459,25264.890744179997,25908.89625154,26452.290511839998,26933.822420360004,27323.0102139,27655.723901530007,27969.7689619,28304.42165713,28690.272931,29110.717658460002,29538.26715038001,29944.596583889997,30300.649101770003,30579.127656620003,30801.139732789998,30992.111751489996,31179.370759729998,31392.03681638,31659.030954019996,31959.680589280004,32270.544085030004,32567.623114030008,32826.55965651,33051.07301107999,33230.847732430004,33383.2473677,33526.312019610006,33678.76367169999,33864.15033131,34074.44383613,34305.71747981,34553.85964395999,34814.68739051,35084.61947540001,35346.848502400004,35585.1945645,35783.19060799999,35924.20456440001,35993.89364139999,36011.29894939999,35998.1487484,35975.910367899996,35965.84755580001,36018.39122160001,36095.410842,36184.6438763,36273.4788408,36348.9051285,36397.711701199994,36436.06241380001,36480.4456104,36547.1622639,36652.469139500005,36719.9690948,36815.7030865,36915.80763480001,36995.599740499994,37029.4797864,36990.32301519998,36904.4904051,36798.63312960001,36699.62119109999,36634.3663353,36615.8995477,36639.21546679999,36686.29730199999,36738.9648236,36778.8413021,36777.8878321,36726.557696,36606.376885,36399.219041599994,36087.5934331,15500000,15500000
