,省,FID,Join_Count,TARGET_FID,lon,lat,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,省代码,市代码
11,山西省,113102,64,113102,7190.0,2407.0,8635.496761720002,9618.09379741,10000.18114779,10381.8608189,10752.941231219998,11107.784067019998,11268.395862649995,11386.897007070002,12054.197655060003,12473.707328230003,12888.375422539997,13302.622321179999,13727.39485654,14167.172001389996,14624.270112769998,15099.550230919998,15591.182286989999,16096.545673319997,16612.450668640002,17136.490392069994,17666.819519560002,18249.822055189998,18835.236743769998,19417.55520926,19991.316936429997,20551.12493892,21094.8554694,21619.779132910004,22126.3060918,22614.853539790005,23085.842405009993,23534.52108526,23980.731172510004,24440.06589271001,24928.669392689993,25463.015453620006,26057.61902408,26682.583892819996,27305.371069810004,27893.380261429997,28413.986678400004,28874.09948742,29272.4364822,29646.348972820004,30033.971242680007,30474.192677209994,31010.554901179996,31599.373369880006,32200.309368919992,32772.58693974,33275.023064650006,33690.27007122999,34022.159200159986,34299.45414847,34551.50522609,34808.31914199001,35096.32647553,35419.361094029984,35777.48738805001,36170.75319616001,36599.31967858,37103.26268933001,37633.95973524999,38178.279657800005,38722.226850769985,39250.96796254001,39759.83791741999,40255.548377499996,40756.28489711,41280.711496359996,41848.04011478,42403.7046212,42990.744659820004,43578.92898753999,44136.72086543998,44631.26381892001,45051.872526079984,45399.771352380005,45700.64920265998,45980.840503989995,46267.12432413001,46588.438178169985,46937.38706617,47309.03579128001,47698.420870960006,48100.55895192,48510.69361932,48923.75446871999,49334.79813354001,49738.93642864001,50131.36354239999,8960000,9005300
12,广东省,215948,58,215948,6578.0,1359.5,43436.45284817999,49456.219061029995,52733.867833150005,56258.23359653,59944.50792660999,63720.10652389,66478.35099564,68982.16408384,74800.01733809999,79006.9439121,82947.86728259998,86559.251653,89997.9476545,93433.69328569998,97027.22557159999,100932.24534919999,105251.02512889999,109934.5552799,114891.6880233,120033.46031650002,125270.90190920004,130863.47400530001,136408.01497209995,141819.37482460003,147011.6926865,151899.27165740004,156437.7332263,160646.10783769996,164585.04772299997,168316.09113939994,171901.19341859999,175323.49652819996,178584.70287600002,181609.5103886,184321.91507060005,186645.90531430006,188599.41778400005,190308.16901709992,191990.65745240002,193866.48815920003,196156.68692729998,199207.05212909993,202700.57870719998,206428.44675809995,210176.0837819,213722.59565869995,217016.46959030002,219976.5455717,222697.56286850007,225276.47381950004,227811.87578170002,230487.02739290003,233299.0180464,236331.1776333,239667.8370578,243393.6466902999,247575.51761150002,252167.90777200004,257112.590383,262353.8761078,267839.5190401,273829.70194209996,279997.3572115001,286283.93863759993,292619.94172839995,298924.862979,305153.89022580005,311198.9320766,317005.5511056,322526.7300077999,327720.2785902,332069.9291857,336256.38866490003,340503.53494189994,345038.52541709994,350092.08221659996,355933.17584229994,362340.870926,369129.8459682,376112.45539879997,383100.197837,389997.7107668999,396717.6996484,403270.3838584999,409666.3530539,415916.7488284,422035.4812693,428034.58600450004,433928.019491,439731.0160248999,445460.2711351,25520000,25601900
13,广西壮族自治区,313463,85,313463,9249.75,2024.25,9044.07153047,11312.911419820002,12542.356603569999,13483.129766510001,14195.140601719993,14721.287792250003,14868.0452413,14880.139903129997,15563.81896085,15919.230455259998,16309.724811670007,16775.01667258,17307.597382570006,17876.69349963999,18448.684952530002,18988.299748229994,19465.88681697,19887.77551959999,20268.963911089995,20625.94921608,20976.70076574,21392.203706569995,21811.871378860007,22224.785783940006,22620.16522395,22987.40687485999,23322.297231620003,23630.26015499,23922.22953776,24208.497494109997,24498.88151311999,24794.035542669993,25106.82299918,25442.375847310006,25806.585923679988,26205.79810128,26648.071464220004,27110.303739749997,27570.252006159997,28005.45847064001,28393.299716650006,28745.941218590004,29049.14587612,29322.669724779993,29586.795661059998,29862.351766690004,30183.62295202001,30535.858380470007,30917.169402589996,31325.58447839,31759.14066226,32224.05859323,32686.18978540999,33119.057877859996,33495.49596469,33787.746288500006,33982.78181088999,34122.173177519995,34263.72363627,34465.886445400014,34788.09093463999,35311.523312829995,35963.551938410004,36686.60825437,37420.36217917,38101.642550590004,38686.81300572999,39187.78293655,39639.527759970035,40077.86124123,40539.178630290015,40987.24423718,41475.39102155001,41985.024503920016,42496.8199909,42990.60474514,43463.61141169999,43907.71799362,44333.78449438998,44753.00526028,45176.82597930999,45622.071118709995,46083.55438508999,46561.91304127,47057.83987576999,47572.09073332,48105.72513133,48659.564583720006,49234.618603200004,49832.00270124001,50452.95287304,38250000,38314700
14,新疆维吾尔自治区,771678,700,771678,59359.25,28654.75,5141.741406980005,6281.390255290011,6901.76726795999,7410.231772740016,7829.073262310015,8173.836555769988,8328.326645559982,8418.739423809999,8895.87693163001,9184.597579510013,9479.339747699996,9795.028133700025,10136.687402960004,10500.732966279997,10882.108769929993,11274.935843039962,11673.774713529983,12081.654714749979,12503.419740889996,12944.549729550045,13411.006356659997,13942.569178689999,14493.46157822002,15048.297275389983,15591.40062693,16106.937464580022,16587.027035900002,17045.232205730008,17503.264730749976,17983.10244698003,18507.23250232998,19086.566130070012,19719.004580639998,20390.020934850054,21084.20821250997,21784.998788800025,22482.05679638006,23162.967937140096,23822.781432060056,24457.108192570046,25062.05193024999,25660.64127716,26234.07679730994,26788.104100909983,27328.279135210007,27859.99813205998,28403.642487139983,28945.11099075,29485.352954689948,30025.557858399985,30567.155020050024,31122.491803059977,31676.576401420098,32224.892842180005,32762.585753069983,33284.475732610015,33786.98724034996,34268.09419293,34728.31957622997,35168.353315790075,35588.97060600003,36030.81556202004,36453.30092823,36851.92404620996,37221.90828266,37558.41320312008,37865.558012820075,38152.51934677987,38437.52419868998,38738.70843939003,39074.15310368995,39395.318853800076,39754.87423668994,40140.08863883005,40537.945444840036,40935.00482426997,41332.201815229986,41715.48267713997,42086.13407187001,42445.51769240986,42795.03666885002,43143.472855359985,43488.59211661998,43836.2503837999,44192.46508095998,44563.42198837991,44955.69621121,45375.73749868002,45830.26000002996,46326.15254784002,46870.477626479995,453050000,455007330
15,江苏省,105245,42,105245,4896.25,1354.25,39286.661153400004,40859.02127047,42822.93560374,47234.09404843001,53631.031095419996,61655.63801588001,69873.42131155,78583.17775398,91769.79549755999,103469.33861627,114746.93809751002,125066.60281521999,134376.5815973,142735.69588669998,150224.78535969998,156929.6470217,162922.38458190003,168303.24410009998,173170.62190469998,177629.9559695,181795.16267820002,186259.7025452,190557.08193849996,194670.740015,198587.27971610002,202296.2499511,205803.86174620004,209040.70655740003,211946.41179580003,214455.0775019,216494.22720959998,217952.5792526001,219014.14700620004,219844.69549109996,220623.41077430005,221542.53704809997,222804.01522139998,224295.5984886,225896.3142899,227479.91249700004,228915.99862840006,230319.98564869998,231468.00103579997,232379.56722950004,233077.12229389997,233586.36740599998,234076.8562005,234493.90460669997,234924.37345369995,235453.77449219997,236166.5119544,237207.600355,238430.05800040002,239750.9339489,241086.4112436,242351.6217548,243492.2357751,244535.89406359996,245544.00403990003,246576.6662318,247692.910392,249222.34160420002,250913.3965192,252768.08104410005,254790.25804089993,256984.77304649996,259389.3387527,261963.9698441,264700.5867444,267590.03801920003,270622.9943137,273365.28319070005,276236.0975272,279241.1845874,282385.81004689995,285674.21438980004,289199.9825243,292902.5861194,296815.9620682,300975.01036809996,305415.8964965,310196.53255050007,315165.0627705,320191.30214,325142.9068332,329885.5463649,334284.77598220005,338202.5441789001,341500.46303950006,344039.6114817,345681.0304502,13120000,13150100
16,江西省,212169,63,212169,7290.75,1739.75,8931.997000400004,11088.21954127,12268.63800526,13215.345123619996,13992.964577950002,14651.777666520007,15004.591082180004,15297.032560630003,16376.266389279997,17221.81404484,18208.173043400002,19364.61777778001,20642.559681439994,21965.2707341,23257.13634709999,24444.12332879999,25472.418906300012,26377.9706749,27217.730665999985,28050.205930999997,28935.800424999987,29999.71836220001,31147.554138400003,32341.70215909999,33543.64018099999,34714.20299330001,35824.21016639998,36862.991655199985,37830.5376057,38727.145083899995,39553.12565419999,40293.2262196,40947.83217709999,41502.471843499996,41942.7660453,42254.860681399994,42447.013212099984,42553.0086032,42627.6979148,42725.82685369999,42902.0233084,43241.10893700001,43697.69903809999,44255.01148380003,44896.02509959999,45603.12777640002,46380.38561090001,47165.754924999994,47918.811308000004,48598.75639170001,49164.33216540001,49604.95745570001,49923.0815617,50153.487891699995,50331.82696410001,50494.744204900024,50675.43346310003,50880.901192699996,51114.07163719998,51377.4652094,51673.32521829999,52064.2667784,52507.31619860002,53016.47031379998,53606.276691299994,54291.374875299996,55084.2718198,55946.12322609998,56836.188575800006,57713.81428189998,58538.3736214,59188.572621100015,59775.146082800005,60331.6686057,60892.403319799974,61492.576438699994,62174.69839670002,62895.92881479999,63619.77400020001,64309.099832,64926.27255320001,65451.479558699975,65876.43884989999,66212.30171859999,66470.5607213,66663.08524749998,66802.4704813,66901.28177160001,66972.65084069998,67030.14555740001,67087.76719800002,22680000,22725000
17,河北省,109176,77,109176,8943.25,3044.25,19670.04951627,21929.525397340003,22943.95878832,24090.76173709,25364.174817769996,26771.891030649993,27894.555271030003,29097.089027380003,31942.95425341001,34413.24031983,37126.53772113001,40063.634688980004,43165.22252402,46349.83219815998,49541.364761790006,52669.13441920001,55674.90260344001,58558.93087856998,61330.68148591001,63999.47461769,66575.06163417999,69251.95053115,71870.04309659,74439.53801405,76971.44268755002,79477.39670354001,81972.10539817001,84429.34766505999,86826.16429493998,89140.61363291,91351.54033015997,93412.51999900001,95353.46468445999,97180.22319703999,98898.80503017,100515.66176196998,102064.25708622,103541.17853055998,104968.53691806,106368.71343759997,107764.3667434,109276.37608000998,110784.70259614999,112261.13989603,113676.76287867999,115001.94933290001,116286.87720098,117512.84986431002,118742.14662875002,120037.85372091999,121463.93583675,123103.57162049998,124834.57412975002,126551.43934904003,128145.93788605,129507.28126924003,130560.90196976998,131361.49566134997,132004.70581157,132586.69123768,133204.06959755003,134084.05439652,135077.04042677002,136152.62651252997,137280.1769848,138428.56896056,139592.92946446995,140762.69997176,141953.80199,143181.29296343,144459.4696681,145565.06390256996,146687.44077276,147783.61018593004,148809.80329631997,149721.66966985996,150536.18846312,151246.54347019995,151910.49754029998,152586.57576308,153333.75382071995,154216.62834463,155175.89155210002,156159.10908960004,157113.17317209998,157984.36677049997,158719.227298,159262.83955269997,159560.37251030002,159556.93604210002,159197.76766989997,10010000,10057600
18,河南省,154031,65,154031,7274.5,2171.0,21823.639414669993,22709.415940119994,23582.043391169995,25631.13265052999,28632.90926285001,32417.756122659997,36260.379812570005,40353.07575044,46749.721625289996,52414.324655000004,57926.368486,63040.2286616,67740.5425584,72062.46151210002,76051.62845019998,79757.0078629,83229.2388375,86561.82176559999,89854.71887579997,93211.68768390003,96740.34638260007,100796.18814719998,105129.26039410001,109712.06846360002,114515.23429639998,119507.301688,124651.05143459995,129815.9941176,134871.5135733,139691.74816870003,144154.05685540006,148135.95341489994,151795.43561249998,155293.37524330005,158792.8751567,162459.53148069998,166442.23501399998,170586.07463130003,174714.7938721,178652.4605997,182223.6728488001,185491.8829222,188404.83341160003,191140.4925349,193880.05087660003,196807.94160780005,200167.57929499992,203759.51477269985,207437.82066679993,211055.38246239998,214464.14180679995,217625.77632150007,220454.09533710004,222974.22578310003,225211.1322787,227190.2245304,228944.5371234,230494.35274689994,231869.56256329987,233099.00547120004,234209.9948309,235492.10602500007,236715.41163609998,237897.99815189987,239061.50002420004,240231.40439889993,241475.61191520008,242824.0456087,244343.5597097,246098.0391647,248149.80967570003,250144.23734100003,252396.31712779996,254812.30284079994,257296.36269099993,259749.68170379993,262163.7549142,264432.0455182,266544.45052819996,268491.0679391999,270261.8911037,271901.29669779993,273417.44119280006,274878.5793005999,276354.6434325001,277917.2815120001,279641.2043526999,281600.9287153001,283873.14914369985,286536.09783950006,289669.44730109995,26240000,26305000
19,浙江省,117696,38,117696,4443.25,1082.25,26294.93850746,27200.575968449994,28105.143339699996,30373.018766840003,33670.751301050004,37729.481072860006,41641.02851116002,45575.38294772,51743.38246488001,56629.17492820001,60817.50146459999,64063.16795049999,66715.4747716,69252.0321212,72145.0919457,75860.7691225,80717.74344109998,86471.6938328,92730.53118930002,99095.68523530001,105158.70014990002,110878.76503950001,115976.44491630001,120520.2043249,124583.16224509999,128242.9981916,131603.57619100003,134776.39710160004,137895.638558,141096.0678584,144514.4546184,148195.0128071,152079.93521099997,156014.76257099997,159839.6398138,163388.60071229996,166572.8557519,169397.7837288,171951.4800066,174324.3291069,176608.1683177,179052.39539410005,181496.1386277,183925.75386490003,186327.15479049998,188685.66263459998,191092.18868770002,193421.2310502999,195652.6836637,197766.23453199994,199741.1696568,201663.83752590005,203596.6436406,205714.71925969995,208196.66391389997,211223.80065819997,214928.73104289995,219205.9406702001,223902.31731970003,228865.8267062,233946.15482169995,239286.09032719999,244601.9563381,249866.42683240006,255043.80582130005,260090.8382587,265009.9176234999,269798.96823610005,274515.1950342001,279222.51394980005,283990.80822079995,288425.6064986,292943.181261,297502.38380879996,302056.4315226,306552.8800584,311037.0096935,315407.6958794,319671.0013925999,323834.8955748001,327908.95634439995,331953.0019595001,335911.87229960004,339783.62394559995,343566.63106900005,347259.7127835001,350863.9577046001,354378.83356319997,357805.35703280004,361145.54827110004,364402.57957550004,12210000,12231000
20,海南省,42020,11,42020,1206.75,211.25,1951.0740162,2334.2942415599996,2567.9839575299998,2796.307433,3021.3604662000002,3244.0044221000003,3411.2183870999997,3564.7481735999995,3893.4003653999994,4146.119196199999,4395.531283299999,4640.0263227,4884.840785800001,5134.957155999999,5395.242939200001,5670.5482526999995,5962.4491339999995,6261.4184463,6554.635898600001,6829.1342252,7071.7702545,7292.940696899999,7482.3270644,7652.430298499999,7816.2039861,7986.9266447,8175.903389200001,8380.668720799998,8596.5055646,8818.7174804,9042.701710599998,9261.666769700001,9477.427115100001,9689.655410300002,9897.967642800004,10101.906196599999,10303.068803600001,10497.1505086,10681.876342200001,10855.022049800002,11014.394246099999,11169.531590600003,11312.2504371,11445.565979199999,11572.563842599999,11696.4103454,11826.5928525,11957.9532661,12091.5645914,12228.5006432,12369.847474899998,12520.922451699998,12675.617157200002,12832.0653132,12988.3246737,13142.3728319,13293.3672408,13443.127584199998,13594.971585199999,13752.290946699999,13918.575715399998,14112.8147059,14321.406613800002,14544.664481899998,14782.7138936,15035.41295,15303.687890199999,15581.687181300002,15865.157292799999,16150.1056577,16432.7950797,16684.358590199998,16930.287292899997,17171.5172154,17408.7654314,17642.574435600003,17879.0465911,18115.100184,18353.635464699997,18597.672261000003,18850.342352400003,19116.8433177,19392.3207987,19674.065933199996,19959.3317235,20245.339177399997,20529.3846983,20808.615867899996,21080.219907099996,21341.3976285,21589.3790193,5060000,5150281
21,湖北省,212064,73,212064,8191.25,2256.75,15090.331302430004,18766.240568489986,20907.416021219993,22747.98476780999,24384.135276790003,25889.052227689994,26908.949512659987,27849.507475399998,30245.422830320003,32211.50756945,34395.00566449999,36821.46860038,39413.34985799,42053.525766109975,44628.29106499,47027.43983703,49164.83903931999,51065.77350895002,52779.65384176999,54357.47715115001,55852.63350098001,57462.9086728,59046.476006039986,60595.36855826001,62102.25874511,63560.41719038999,64976.59039895,66367.92708419998,67763.82968016001,69193.41043634,70686.13232549,72239.01446439998,73854.02168125997,75500.86112245999,77148.42894720004,78764.31433989997,80341.4558717,81866.76606620001,83353.42738919999,84815.4078075,86267.43731970004,87803.71991930001,89325.87986920001,90808.33671479998,92224.4604691,93546.65397569998,94814.87583039998,96024.40586259999,97239.5515164,98525.7358699,99949.55726729996,101590.69741249995,103346.72754349996,105125.22070289995,106831.07871560002,108366.60635109998,109666.21107099998,110781.47905689999,111801.18930160001,112815.41851519998,113915.65986339998,115296.53256800002,116788.43463070002,118309.64009739997,119774.82644820005,121095.46681099999,122217.17896169996,123131.57222330001,123867.37228240001,124452.56043860002,124913.07846840005,125081.7097748,125201.50002890003,125330.30002330002,125529.9582901,125866.4318245,126424.91047660004,127127.8889426,127913.32810000001,128717.17042919999,129473.76503490003,130157.7325091,130787.61226639998,131426.61171749997,132139.26746290002,132991.43230020005,134050.87313680002,135385.65197880002,137065.1864598,139159.8618067,141740.89824580002,30660000,30784846
22,湖南省,242395,72,242395,8045.5,1985.0,15156.816192640004,18397.265365900006,20336.95938642,22121.551045320004,23778.88378966,25321.354083560018,26343.49296649,27183.767059830017,29273.846130710004,30705.114287540004,32044.528637639996,33294.65248346,34497.389660860004,35686.73309327999,36892.510306799995,38141.183416179985,39447.43557954998,40803.60427005999,42195.36891510999,43610.15984396999,45036.565577639994,46591.25837776,48165.366119980004,49769.507680129995,51414.66025092999,53111.897628570005,54873.06999393001,56678.99896107,58511.96243541998,60355.47586641999,62194.50076590996,63996.999225200016,65779.9561459,67542.4410255,69282.372928,70996.42958159998,72692.13149059996,74323.29493060002,75855.17686469998,77253.65144229999,78484.9146513,79608.1566992,80594.28326059997,81504.085593,82399.7505072,83344.88735999998,84438.2311707,85631.99881730002,86911.83369709997,88263.22936469998,89671.7883217,91157.2882445,92669.69521710003,94192.47496250003,95708.12461740003,97198.15909139995,98647.05853380004,100037.11099989999,101356.16806689999,102592.30083130002,103733.45068100002,104900.29447679999,106046.18147589998,107249.90399220001,108592.47784270001,110156.4186446,112006.34887009997,114044.9179273,116156.39790089999,118225.55496130002,120137.46856940002,121618.14533540003,122897.06130780002,124052.06324469998,125162.30503580005,126309.18823300004,127597.52678039999,128989.4865409,130469.34437949995,132020.9469026,133627.9556377,135293.41914699998,136971.01983590002,138635.1686082,140259.955711,141819.21266649998,143287.28283329998,144637.47056400002,145843.38596170003,146878.7817028,147717.67958710005,30960000,31023500
23,甘肃省,293747,174,293747,17508.5,6589.0,3904.0972162699986,4525.47157996,4880.316775050001,5242.265466300001,5605.787435479995,5965.050262350004,6216.8268707,6433.060472469996,6945.7721982699995,7295.44966872,7607.890404200001,7879.43125687,8132.274928370001,8390.823712019996,8678.218842770002,9016.684626369997,9420.25031927,9875.101476069995,10360.011098690007,10853.714202519992,11334.64962868,11817.453374259996,12276.594269659998,12720.700030630005,13158.710246770006,13599.784512260005,14053.63247303,14522.92587836,15010.960610029993,15521.433419500005,16058.628410160001,16619.974947040002,17204.418366069996,17803.200281330006,18406.76480809,19004.63984628001,19592.840801740003,20169.306394789994,20739.495582960004,21309.44140495001,21885.739529249993,22494.788682359995,23110.491225809998,23723.788552510006,24324.99838869,24903.82595414999,25468.1168496,26015.18976329,26561.19104956999,27122.803953399994,27717.24818342001,28367.77902465999,29055.8569278,29767.85585887,30489.46736931001,31205.666467740008,31900.755440759996,32553.159821980007,33141.88866669999,33645.97918847,34044.13302237003,34363.99227043999,34601.98467340999,34802.253566089996,35010.70999893001,35275.04468833998,35634.91985559999,36064.464748030005,36527.82364274999,36988.639738739985,37410.09967835,37705.14085247999,37941.28141857997,38138.30683807999,38316.67547569,38497.80362301,38709.975888760004,38936.05306091,39164.98230946999,39385.34815636,39585.42295421003,39763.64363364997,39922.82914654,40077.11832871,40240.97381901998,40429.183350579995,40657.04900795001,40939.90483411998,41293.45169191,41733.65223391001,42276.7042092,107880000,108058300
24,福建省,155423,44,155423,5191.0,1144.5,13831.722000879998,17470.938730429996,19397.553446439997,20812.00756234,21846.546614779996,22604.59787709,22827.415768430004,22928.184026270003,24193.857675899995,25128.781976000002,26334.4329523,27892.879914,29753.369663500005,31817.1447768,33986.276869,36166.287876500006,38287.9527358,40387.3984241,42524.0105622,44757.97757060001,47150.3593455,49872.4504038,52753.3017526,55715.089297099985,58677.569035399996,61558.7844066,64297.55072050001,66879.51353000001,69314.5258759,71614.87959560002,73794.57673690001,75844.0652868,77799.8198575,79674.23875629998,81479.01139950001,83225.3341993,84946.1874515,86644.67800150001,88345.8194636,90075.6745978,91861.50056649999,93811.3009083,95809.2671373,97811.5176071,99772.19058520002,101643.4302337,103446.85049259997,105141.92895080001,106759.53260689999,108331.62721679999,109891.0922981,111501.70280199999,113096.05944470003,114636.2762645,116083.17422510001,117396.43785479998,118553.1398502,119582.25593259999,120533.22539499999,121455.87610909998,122400.40062390002,123540.08194509998,124712.94454870002,125867.53153580002,126950.8844318,127909.05410869997,128720.82918399999,129392.96745450002,129965.09503779997,130475.27695169998,130959.37351059998,131245.24805219998,131567.2039007,131959.0839924,132457.89524370004,133103.53722350002,133958.3460167,134925.82291050002,135929.3125619,136890.1736416,137728.15375159998,138410.7955396,138972.3576903,139499.9306715,140082.3985875,140810.4245328,141777.06844749997,143076.0465438,144802.8184012,147054.1297583,149927.8195178,15400000,15425000
25,西藏自治区,1253706,457,1253706,40305.0,14378.5,476.83494246000004,613.6376277500004,699.0109553000002,772.4367105200001,836.8416512500004,894.0785711600001,931.0317835799989,960.8281938399998,1035.25994773,1088.09842594,1140.6444925799997,1193.6294935299998,1246.8181413400005,1299.13630332,1349.4308028800003,1396.48018035,1439.0085850100002,1476.4101064799995,1508.1831308899993,1533.8897990399987,1553.1641530700003,1570.2614635699986,1582.6884253500007,1592.4872542200008,1601.7916107300002,1612.8009982899998,1627.5054349000004,1645.8503286499997,1667.4595978,1691.9077979699998,1718.7507278999988,1746.8518314800003,1775.66450876,1803.9864446999998,1830.6107265,1854.3206000699997,1874.744731010001,1892.2756080499987,1908.14305828,1923.5783331399978,1939.811665159999,1959.5851923699986,1980.322312380001,2000.8598000600007,2020.015612199999,2036.5890413399995,2050.9651408299997,2063.028418790001,2074.2816124699993,2086.23851967,2100.4233456400007,2118.636644369997,2138.9398081399995,2159.6505797199998,2179.05108733,2195.3888588800005,2207.4970253999986,2216.2601256799994,2223.2129240000036,2229.8915752300013,2237.835558299999,2250.916319059997,2267.255232240001,2287.150467680001,2310.9201742,2338.8798422100003,2371.193440859999,2405.5905210199976,2439.6526191699986,2470.9464636700027,2497.0071254799996,2512.278410690001,2522.621272999999,2531.021012280002,2540.567327810001,2554.4718825499967,2575.7870230999997,2601.92080468,2629.97511191,2656.9862576400014,2679.9401719899993,2696.937330979999,2708.165843269997,2715.03626838,2718.9908774199976,2721.504648630002,2724.098450970001,2728.3066435900023,2735.6994433099994,2747.875224980001,2766.457797869999,246240000,246705000
26,贵州省,223791,66,223791,6948.25,1739.25,4349.3120825999995,5867.145697390001,6879.251899030001,7755.530852590001,8524.697097040002,9201.33929359,9642.905540770009,9976.376999659999,10731.696609469995,11211.024820020004,11625.88613887,11980.395469149997,12287.318453420005,12554.706829109993,12788.50556877,12992.537685429998,13167.534648140005,13314.538637609998,13434.828831199999,13530.916029850003,13606.419794179996,13702.428770609999,13788.46369871,13870.519347570003,13955.047000940003,14048.826982980001,14159.023752069997,14284.280792580003,14422.744198419996,14572.014943680004,14729.33988327,14887.15988315,15048.302334870004,15211.656396349998,15376.524735950004,15542.512634700004,15712.423781119998,15878.976903880006,16037.520858630001,16183.22637338,16311.093749240006,16434.469059700004,16545.502853510003,16654.540741100005,16772.289100129998,16909.776340760003,17085.096745349994,17286.42589465,17508.61391493,17746.393790720005,17994.44448187,18254.089059729988,18512.083048829998,18761.75451292,18996.212780610003,19208.37352522,19395.004030579996,19565.440448910005,19733.45952998,19913.016209280006,20118.30895188,20382.784114949987,20679.613748549993,20998.56376109,21328.79053859999,21658.780182390004,21982.943522429992,22304.03408754999,22631.76155996,22976.23601822,23348.02931059999,23717.789589499993,24115.37951479001,24531.117694429988,24954.667247379995,25374.93893621999,25789.043821559997,26183.375175279998,26553.539950260005,26895.281985830003,27204.441948940013,27484.09959234,27740.40903892,27987.32076757999,28239.066897220004,28510.162633919994,28815.538649050002,29170.19724368001,29589.44191775,30088.796683740005,30683.979490720005,33800000,33888300
27,辽宁省,68753,63,68753,7725.25,2602.75,17443.20654444,20496.779471679994,21966.55545041,23189.274793039993,24223.074726030005,25117.055291439996,25523.142933379993,25838.309871900005,27460.2371534,28639.13324635,29983.65139359,31531.604904120002,33229.90698797999,34986.51517719,36708.74297584,38304.34835712001,39702.40794560001,40935.81378078999,42061.57752219,43139.120914160005,44230.626922510004,45504.57835353999,46826.5879209,48159.0075992,49463.7906382,50702.74264249999,51858.64237820001,52964.600564,54074.21421540002,55240.9925922,56519.105785800006,57928.71872059998,59458.9142393,61063.638737900015,62695.116746800006,64303.20439,65857.2800173,67321.22445409998,68680.4926709,69921.3447878,71030.5124191,72072.2483752,73003.3848501,73854.75019760002,74657.86306080001,75445.03891770002,76285.92456900001,77141.03088900003,78007.225127,78881.2274303,79759.67326089999,80668.81239780001,81571.36662869998,82460.0993528,83327.47721689999,84165.6909267,84972.02920660001,85750.01838129997,86509.70616749997,87261.10715949997,88014.18714399998,88875.47195250001,89744.0521262,90607.42371,91452.72647010001,92266.92230930005,93054.6360315,93816.27770959998,94569.99411210002,95333.4375685,96123.7064247,96801.39457179997,97508.00041679999,98232.45917360001,98963.8502139,99691.34920839999,100433.00261929998,101141.88041360003,101800.71099400001,102391.8348158,102897.16323299998,103321.0675791,103662.49583109998,103945.43235389999,104194.51175619998,104435.04324760001,104693.52473400005,104996.42669520002,105371.09346850002,105845.5074865,106448.25600449998,13230000,13277600
28,重庆市,94275,31,94275,3343.25,930.25,7490.13959848,9624.814283590002,10921.254213350003,12010.40426852,12947.26015976,13769.969800700002,14287.556220060003,14713.657896839999,15851.91498919,16701.109998599997,17600.438051119996,18567.982210820002,19586.61434892,20621.723016949996,21638.548437520003,22602.51463838,23482.024128439996,24267.93371503,24955.153940809996,25539.228019560003,26016.595620559998,26460.91010333,26831.104456300007,27161.16209199001,27486.48162599,27843.460492870003,28261.22849109,28719.46288064,29189.05336588,29640.182893210003,30042.369605460004,30364.268397219996,30633.003711089994,30877.39981503,31127.967077209996,31416.816641829995,31775.233532910002,32182.11255831,32613.2746929,33044.01124828001,33449.267124000005,33843.449432650006,34204.03778989,34547.058943300006,34888.995663609996,35246.7663048,35653.5554035,36086.8126988,36539.685403799995,37005.184140699996,37476.24932700001,37960.95670499999,38442.3914537,38918.9340827,39388.8095306,39850.09162070001,40302.1044236,40742.5714887,41171.1874066,41587.64847870001,41991.6035405,42431.3892962,42867.050889100006,43303.6736234,43746.47412839999,44200.8015578,44676.97508300001,45169.121920599995,45676.3467891,46197.73334649999,46732.40112439999,47203.65675579998,47672.2749927,48124.77202979999,48547.15099650001,48925.0134811,49263.147336899994,49555.63726830001,49816.94467939999,50061.797363699996,50305.0681926,50567.08232710001,50842.17176050001,51130.8563359,51433.7454249,51751.54553020001,52085.31990009999,52435.8976615,52804.3371706,53191.83387179999,53599.7330238,15500000,15500000
