,省,FID,Join_Count,TARGET_FID,lon,lat,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,省代码,市代码
11,山西省,113102.0,64.0,113102.0,7190.0,2407.0,8635.496761720002,9559.295082580002,9920.427884769999,10311.582114879999,10716.4309499,11123.186285780004,11442.71647717,11518.64350304,12434.909045590004,12924.334037930006,13381.571607979999,13798.454210959995,14197.33864365,14599.302697910001,15025.368059719998,15496.558535580001,16027.864563239993,16611.20080569,17232.598637000003,17878.01166643,18533.23578041,19228.317417739996,19921.27171523,20611.99209229,21300.565645030005,21987.21009767,22678.98177273999,23366.465170049996,24046.613526629993,24716.481867979997,25373.272206060006,26012.74117917,26639.045795699996,27254.934281100002,27863.178358500005,28466.49465879,29075.291476499995,29665.808947620004,30221.72888135001,30726.98857358,31165.71639669,31562.40392717,31901.31693153,32206.020768779996,32500.564979139996,32809.43400697,33166.31149322,33542.080552340005,33916.05530618,34267.57993846999,34576.094659480004,34840.84509520999,35059.78318295001,35250.62334186001,35431.281169589995,35619.82709131,35835.88364792001,36069.704572999995,36313.08144788,36557.948706510004,36796.44350353001,37065.48426792,37323.95921354,37572.22942388,37810.46732464,38038.69771172001,38264.62276681,38488.949088260015,38719.99428544,38966.158595140005,39236.01250244001,39469.70814569999,39720.13042937,39974.28120847,40218.60634917,40438.91613603,40636.75161649999,40807.01954077999,40960.77516887001,41109.20394463001,41263.58051893,41439.35122718,41616.22706933,41777.37527516001,41905.40263670001,41982.38734648,41981.33656303999,41892.451600500004,41697.38632577001,41378.338340079994,40918.54940781,8960000.0,9005300.0
12,广东省,215948.0,58.0,215948.0,6578.0,1359.5,43436.45284817999,50296.12703623,53862.45677725,57286.407602919986,60594.89967238001,63808.461782789986,66481.78263836999,67742.717636,74055.21639337,78030.716999,82048.89831520001,86093.84474080002,90243.1059225,94543.6859424,99042.94688650001,103789.26875409996,108817.13881460002,114110.91284789998,119642.66911850001,125385.58008210003,131313.7260634,137691.56121629998,144158.61465129993,150613.6282256,156950.53492809998,163059.445306,168914.141086,174508.96078499997,179925.02061990002,185247.33917599995,190564.5195954,195919.6147301,201269.23136089995,206518.33245260004,211567.75692319998,216314.7214517,220782.86141660006,225013.46621110002,229175.48996180002,233440.13063230005,237980.95441709994,243174.26552139997,248646.16203010004,254203.59552779995,259647.67488110004,264773.69267029996,269558.7746537,273923.3575327,277972.39126029995,281813.97340160003,285558.4764470001,289400.3260213,293195.9890510001,296879.6373764999,300383.0247876,303635.8898563001,306642.4761155001,309407.0640514,312011.7069774999,314540.4341947,317079.4100379001,320062.03009759996,323085.4516225,326059.33439589996,328886.76501790003,331464.49722799996,333761.46898610005,335720.14217910013,337359.75174599997,338700.2266321,339759.84732480004,340003.0359947,340036.9906585,339942.3533912001,339802.5408858999,339704.43627869996,339830.9506558001,340137.4175917,340668.73185770004,341468.36101729993,342579.0452793,344080.0616121999,345764.2326561,347455.1943606,348970.93865560007,350123.7658583999,350648.8091248,350423.28578860004,349252.26724159997,346944.955737,343319.6742061998,25520000.0,25601900.0
13,广西壮族自治区,313463.0,85.0,313463.0,9249.75,2024.25,9044.07153047,11266.654369159998,12482.58384053,13431.011539090003,14169.843593359998,14741.700549329995,15077.71887216,15022.050157789998,16026.81071841,16483.872377820004,16956.232445310005,17468.05426729,18018.753842110003,18588.40566095999,19155.609998779997,19697.80181178,20197.433416629996,20662.992419860002,21110.16981842,21555.545025139996,22016.589358809997,22554.564021679995,23108.8197342,23659.652581560003,24187.244561600004,24671.752341040003,25108.85401337,25507.228534439997,25890.393185039997,26281.512678279993,26703.54799449,27172.05310181001,27688.22281814,28246.272154910002,28840.485307839994,29464.841492349984,30120.819122770008,30773.901433180003,31397.06504933,31963.574709029992,32446.958486009997,32864.87389179001,33201.36790014999,33483.454073169996,33738.72500097,33995.367217449995,34290.671988639995,34594.67075156,34885.53693275999,35141.368034089995,35340.21817651999,35479.97429714999,35556.39048187,35585.444353490006,35583.56766347999,35567.6726513,35559.57534926,35563.77885348001,35588.692330839986,35642.15150785,35731.72650205999,35903.16252297998,36106.21629704,36326.18846048999,36548.071240199984,36756.38527166001,36945.72388511001,37115.57078942,37275.70515011999,37435.87444477,37605.76091747,37730.14480603999,37865.042054369995,38004.230569939995,38141.298232880006,38269.580746889995,38394.91730798,38506.28893724001,38605.101290180006,38692.67454576001,38770.21122623,38845.207865259996,38901.98802065,38930.92498306,38922.107697399995,38865.39893744001,38742.54813489,38551.435254690005,38282.13331684001,37925.22851402999,37472.11871790999,38250000.0,38314700.0
14,新疆维吾尔自治区,771678.0,700.0,771678.0,59359.25,28654.75,5141.741406980005,6317.035863039994,6951.482220560009,7457.00375806,7861.382189479994,8185.170519769989,8387.473476079993,8378.469256209988,8966.466349039983,9252.208846209996,9547.012699460001,9863.493988350017,10209.023376930016,10582.57934502998,10982.620118349994,11407.292988979982,11854.375311480002,12322.018209779988,12808.577122980012,13312.589056659961,13832.748239869996,14398.007111329964,14970.98009077,15541.872550949958,16100.582506449984,16636.774915109996,17150.21123799001,17648.62301489998,18149.991221150045,18672.64805467,19235.40581922003,19849.039239930004,20500.670117799997,21168.057741729906,21827.909469160048,22455.88434766998,23040.80924749999,23575.394950710015,24066.408812720023,24521.12221539996,24947.13016386004,25379.27984738999,25798.76829562997,26212.504894359994,26627.375663960003,27050.177727200025,27498.440634240076,27951.589139919986,28399.61026487001,28832.746673330097,29241.522882240017,29631.855469889968,30002.084615750045,30365.33830738997,30734.59595525999,31122.60570538004,31541.54056429996,31971.57012984994,32393.24790573005,32787.92011680001,33137.53106837005,33470.23286353996,33766.50506943001,34049.711580270014,34343.33915409001,34671.013191670005,35054.42950849999,35473.21763177005,35905.097382770015,36328.251214359996,36721.35170442004,37008.970374399985,37261.69622718001,37498.84747039007,37739.689298799996,38003.534950219946,38316.12474725011,38661.478162699976,39029.58242190012,39410.38863308999,39793.87616465001,40180.774036600036,40564.305384510124,40947.86018408004,41334.45974272011,41726.70938652016,42118.03540697995,42518.522529089976,42928.988930780084,43349.41342872993,43778.787289000036,453050000.0,455007330.0
15,江苏省,105245.0,42.0,105245.0,4896.25,1354.25,39286.661153400004,40154.53797596,41919.59956041001,46488.723971750005,53256.28355777,61741.13064562999,71007.1800195,79421.63176250999,94317.76273665,106535.25045146998,118275.71151581002,128981.27748592,138639.90712193,147322.57172870002,155115.00417410003,162111.093746,168406.5699077,174109.48541020002,179334.3618763,184201.71694239997,188838.38387670004,193773.48272390003,198598.73545420004,203288.12854919996,207820.67496959996,212179.9920787,216414.3287123,220396.32345910007,224050.85660720002,227296.78132590002,230046.37219449997,232222.7632388001,233954.46324690004,235400.63075420004,236734.20297389998,238140.62262110002,239855.1435728,241734.0316027,243665.02496019998,245530.25421559997,247207.9582976,248874.71601069998,250320.5612638,251633.7937603,252907.39186999996,254238.3601722,255820.9996548,257465.4581863,259072.09802150005,260539.72815569994,261766.063226,262794.47108,263648.9027525,264502.46649950003,265530.81462160003,266910.743659,268794.5770609,270974.0165936,273218.6864721,275301.3762051,276996.8432098,278467.4704951,279500.98798449995,280253.9548992,280887.97133030003,281571.4288053,282482.7246964,283536.5924608,284646.9309603,285724.9716196999,286679.517309,286970.2948238,287096.1670952,287130.58161719993,287149.2705567,287230.7531072999,287523.6340825,287940.01690149994,288456.0728173,289046.05524180003,289682.6111604,290393.31095759996,291065.55798359995,291640.37054519996,292056.6259909999,292251.1746498,292098.965135,291594.9518652,290673.7157377,289271.2753638,287326.6700574,13120000.0,13150100.0
16,江西省,212169.0,63.0,212169.0,7290.75,1739.75,8931.997000400004,10482.128606110007,11464.648603629998,12501.09254748,13575.620524680002,14672.094040860002,15663.797204599996,16309.935981640003,18152.59046241,19384.89531782,20547.68131176,21610.58478800001,22596.530488200013,23529.481849999986,24434.186520900003,25335.854560500004,26257.0340108,27211.258517299997,28210.37027329999,29267.10503769999,30395.075927199985,31669.4953029,32998.06136009999,34342.89648640001,35664.59298199999,36922.49629880001,38097.7278933,39188.25926069999,40214.5932556,41197.74639819999,42159.08183140001,43107.1870331,44022.4393355,44871.82612529997,45621.915960200015,46239.27126489999,46723.17566580001,47096.25220779998,47412.81202029998,47726.6865661,48091.07770220001,48599.22735199999,49195.5311115,49863.33682289998,50585.8812179,51345.929920300005,52144.897390100006,52906.037248800014,53571.23288350001,54082.82298550001,54383.369358400036,54459.505758399995,54349.212445599995,54135.69340450001,53903.4829492,53738.27552760001,53710.17464489999,53771.4230526,53857.6007296,53903.96448300001,53845.144519099995,53693.8673062,53407.61870789998,53021.73577329999,52574.32550050001,52106.9940884,51668.566063400016,51272.190570499995,50932.62184020002,50662.4937192,50472.847327100004,50286.439048800006,50171.9806541,50114.06902820001,50097.7254065,50108.033523599996,50144.61113219998,50176.952528000016,50188.4289315,50161.8725381,50079.517126399995,49937.61958219998,49728.22751370001,49458.21458789999,49134.77877499998,48765.56115199999,48348.74419740002,47903.2175907,47438.186859699985,46963.24410710001,46488.184433900016,22680000.0,22725000.0
17,河北省,109176.0,77.0,109176.0,8943.25,3044.25,19670.04951627,22529.650183979993,23741.56050624,24807.091464619993,25804.58396425,26809.01333625,27703.93452238,28199.72733104001,31065.727615409996,33315.01114114,36028.67334351,39240.83688821001,42836.49555018,46636.291368419996,50458.24090981,54118.772594660004,57476.24800185999,60569.97919821002,63486.646051339994,66316.07544315999,69151.62474533,72222.99189733,75356.04891544998,78495.12946847998,81582.27579773,84557.68110630999,87402.16412606,90095.74546607,92659.95237627998,95117.52549489998,97492.04573874999,99790.60229954,102008.13239245999,104122.73144078003,106112.43933939,107955.52105411996,109681.06610482997,111272.11622669,112760.55752969002,114178.18733247003,115556.56883655001,117043.00968138002,118500.90128273,119904.79032602998,121229.30511099998,122449.17057861004,123612.07256597003,124688.49794791995,125720.19326183999,126748.74244089998,127815.60314999,128997.65564386,130215.70404817001,131425.0626669,132580.56770473,133636.65720931004,134586.07589765,135441.83561137997,136255.25272159,137077.47198001997,137959.89975925,139101.41584984993,140324.61734023003,141585.86968853997,142839.01670615003,144034.96337124,145156.42718903994,146178.26334816005,147109.79433667997,147961.13034368004,148742.52328937998,149218.73628857004,149640.75467919,150025.23365367996,150388.8857068,150748.62672122006,151158.62069229,151554.44199536997,151906.8585432,152185.68066514996,152359.64193127002,152436.60069091,152393.96491930998,152249.23788979,152020.20359524997,151725.05699705996,151351.18439136,150948.99110436995,150537.39903825,150134.90622665995,149758.99024769999,10010000.0,10057600.0
18,河南省,154031.0,65.0,154031.0,7274.5,2171.0,21823.639414669993,23395.251466380007,24512.96733972,26493.182766570008,29181.40773549,32462.707069530003,35985.57537732999,39087.05131925998,45466.18471174,50748.6084138,56166.28561670002,61555.16449150003,66839.42965950002,71934.81275510002,76760.68416009999,81238.48008909999,85323.8773861,89117.96598830001,92761.75987390002,96401.6803273,100190.0273444,104481.7098398,109067.24093359995,113915.56546749995,118992.60155049997,124260.4054131,129697.89303260003,135117.7433621,140351.49293910002,145232.73663139998,149595.87404389997,153308.75130639996,156465.15906230002,159197.0949812,161641.555927,163941.37616189997,166275.591602,168574.98115929996,170797.96007180001,172901.84845019996,174843.24110270003,176787.58904069997,178609.12822249997,180386.7017176,182201.2434015,184135.10751900004,186336.04994079995,188657.52735800008,191015.09623729996,193324.75045020002,195503.42378749995,197573.37439250006,199519.62362989996,201430.398242,203393.7229177,205496.79482789995,207828.85635159988,210288.89033690008,212782.43959109994,215219.25720880006,217512.9938473,219867.25675140007,222115.2315784999,224356.14327410006,226687.82600139992,229206.25680379994,232000.08833710005,234910.18247409994,237773.48288160007,240430.45016240005,242724.1514799,244159.6234810001,245289.0532043,246347.70896099994,247573.7331926,249208.90990830006,251493.39717199994,254208.97735409997,257127.7438605,260019.38836279997,262651.7274497,264918.9523408999,266897.42352430004,268791.84915209987,270808.79167709994,273156.30683940003,275985.4554532,279557.05650289997,284068.7433578,289705.7161177,296634.2189981,26240000.0,26305000.0
19,浙江省,117696.0,38.0,117696.0,4443.25,1082.25,26294.93850746,27914.965106209987,29078.299616310003,31279.103876130008,34251.78670422,37781.797334520015,41383.1438087,44234.86159363,50410.53900275,54858.649677099995,58877.29048329999,62283.387899199995,65356.935098600006,68468.9768979,72001.738545,76347.42602690001,81780.78181759999,88073.6633433,94863.66626439999,101778.73874319998,108436.09010339997,114769.97766359999,120537.04009969998,125795.67604009999,130608.12030519999,135041.60268149996,139221.27867949998,143220.0360113,147164.20968829998,151182.6492668,155407.27247149998,159917.53027870008,164656.78688029997,169508.81283439999,174351.73098309996,179057.57760020002,183585.8586874,187852.26497620004,191864.7247549,195634.67114920006,199176.18120939998,202715.57307490002,206027.95778880003,209086.86096199998,211864.94931179998,214334.7185457,216594.35083030007,218598.2932605,220424.03338239997,222149.15128230004,223851.0032469,225674.83209239997,227517.359626,229342.5449251,231114.12441890003,232795.51913570007,234394.46219250007,235864.57645259995,237204.20192239998,238411.63845289996,239484.64597699998,240702.081732,241803.24792399997,242791.57807429996,243671.31673309996,244448.1961526,245184.720306,245918.9428113,246741.22008379994,247740.50828649994,249005.42337180002,250173.4338088,251529.4458871001,252922.6716334,254198.10830210004,255195.8063218,255879.97653479996,256275.45411400002,256535.59669180008,256815.1794505,257270.07678880004,258066.92736549999,259086.28165539997,260214.69811430003,261335.1210492,262326.5479188,263010.00454550004,263312.26814679994,263104.789402,262260.0506188999,260654.4498167,12210000.0,12231000.0
20,海南省,42020.0,11.0,42020.0,1206.75,211.25,1951.0740162,2361.13542889,2604.986913439999,2830.8734626,3044.1264192999997,3248.5026071,3423.1081112,3523.5014556000006,3888.5312297,4135.3512433000005,4388.935494599999,4649.1671954,4919.611844499999,5201.947403200001,5497.937073599999,5809.467650199999,6136.252875599999,6469.314636700001,6797.253388100001,7108.402259700001,7390.798411299999,7652.6750071,7884.6615927,8097.344515700001,8301.9709462,8510.363888700002,8734.9512918,8972.249783700001,9218.662515199998,9470.5032037,9724.086524800001,9974.9371212,10220.897181399998,10458.953455199999,10685.9998144,10898.861471799999,11099.6102937,11286.400852799998,11462.553141600001,11631.437729299998,11796.4555607,11972.468669499998,12143.637751399998,12304.950229499998,12451.340392600001,12577.7212768,12687.839275100001,12782.8644046,12872.6412262,12966.9821254,13075.665411599999,13209.893504700001,13356.0696592,13501.8692507,13634.8542808,13742.522153100002,13818.717831499998,13868.824088800002,13904.4419005,13936.984308300001,13977.709723099999,14052.142589500003,14145.707121299998,14257.1758091,14385.273132299999,14528.500081500002,14686.7970672,14852.460907200002,15019.5549531,15182.341966699998,15335.275734000003,15448.6172839,15547.1062841,15632.353643400003,15705.824354200005,15768.900606399999,15827.4792252,15877.741829300001,15920.301126900002,15955.743225600001,15984.607071499999,16010.517886399999,16029.551998399995,16040.838521700001,16043.4560447,16036.441991999996,16015.499754899998,15982.950271400001,15937.792189,15879.0422924,15805.752480500001,5060000.0,5150281.0
21,湖北省,212064.0,73.0,212064.0,8191.25,2256.75,15090.331302430004,17919.55768387,19784.852283080018,21751.446722419998,23804.0295726,25924.950375500015,27898.66042121,29297.40939751999,32909.34159425001,35500.13801930999,38050.420847239984,40504.44219201999,42869.700872739995,45146.68222587002,47337.15326916,49443.56712101,51469.373039529986,53426.6399046,55330.318138319984,57196.65168511999,59043.19448704001,61017.777477209995,62991.57994594001,64957.88298894999,66910.69066254002,68844.55205750001,70778.82515511998,72694.41540417,74595.18856948001,76484.95286810004,78367.73024600002,80234.91304879998,82071.10848279999,83847.9066149,85536.41298860003,87107.4183523,88573.69840590002,89916.1828967,91156.73607300001,92317.3210237,93419.77675839998,94576.52993270001,95658.7190002,96624.26090899998,97431.12704860001,98037.74309700001,98464.3038956,98680.69565839996,98716.6183698,98600.94517850001,98361.26237129999,98061.3890334,97688.7072769,97270.47449579996,96835.89183119996,96415.91339129997,96057.08083169998,95766.95805049998,95564.8875215,95467.89542109998,95491.73931,95757.16881649998,96143.07180710003,96628.32584950005,97192.06142000001,97812.69814779998,98488.42941790004,99202.61939299997,99959.01245550004,100761.80285400001,101615.9902111,102348.86612619994,103077.37482070003,103746.7439021,104299.9794812,104677.97451590002,104876.75636540004,104933.5907402,104942.94659900002,105000.25303930003,105201.80207960002,105640.79039309999,106261.3911985,107001.8776216,107798.50782540001,108585.2078074,109271.0230885,109807.95336460005,110124.45528619997,110148.88280649998,109810.98376870001,30660000.0,30784846.0
22,湖南省,242395.0,72.0,242395.0,8045.5,1985.0,15156.816192640004,18823.741717989993,20915.273751549998,22649.260832379994,24109.33284008,25356.465049750004,26258.621369540004,26519.844878899992,28702.173183559997,29952.83015546999,31247.615614119994,32613.525727759996,34056.77739073,35555.87448792002,37087.9440377,38629.18256992,40161.01479738,41692.78148608,43241.65267359,44826.04943568001,46465.64726188,48282.456053520014,50177.08448801999,52144.16542397998,54177.9169999,56271.78748446001,58436.511869070004,60643.545881260005,62882.01089536002,65142.28090270002,67416.2847907,69691.01221269999,71966.63613740001,74235.67083749999,76488.75044179999,78714.51644790002,80924.66192099999,83048.54909059999,85040.271629,86855.83083059997,88452.68938859999,89908.17931649997,91202.73875619996,92432.03696099999,93692.8520221,95082.70372860001,96717.07863979995,98496.6195855,100338.47802680003,102160.77335089997,103883.00576999996,105478.7017619,106889.9277756,108109.55313660002,109129.84419329997,109943.09077580002,110573.6021074,111062.22311709997,111480.74837339997,111899.95855579998,112390.01323610001,113132.81036210005,113972.9645604,114857.03063620001,115729.68501050002,116533.31355699997,117244.61875649999,117867.48666869999,118441.85601870003,119007.93385740003,119605.9779294,120065.88246170002,120554.94499619998,121038.15157880003,121479.41413899996,121841.43907290002,122131.39430110001,122322.32015330001,122431.91647779998,122477.68206839997,122476.6982982,122471.83868309994,122457.32480350001,122453.77057559999,122482.11164189994,122563.45316419998,122693.45949479996,122917.84368829994,123255.75507060002,123724.39183629997,124338.09665539998,30960000.0,31023500.0
23,甘肃省,293747.0,174.0,293747.0,17508.5,6589.0,3904.0972162699986,4753.74769099,5185.845613650001,5517.224860580001,5773.060196309999,5973.321489979999,6093.61561981,6074.761132959999,6508.639549570003,6750.213690390003,7032.399377380004,7368.854076410002,7759.304995799999,8194.645828010001,8665.321680019999,9161.583749249998,9674.182308840003,10197.084753850006,10725.001894739999,11252.622046320006,11774.598718579993,12313.958146400004,12847.803654529996,13379.562815750001,13912.784801229996,14451.083700210005,15002.740797529992,15566.06622017,16143.989437300004,16739.839903530003,17357.47521027999,17997.232233360002,18653.048213190003,19314.13726638,19968.829425380005,20604.575910900006,21219.379211559997,21808.618009090005,22379.06434236,22938.109205420005,23493.695786089997,24076.69440324,24654.514210849997,25214.900239589995,25745.06073890998,26231.751613949993,26679.666085810004,27087.132143549992,27470.545328149994,27846.568844309997,28232.070773359992,28649.587301320007,29077.507766749997,29499.118284850007,29897.336993450015,30254.793242189993,30564.535997359995,30831.6035267,31071.766225250005,31300.897087019985,31534.980525379997,31824.317390949986,32135.423390049997,32465.974961659995,32813.15293945999,33173.432807180005,33546.74695053999,33916.42575639002,34270.160366990014,34596.10499871999,34882.71310543999,35066.55122800999,35221.17633522001,35371.14709739998,35541.30257069,35756.821431790006,36045.54379066003,36381.719103740004,36741.38048486001,37100.302007829996,37434.06094816,37731.151675170004,37985.23117583002,38202.69136774999,38389.76028482001,38552.55277061,38689.09933909,38813.24002380999,38930.65464182002,39046.69858634998,39166.24151326001,107880000.0,108058300.0
24,福建省,155423.0,44.0,155423.0,5191.0,1144.5,13831.722000879998,17337.6918707,19223.439134520002,20658.902847239995,21764.76322675,22635.941750490005,23195.694863419998,23230.012242089993,25020.1776528,26114.6153554,27418.59164750001,28992.099199900003,30817.293014799998,32835.881354100005,34987.722439799996,37211.875863400004,39464.652913900005,41777.41341209999,44201.765551399985,46791.4962266,49602.723622900005,52782.55073239999,56152.673233799986,59604.8289615,63024.360533499996,66291.24434510001,69331.1142081,72134.10955370001,74741.73521730003,77198.7112047,79552.0089799,81831.9681351,84041.7282255,86165.41378750002,88186.14075830003,90086.3226918,91888.00380099998,93566.22744150001,95135.28326769998,96610.1772556,98006.35149370001,99437.88173760002,100777.44108210002,101991.16136229999,103045.00631740001,103905.1789495,104608.65852110003,105161.06176109999,105637.0003884,106110.5263252,106655.01406660002,107363.52373950001,108161.65720920001,108994.96377000002,109808.78729369999,110548.25325070003,111190.50797919999,111730.3095876,112194.05559290001,112607.48742319999,112995.6152384,113518.1468749,114089.708203,114753.38240049999,115553.65462619998,116535.33373029999,117742.8475505,119105.70441310001,120553.3672612,122016.70473440002,123428.41629520002,124526.15328209999,125484.19731250001,126289.70987090001,126927.70187430002,127381.7203764,127683.4926166,127834.9945536,127886.85823039999,127889.98698290002,127895.2970018,127973.48554359998,128113.87726950002,128325.4311573,128617.01443939995,128997.1006728,129446.67572539997,129998.75373649997,130657.90139869999,131426.25739540003,132302.85141390003,15400000.0,15425000.0
25,西藏自治区,1253706.0,457.0,1253706.0,40305.0,14378.5,476.83494246000004,594.2210786599995,673.6099390099998,750.1911938400006,824.1851186199993,895.3183138200003,956.3240831399995,992.9490864700007,1099.2451718099996,1165.40484776,1224.6142548600005,1275.4236944300003,1319.8592237900002,1360.07496756,1398.26668737,1436.6501933800007,1476.73378503,1517.277339279999,1556.3246580800014,1591.8892702399996,1621.9458877300017,1648.723980089999,1670.0904735300005,1688.2703918999998,1705.6676063000004,1724.8371631299997,1748.475381269999,1776.0471258700013,1806.9449281099994,1840.492106050001,1875.9748964099992,1912.4358007000003,1949.09224994,1984.9490568599988,2019.0092033200015,2050.2748863799998,2078.7813106600006,2103.9733396099996,2126.2901609000005,2146.1601454100005,2163.994099369999,2182.387418330002,2198.78775487,2212.79110647,2224.015733199999,2232.10696019,2238.0536240500005,2241.4197008700003,2243.051877480001,2243.7713125000005,2244.3718992899985,2246.2603269600004,2248.1932098399993,2249.5906721299993,2249.895635240001,2248.5745372600004,2245.7124019999987,2241.52999375,2236.7959269300004,2232.2233512700004,2228.478576409998,2228.721699480001,2230.7641222799994,2234.859171009999,2241.30784101,2250.4368414800006,2262.85013489,2277.986407840002,2295.527102100001,2315.154473349997,2336.56960962,2355.454938649997,2374.422447929999,2392.202882879999,2407.471501559998,2418.8495510899957,2426.1228711199997,2429.6068427000023,2430.82713656,2431.3248678799996,2432.650774900002,2436.3981033299992,2441.2290090000006,2445.8050048600003,2448.7533020800006,2448.667636499999,2443.611923359997,2432.654364879998,2414.37003844,2387.3791451000016,2350.385234010001,246240000.0,246705000.0
26,贵州省,223791.0,66.0,223791.0,6948.25,1739.25,4349.3120825999995,6025.87196223,7096.759522049998,7954.809943399998,8649.291142950002,9214.098008859999,9608.824164820002,9730.334665429995,10524.248317759999,10947.799917340002,11363.256948709995,11783.293142210003,12204.623110520002,12611.479179839995,12987.282093369995,13314.6980778,13580.392625040005,13791.352195869998,13960.151403400003,14100.011558769998,14224.812024669998,14378.110133510001,14531.895571169998,14687.577237589998,14847.309937080005,15013.83615241,15194.929441310005,15387.315236810007,15591.505670449993,15807.413069850001,16034.550395870001,16269.992878200002,16511.277316189997,16754.121761240003,16994.49203274,17228.514559699997,17459.246398630003,17677.566056789994,17880.785550169996,18066.08041085,18230.49116144,18392.575021630004,18539.933199460003,18681.46697047001,18826.37701629,18984.092115909993,19170.35410325,19368.652130459992,19568.359187719998,19758.833820519998,19929.467534099993,20080.56667451,20209.723676309997,20325.42733304,20436.266391990008,20550.9018625,20678.888353849998,20812.862381210005,20946.371956279996,21073.037213780015,21186.526246900004,21307.953049409996,21420.81381973,21534.610998050004,21659.093323380002,21804.195968230004,21979.59867243,22171.991448960005,22367.576992740007,22552.63433778,22713.500481069997,22802.827301859998,22863.115451180005,22905.02901109001,22939.355188489997,22977.113372050007,23033.869706970007,23101.892309359988,23177.47287581,23256.761633589995,23335.79023335,23415.344598230015,23486.202340529995,23543.75491857,23583.20764296,23599.60251166001,23582.997538369993,23533.170071840002,23445.061397550005,23313.77920483,23134.735160259992,33800000.0,33888300.0
27,辽宁省,68753.0,63.0,68753.0,7725.25,2602.75,17443.20654444,20244.75568081,21633.02034111,22896.225142810006,24061.698666,25151.88297487999,26006.56598477,26305.64279745,28568.187343700007,29941.567307620004,31368.760959770007,32852.98981446,34389.818387299994,35950.709082530004,37505.883399139995,39024.59842491999,40482.64371636,41889.63215759001,43264.51236728001,44627.51559610999,46000.172202819995,47500.58729891,49010.844998100016,50502.38956369998,51946.45538050001,53314.229171299994,54606.42298619999,55835.937834200005,57044.25584249998,58272.841704400016,59563.429026499995,60937.87273790002,62370.04451040002,63812.8019729,65217.822086600005,66535.5768792,67754.09037430001,68861.76255,69884.77392190002,70849.63224539999,71782.9382286,72781.25735629999,73756.0622782,74685.4239152,75547.2876885,76319.5644852,77029.0477657,77668.06774079999,78276.83426529997,78895.42945140002,79563.81277899999,80337.24090409999,81146.6690453,81937.58726150001,82655.0265911,83243.8033119,83683.50114830003,84008.7548177,84288.10733920003,84589.15111540003,84979.01157750002,85605.83738279997,86347.70676969999,87155.77692599999,87979.26481590004,88764.8619,89485.80416870007,90140.68569140002,90757.2177641,91363.8586928,91989.62115329999,92503.8850012,93043.57748599998,93592.13069719997,94132.02802190001,94644.651158,95141.26454499997,95588.6556169,95983.74715600001,96323.3706671,96604.1222422,96845.10726389999,97035.20904339997,97185.7872166,97308.15296039995,97413.57750960004,97493.1052774,97577.77613659999,97677.9521225,97803.13770850001,97961.5520532,13230000.0,13277600.0
28,重庆市,94275.0,31.0,94275.0,3343.25,930.25,7490.13959848,9339.793701339997,10547.793232170001,11682.690468639998,12760.625265440003,13789.063447550001,14668.157705940002,15192.55247954,16812.902840009996,17863.180705329996,18865.900092660002,19807.876237639997,20706.25466792,21573.900057489995,22424.01383804,23269.967185400004,24118.563239440005,24952.251488420003,25747.040412429997,26478.61761807,27122.25958372,27722.369718190002,28239.93323189,28705.387866970006,29151.657846320006,29613.79596972,30128.261469980003,30672.969468040003,31223.990781949993,31756.229665700004,32243.631703119998,32663.88035086,33032.03399278,33369.323716750005,33698.54878710001,34043.874202039995,34435.79314835,34848.72957268999,35261.38515861999,35651.97836719999,35998.4352348,36323.98275159999,36601.89574739999,36850.27122399999,37087.84343270001,37333.9148272,37623.0848499,37937.6132861,38274.0501889,38628.787900899995,38998.21655699999,39391.6618502,39779.022403300005,40142.6969652,40464.934493400004,40727.9598045,40927.74083120002,41074.0069003,41189.801120000004,41297.6969843,41419.88053799999,41621.150488399995,41848.956328600005,42090.448115899984,42332.531432100004,42561.7208697,42776.44035920001,42981.3097281,43192.9804,43428.120435,43703.532947299995,43956.2731885,44234.5265341,44509.299429499995,44750.692674699996,44927.81915049999,45032.330740699996,45069.49303709999,45067.97801110001,45056.7136925,45064.786073999996,45124.31379560001,45222.2468655,45348.0673669,45490.89676010001,45639.4021878,45772.305640000006,45886.70608479999,45969.857451799995,46008.715843000005,45990.124472799995,15500000.0,15500000.0
