,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
44,24745.155421511914,27399.634803273573,23305.163576062074,13474.467953709693,22199.648401246402,26108.285061281847,14856.154006269859,15160.665861638512,34367.10794696952,129155.72241040145,71936.53929647194,77888.12582493701,25674.53722849182,43288.79228146131,92599.1602129318,36066.799310825656,43945.45124694844,31472.931423810474,166915.5692378509,35621.677644659714,6888.558464738372,82054.66140395423,78126.56426217286,18867.5797867365,83178.34851445015,1874.0898316843682,17689.478037771096,11889.619489988767,11080.47890782427,2355.3498615982935,11224.272611893739
45,24771.962172684103,27417.98929066018,23318.233080798203,13491.37995631413,22232.94267519955,26126.739545753673,14868.3074691934,15171.872364626151,34417.14070289686,129352.76762710567,72037.48903237497,78188.85573615966,25711.82723309512,43473.729112092515,92713.03292888727,36109.78478839464,44012.09779212971,31538.27509423143,167411.46735601735,35763.52414698787,6896.968405154694,82791.12793542183,78416.3572100389,18932.825366776346,84238.88797249933,1879.0268301755382,17724.07917791902,11914.324628485507,11183.582487502923,2356.7626163331515,11238.635542732665
46,24795.314081362245,27433.965908706137,23329.607079435147,13506.117078817459,22261.968581608005,26142.80431591359,14878.889351677275,15181.628301058701,34460.75561554243,129524.55970831735,72125.48102267706,78452.19112254592,25744.333735391287,43635.79424842172,92812.25693035779,36147.237911915625,44070.20199221755,31595.30302683077,167844.98097353298,35887.76070052271,6904.296359711139,83442.20787878845,78670.04364791691,18989.914926386748,85183.09829244672,1883.3400351881703,17754.270142407455,11935.885820398928,11274.788271343816,2357.9921841274786,11251.15197710765
47,24815.65105949859,27447.8704503755,23339.504178812866,13518.95510385937,22287.26414608283,26156.78641769766,14888.101045211724,15190.119905509042,34498.76252089177,129674.27978224367,72202.15244005778,78682.56947679374,25772.660392417194,43777.67194827571,92898.69087133154,36179.861281241145,44120.840162374145,31645.04857602087,168223.68808779278,35996.47027025332,6910.679642200272,84016.60788158605,78891.92556813412,19039.826702845654,86021.32407185437,1887.1058777519686,17780.600605971245,11954.693731483969,11355.296203994065,2359.0621619989865,11262.055918055039
48,24833.35830608391,27459.96993614969,23348.115129563845,13530.135794633568,22309.30181027831,26168.95403170074,14896.11858013205,15197.509874372496,34531.87232508871,129804.72169878604,72268.93994606931,78883.95304529626,25797.337105914212,43901.76630148647,92973.96384984396,36208.27056270768,44164.95752604694,31688.422738351066,168554.31160624215,36091.5143991036,6916.238600030355,84522.43184804074,79085.83995377907,19083.43159869729,86763.56300665771,1890.392002643721,17803.55475403103,11971.092773416489,11426.226517849735,2359.9931454237894,11271.552536995661
49,24848.772793197993,27470.497395026283,23355.60629516759,13539.87085850362,22328.49587884439,26179.54124937697,14903.09571014228,15203.940249858806,34560.70829092114,129918.33588135512,72327.10269475996,79059.867023646,25818.828439835183,44010.22182809323,93039.50222317307,36233.004683357154,44203.383073184996,31726.22715454767,168842.79971103222,36174.550566190585,6921.07859792157,84967.1492043634,79255.19728301185,19121.50249041837,87419.32133039834,1893.2581360570366,17823.558343658748,11985.386017844503,11488.614341765258,2360.803100820616,11279.821524452907
50,24862.18906232391,27479.656089296233,23362.122708822077,13548.345506838823,22345.20925784806,26188.752297654744,14909.166648684773,15209.534973094715,34585.81623645628,130017.2690388335,72377.74308540234,79213.43806182225,25837.54122571985,44104.94489481289,93096.55367328343,36254.534969634384,44236.8430119055,31759.166106437064,169094.40284669324,36247.04983493568,6925.29179771996,85357.58803427222,79403.01995822207,19154.723378165494,87997.5180579342,1895.7569041379784,17840.98519061255,11997.83973084085,11543.407940451978,2361.5076941047782,11287.020101620454
51,24873.86438389504,27487.62323942566,23367.790762142366,13555.72163711015,22359.759515840935,26196.765266750037,14914.44848960564,15214.40213862668,34607.673698021106,130103.39990987095,72421.82538261607,79347.43191886996,25853.83139515167,44187.625115270086,93146.20870511532,36273.27330360183,44265.9728733081,31787.857482394083,169313.74620869866,36310.3142157273,6928.958748002755,85699.9466640971,79531.97961581037,19183.69817000818,88506.42900123453,1897.9345945164869,17856.163077824243,12008.687517698943,11591.46967601021,2362.12057991768,11293.2857140128
52,24884.023334737944,27494.553301878444,23372.720566288703,13562.140666024647,22372.424308606594,26203.735392887786,14919.043343390163,15218.635980975989,34626.69812335691,130178.37127273408,72460.19234681282,79464.28947578318,25868.010088601874,44259.756144888976,93189.41977712081,36289.57937512906,44291.32834945955,31812.842723026853,169504.89708167253,36365.49334627244,6932.149798347439,85999.81834313764,79644.43261587147,19208.95896658166,88953.66213512598,1899.8318570230726,17869.379098929487,12018.134082425964,11633.578927233673,2362.6536558051394,11298.7384309554
53,24892.86184759638,27500.58084877809,23377.00802261237,13567.72604348595,22383.446214141175,26209.797944017453,14923.040218512404,15222.318621875313,34643.25416813752,130243.61848875896,72493.58003046516,79566.16060064899,25880.349095397512,44322.655474294326,93227.0182689569,36303.76710986469,44313.39495609475,31834.595784724588,169671.42672468853,36413.60023147966,6934.92635351047,86262.2246848045,79742.45327505314,19230.973767207983,89346.15683977047,1901.4843427179173,17880.88446256508,12026.358616101332,11670.436343041838,2363.1172852656155,11303.483075684266
