,YEAR,全国,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
0,1999.9858378786973,25606.65597349098,1105.6853953516288,398.4058770369073,1096.1027138383645,597.3135381498921,672.9216392438525,1554.6024876426684,819.0636035851705,1319.4895166125077,654.8450089443171,1977.2617669872454,1326.635947053227,930.5505875283707,562.606194449775,521.3796934511917,2106.1168250102787,1264.336269692141,1128.4271546866244,853.8468742709985,2799.153327086547,576.6461281242666,141.34823330193353,462.92116782710536,965.9378391423721,251.23655717657988,391.47510533971547,55.13921062174734,420.120839855455,421.6171996026802,76.77477691112055,205.36390329453502,505.7084815830633
1,2001.92668997768,27431.8762520905,1136.274131140291,430.47941627910495,1163.2821712358466,635.3707585755192,714.1700272213827,1636.9423654715033,866.7329244897461,1364.9053799731691,689.7831968036719,2121.4345434582283,1418.3282737602133,997.5137111728429,609.8267833176974,565.7548657279348,2266.8111875966465,1352.2003574338648,1205.240608025199,910.0456375612007,2995.502910179191,621.2976764777316,152.39062908773207,504.6089462811746,1048.538554563542,276.01602073324307,425.7637066386934,59.769721912618,456.8542678688337,449.45502693720596,82.91170909474704,220.65852976293186,544.9751649703469
2,2003.6860947161074,29323.099716558598,1165.4479573791932,464.30077998996427,1231.5819181836528,674.2413019632005,756.106920183935,1719.3416808592506,914.9134931661206,1408.780207655401,724.7723999880068,2271.2861849119545,1512.9466284594407,1066.9882897839732,659.9461957111316,612.9599280338755,2434.912911886738,1442.933438203049,1284.347992331515,967.6754266422166,3198.515168219249,668.108315741152,163.98213936056916,549.3741409249457,1136.4741575874189,303.0625738886287,462.4112221404453,64.68493194522003,496.1033932561169,478.0129928281865,89.37605350281014,236.60282164258697,586.1572851844456
3,2005.2807371675046,31274.02992655803,1193.167250358251,499.83404458420273,1300.6815199111506,713.7516702265923,798.5355945504887,1801.3897675286055,963.3697878078402,1450.983457119275,759.6381288750106,2426.3673188461976,1610.139088938284,1138.752329448429,712.9660959290868,663.0157596202763,2610.0491678715102,1536.203876897906,1365.441665342184,1026.4934739618466,3407.4713791150666,716.9878658822657,176.1025687342321,597.3214446322072,1229.7961548086262,332.5476363906498,501.46734306456403,69.88508200505373,537.919138912799,507.1715808784086,96.15985230121228,253.15444621910083,629.1778350499137
4,2006.7258182882085,33277.35392734332,1219.410014234874,537.021634252867,1370.244952318175,753.7161435779503,841.2497423513634,1882.6829269138752,1011.8608284342165,1491.4103490686814,794.2083454433711,2586.142811010269,1709.5080309695595,1212.5454367021468,768.8577447432483,715.9156806597761,2791.7422981005284,1631.635292038768,1448.1780971258765,1086.2348430544632,3621.549271161292,767.8164844634932,188.72432812472422,648.5369232009955,1328.5055239700914,364.6483388907921,542.96288459763,75.36743557517416,582.3320115395965,536.8000988100532,103.25100125842968,270.26150931431107,673.9336515196737
5,2008.0351778190443,35324.825715206614,1244.1704731968166,575.7832407639273,1439.9270262473467,793.9401449456954,884.0374149858967,1962.8322863345372,1060.144943943033,1529.9816845887174,828.3168265736583,2749.996534359625,1810.6157019978425,1288.0715358651062,827.5590251998543,771.6222572951183,2979.4105098201867,1728.8116787353517,1532.1830395498448,1146.6168949260932,3839.8336008717342,820.444405001774,201.81230118428226,703.0839201522896,1432.546527790528,399.54614874151736,586.906769820312,81.1259849669938,629.348901462778,566.7588626651225,110.63307457985411,287.86286387066025,720.295109754901
6,2009.2214086960876,37407.3833162507,1267.457437053567,616.0152777263238,1509.380193520653,834.2239669179655,926.6852019267834,2041.471044693791,1107.9845682088358,1566.6430064806987,861.8062864911171,2917.238923186663,1912.9913140651731,1365.0028484597306,888.9720122220856,830.0645165407103,3172.3717182513806,1827.2840201169972,1617.0578820083294,1207.344462182624,4061.330173723082,874.6925320990937,215.3239183159571,760.9988726051276,1541.8012221952827,437.4251226955296,633.2831436829852,87.15121087973633,678.9500348520698,596.9017394970589,118.2852558247759,305.8887203085204,768.106566333689
7,2010.2959632276024,39515.29686493772,1289.2925275455561,657.590960307167,1578.2614520705636,874.3667125105425,968.9824708343822,2118.260827919277,1155.1508642762267,1601.3632120115476,894.5311372057868,3087.1172157097803,2016.139441090544,1442.9850596632623,952.9612654895672,891.1357465502698,3369.8506987888272,1926.5781944647374,1702.3869834552397,1268.1155377218245,4284.982929732788,930.3539613991499,229.2094586123637,822.2871772877603,1656.0849879832826,478.469747815069,682.0487512404128,93.42991252557623,731.0862227717877,627.078954438927,126.18239096850427,324.26156000006125,817.1876153551856
8,2011.2692513620827,41638.34312281956,1309.7083442698968,700.3610794596384,1646.2390604072948,914.1702859116742,1010.7254911514228,2192.8969368455005,1201.4279879472076,1634.1327353948302,926.3597905321906,3258.828128028831,2119.5494194258886,1521.6435236892328,1019.3530157432381,954.6920571953331,3570.989536660448,2026.2039003302489,1787.745705009212,1328.6272490316896,4509.693517752563,987.1964484593381,243.41258977810708,886.9192731373428,1775.1434191165592,522.8623377527708,733.1307267647242,99.94512507634094,785.6765639999164,657.1400496948419,134.29517506108633,342.8973361964296,867.3351831549584
9,2012.1507314188339,43766.000124660684,1328.7466380102508,744.1555095389654,1712.9987852757354,953.443265780631,1051.7212715673581,2265.1123421526695,1246.6168273200383,1664.9614206714139,957.1764352662519,3431.5325471112947,2222.705381612817,1600.5902920995718,1087.935391636695,1020.5518629749381,3774.861175033205,2125.6642522934167,1872.7088185900363,1388.5818688591442,4734.342613859866,1044.9657995134892,257.8711437582845,954.8271298023677,1898.6508825338924,570.7799610086803,786.4249453945221,106.67613896422586,842.6067629570622,686.9368722281836,142.5904778310381,361.706929216935,918.3264426881213
