,YEAR,全国,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
0,2000.2503468013344,26230.167633665023,1111.5296641746659,409.98418224797257,1116.13348041356,609.4680460217147,686.8250924591111,1577.2959550236344,833.6547763003656,1330.7679621160432,664.6482317958869,2030.0718383343203,1357.223237224088,953.8341687295575,582.718467567438,539.6882326352378,2165.633222658706,1293.4238136426727,1151.3610319407887,871.5403206091595,2868.5770820127846,592.8678796990077,145.4128708454803,482.45745501165277,999.1310758643756,264.19612548476204,406.9617105289388,57.04293087917578,435.5301798937603,430.5473351820987,79.0510022549542,211.24686178876655,521.4642586602039
1,2002.0334091803404,27913.07579956539,1139.542278665833,439.71628408908435,1177.8443485741952,644.4396682804776,724.6360665998861,1652.747574272576,877.3533188037095,1372.160997371186,696.6477364084881,2163.039711879098,1441.6721241350895,1015.5931386814685,626.5775508453751,580.9453757617317,2314.1457157222553,1374.3736999726066,1222.17629856044,923.2474800264,3049.379690954148,634.1783687821394,155.63275334856561,521.3893383991265,1075.9725720911733,287.5626204433067,438.9077596435541,61.34590831977486,469.7489648140745,456.1595045415458,84.73892104357576,225.35944575330453,557.7749902573297
2,2003.6739770788304,29661.032136914964,1166.545733129497,471.09630102407135,1240.8607405161767,680.2944196715689,763.229351534043,1728.703352574926,921.7315653692932,1412.5165645118175,728.8801240852235,2301.502046943486,1529.0602040966555,1079.8116361842697,673.1118265039602,624.818118628218,2469.7096625981994,1458.1994176052326,1295.3557936969587,976.4585481590937,3236.7644355838056,677.5417827357429,166.3729105326326,563.1279963167244,1157.7580354693823,312.98878623876806,473.0130453831346,65.91281419957484,506.28544810386825,482.52463465646133,90.735568835894,240.0920318907307,595.8867638628426
3,2005.1832296401033,31471.210201488208,1192.501434084057,504.14228752302427,1304.990242087095,716.9320534232379,802.4860964204115,1804.8920394141176,966.641890200117,1451.733184301567,761.2305829122811,2445.2759293435684,1619.211999204348,1146.3940075091307,722.3900267375901,671.3894863710341,2632.237713694932,1544.7385207043062,1370.7427994027603,1031.0398999175009,3430.3845650931107,722.9467448309668,177.6323471382057,607.8207179405837,1244.6559182902733,340.654892575715,509.3681310250789,70.75065883866348,545.2376215402368,509.5771798153635,97.04334600917429,255.42970937700545,635.7890850015737
4,2006.5715013464705,33340.114643969486,1217.380981398671,538.8616098809188,1370.0254328924957,754.242141235332,842.2784743646968,1881.0390383633994,1011.9292338139115,1489.722992237511,793.5826061964651,2594.124409347612,1711.920228499904,1215.2197732202553,774.4682557682362,720.7323515210795,2801.582077266363,1633.7977065218167,1448.1546282323375,1086.8408235282,3629.8234725763264,770.3653697352659,189.4060439529377,655.613527077592,1336.8171724924111,370.7567503849074,548.0586024628235,75.86523739003258,586.6982634978658,537.2430553958391,103.66254785811334,271.3517781399528,677.456934048803
5,2007.8483407716196,35263.5830610972,1241.1657156740555,575.2497197469818,1435.7463863426892,792.1052376603343,882.4712414495834,1956.8703529999732,1057.4331884391938,1526.4120924221725,825.8196647263344,2747.7556770479246,1806.946764795078,1286.1434987364164,829.3878207282673,772.9073227888521,2977.5311238470067,1725.153580516836,1527.383682147882,1143.6948255214884,3834.595985143258,819.7520857393577,201.68463624366518,706.6494601621213,1434.3712939087582,403.507007961763,589.1634475585726,81.26091565235231,630.7532064911172,565.440266113528,110.59114288451848,287.831560312069,720.8497394958349
6,2009.0225660570957,37236.80219287715,1263.8461288896794,613.2890099271199,1501.9235296940622,830.3942936326848,922.9235100930093,2032.116514544096,1102.990243152337,1561.7406098384536,857.826879719263,2905.8233240410877,1904.024321334459,1358.9951834612457,887.1730408689536,827.9605544776115,3159.8069549663014,1818.5541220879097,1608.199118496921,1201.4213501484937,4044.1512177622167,871.0426888265979,214.45414403742382,761.0666100104385,1537.4221766964572,439.1365470932732,632.7533006417683,86.94041287563161,677.4794578809507,594.0797410181858,117.82457038193941,304.83631898359727,765.9105564588142
7,2010.1023171575061,39254.33924885949,1285.4211688536368,652.947796121643,1568.3207889022526,868.9762875788637,963.4906895119326,2106.5163722448724,1148.4361229402255,1595.6624663733564,889.4926456724035,3067.927788906015,2002.8588729905455,1433.581204636449,947.8290903386944,885.9215206585459,3348.0641194272243,1913.7208617103188,1690.349116192878,1259.8278850637298,4257.877032005755,924.1536845573053,227.6957686029371,818.9959360269714,1646.0438532606054,477.8959853534145,678.8885717908829,92.90458687893293,726.9431941789853,623.0663620889915,125.35556568295075,322.32729794832596,812.5654994710598
8,2011.0951049271393,41310.18860981042,1305.8974674946087,694.1794704108873,1634.6989288716827,907.714032100876,1004.0265376878979,2179.8206346271354,1193.608151028843,1628.1449131418294,920.7101549284564,3233.6190467012743,2103.132787167808,1509.6858333211935,1011.3399384598566,946.8008077971225,3541.8896387896298,2010.3517522531895,1773.563710223159,1318.7124075614151,4475.106079313821,978.9819701678754,241.3857689445095,880.5588490975522,1760.2762134402635,520.0572908221966,727.6174884292134,99.15222767593391,779.1976578167988,652.3001645329605,133.17402167189286,340.2598928876411,860.7234753649027
9,2012.007857142159,43397.83354683929,1325.2885213572226,736.9218725656249,1700.8189896977844,946.4681055010967,1044.3852635179105,2251.795062393618,1238.3475626091251,1659.1678565290326,951.3787807852086,3402.4005580817156,2204.508608841848,1587.0733182372132,1077.6664588100703,1010.5879885806239,3740.804470760492,2108.124687646792,1857.5581372749116,1377.8661094134643,4695.123342199653,1035.404902519113,255.49543079982897,945.8645884569798,1880.1208148043074,565.9155154847195,778.9740852312533,105.67986656308675,834.2809943284399,681.6776787355262,141.26689501346254,358.58396024744144,910.2762560076424
10,2012.8469615685055,45510.321960623136,1343.6138500881161,781.0969232637324,1766.4457145268948,985.0988510582885,1084.4236152323751,2322.2232310687427,1282.5017006129688,1688.7230179517985,981.4052830336664,3573.734443700957,2306.6334140903346,1665.4905097362066,1146.7447837532252,1077.249647613849,3944.266495399627,2206.7015926798385,1942.0366112477238,1437.0763245747653,4917.175019911766,1093.280787491526,269.99113848615815,1015.0074183140333,2005.536912458487,615.790653474552,832.9761870397124,112.48160819493914,892.2140772675345,711.0933768260295,149.61816494607524,377.24426507587555,961.0989217460984
