,YEAR,全国,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
0,1999.7394384302147,24998.365109653543,1100.0691820830507,387.21321028177636,1076.6425083356542,585.4837739655441,659.2410505684799,1532.665442961577,804.7635114740119,1308.5793655947232,645.1813799064059,1925.3747276018414,1296.731301942342,907.7986397449164,542.7703413762895,503.4377410596066,2047.7567110839923,1235.9263176065363,1106.4067868413024,836.6063986946009,2730.8593535348286,560.8383411465076,137.3842864060186,443.6374843155019,933.7075140466272,238.52536685032823,376.191980597888,53.278609015785925,405.09475842849366,412.96282284703983,74.58036038686723,199.55681446873027,490.19805636405283
1,2001.8412463354844,26968.66710632217,1133.3164512183089,421.65363440904525,1149.4375357970266,626.7036814373625,704.0219500175192,1622.0976870570018,856.52186113467,1358.159104326034,683.1582100769283,2080.94147623921,1395.8245585327318,980.062822500276,593.3458155510401,550.9281329379437,2220.797402727592,1330.8533899002864,1189.3506727485492,897.4057398421368,2943.0731578758246,608.8741684400651,149.25898287210188,488.0274680671463,1022.073199424519,264.6464917309196,412.79546502330953,58.23688071228395,444.33210614065587,443.0776989709312,81.17084538113754,216.05019579059112,532.4469720488455
2,2003.7184545332523,29006.520621392232,1164.6928818218764,457.96174610475566,1223.154536406537,668.6657987743771,749.3969486081498,1711.095027125214,908.6108842577127,1405.6304403158877,720.986816779339,2242.443974188115,1497.8525417614642,1054.9155067177114,647.0917815978212,601.5054368470927,2401.699988669305,1428.66346198764,1274.5177135010633,959.5653654308137,3162.1047092049116,659.2012485946805,161.71850256577162,535.8165890213543,1116.2373234979118,293.2742521193847,451.997149291984,63.504813464783105,486.31970303427426,473.8808707341886,88.11117375562249,233.23279621349906,576.7560017143236
3,2005.394704596366,31101.35103223465,1194.1623189798688,496.03464634666113,1297.3170682185314,711.1068512746782,795.0735592425265,1799.0796011246525,960.6879160899505,1450.8320693039884,758.4207439813385,2409.10384170801,1602.2461318785254,1131.9788622758808,703.9275999608014,655.1139425816422,2589.7390031246164,1528.8166806633344,1361.415445744567,1022.7087184207085,3386.7763596156315,711.6319617653968,174.71890695867933,587.0581087091426,1216.1064363567066,324.5700325421201,493.7969642581408,69.07429422315796,531.0503475421542,505.1865752423257,95.38052752515246,251.0284216723299,622.9660464913404
4,2006.8912230526937,33241.21547574045,1221.716466682338,535.7348556095977,1371.4370366339117,753.7511687966255,840.7514130634104,1885.4997521077485,1012.4106067889824,1493.64616702257,795.2237723675142,2580.0223246506807,1708.3777572957176,1210.8225393535772,763.7200815398511,711.6487575196368,2784.033164148808,1630.7155387784655,1449.5080249930836,1086.4341239919172,3615.7731181097433,765.9338782869667,188.20494281740451,641.7644453221205,1321.495745083731,358.68814598357204,538.1583252033948,74.93205806213747,578.4773627952333,536.7962410621412,102.95153695631747,269.34700674785614,670.8780086901578
5,2008.2270529562568,35413.04862580168,1247.3716801890898,576.890591863118,1445.0274648027832,796.3177568053925,886.1301085652728,1969.8434197178572,1063.445863344857,1533.9967890878224,831.1757125507065,2754.1968437330975,1815.5756027112866,1290.9721783893624,826.2809017895389,770.9526163949884,2983.556724314124,1733.7182257487275,1538.2288863513634,1150.3247663688678,3847.6710556435355,821.8322319390405,202.11053513256778,699.90100001759,1432.1228031775931,395.77133363020806,585.0042247275303,81.05944281158666,628.5106293517899,568.5033980409854,110.79038553478202,288.08604908652995,720.2546793865638
6,2009.4192664259208,37602.96637297214,1271.1654592097477,619.2974291699535,1517.6152021193077,838.5276613173709,930.9170625137493,2051.6494453819178,1113.4782823783248,1571.847054201208,866.0773492281486,2930.542736862952,1923.1401667494397,1371.9201644167786,891.3658154563617,832.8142740015421,3187.1575064862577,1837.1543210650382,1626.995058863334,1213.9594936365343,4080.9714116384584,879.0142935821723,216.35975483478575,761.380684128909,1547.6040851030668,435.94565227254856,634.2142575962349,87.43232123632545,681.0136696962544,600.0990184659058,118.85718011397951,307.13264431089937,770.8243104559592
7,2010.483159018591,39796.61334803574,1293.1528419957817,662.7214024275212,1588.7528728306345,880.1112208774094,974.834930637653,2130.5163119361914,1162.2176296271414,1607.195416281985,899.7543203183649,3107.919302590327,2030.3623299852707,1453.1381481627823,958.6759711216009,896.9688059119405,3393.5811889452057,1940.342044717347,1715.2223816561807,1276.923862487929,4314.13874612516,937.1355775253531,230.8682538125919,826.0595674976089,1667.455071243588,479.3148298114565,685.6228957479282,94.02123960007155,735.8021171660627,631.3769996808235,127.10659494794245,326.3660519931373,822.2858340293544
8,2011.432426939919,41979.53627750011,1313.4028662671676,706.9035235958709,1658.0294376013235,920.8148093284238,1017.628206216852,2206.108052159252,1209.4050086020516,1640.0713337704765,932.0598047263669,3285.158875574088,2136.541954766673,1534.0906985774884,1027.861515205898,963.1000545000625,3601.5008970122535,2042.6061351372805,1802.340785989975,1338.8208122910498,4545.64111238831,995.8276690367301,245.54512395491076,893.7340759865153,1791.0943132680611,525.9542259696831,739.0193001191607,100.79178056466768,792.643861925229,662.1394849911652,135.48877883200674,345.660678256898,874.3155651259386
9,2012.2793281741597,44137.56275953299,1331.9952250726235,751.5655654773823,1725.0788667479205,960.4067204141406,1059.0686795303911,2278.1572778316217,1254.817474936336,1670.530623546685,962.8759850364235,3461.0973879050803,2241.00598830772,1614.2493469603967,1098.5275297090118,1030.8453319750995,3809.550698183655,2143.2953664059633,1887.8088011207944,1399.2803926421232,4773.990036133522,1054.7073240351824,260.2951016504077,964.1401360202101,1917.8517226242348,575.9045987782473,794.1488910081177,107.70515402450128,851.2610910168664,692.2017348684337,143.95049381760788,364.8893233432204,926.5750990494222
