,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
19,19768.6393472298,23739.294623409816,20662.561489257274,10435.085235905392,16413.22577439902,22484.472893546077,12499.882805494817,12965.393050655635,25600.33756272084,95139.54546573166,54240.75514289728,40672.29540312394,19179.458176411354,21527.268554106602,72031.70091500247,28266.53221761323,32458.48507503261,21178.643117539195,98553.2522129888,18379.396655720942,5375.288303269569,26248.510114893103,41693.527904371265,10408.500033159173,20678.95220315529,1149.9775598218353,12131.365685324854,7995.284006072874,3473.300257529125,2073.426695626133,8647.008949773359
20,20403.093983764193,24247.91685045374,21042.055697229942,10812.962123873502,17090.17163406295,22991.825911090975,12818.412998000818,13268.855166345125,26632.156727567188,99124.51792429958,56382.51134803735,43794.48547777736,19955.8271588517,23275.4607640349,74597.20561357618,29249.867922083835,33815.93321368588,22291.328710407724,105138.41775464265,19823.03165125906,5566.3082086238965,29180.360694677685,44841.57879105759,11164.949270207053,23237.443560923606,1219.4566152759912,12742.046112384845,8414.531905633183,3869.9411480146514,2114.020139877149,8964.065986223814
21,20993.54336537807,24711.904989346585,21386.27020507661,11167.348929204916,17731.03769732512,23455.644375533757,13111.205820496785,13546.715094918292,27607.268653708878,102901.62786037262,58403.46353175343,46953.111129777964,20689.767186888545,25058.798609686088,77000.55052900386,30169.623205497504,35102.41955978473,23367.18394796488,111677.78386389512,21288.38367313881,5745.227522329039,32346.561256672794,48018.878950143524,11924.4031782527,26063.35737439045,1287.6323036748095,13330.09109971067,8819.825873194024,4300.2959237381265,2150.923447901478,9261.666555077087
22,21539.806081165872,25133.36483959761,21697.31295772846,11497.575692408653,18333.51360350562,23877.769750842817,13379.013726590421,13799.961607002122,28522.45201721304,106456.49885307887,60297.48072864134,50121.0128267611,21378.812113320546,26862.45661888621,79237.7187195943,31024.546098269744,36313.07327339587,24399.150736765656,118115.85140366101,22762.98359763452,5911.752484976872,35745.490769869655,51197.97197561635,12680.271876450275,29172.313272372543,1353.9675846989835,13891.923648850194,9208.515480884322,4764.622914809904,2184.3390550893246,9539.198991980527
23,22042.436229324503,25514.705996435106,21977.42708546632,11803.450922197186,18896.182266154785,24260.38735729415,13622.863463371868,14029.806191524742,29375.843187078794,109780.01674086392,62061.238253558804,53270.71104347363,22021.518059270216,28670.915496753154,81307.91125480969,31814.599876593184,37444.81600777668,25381.461958785832,124400.54566506516,24234.044121267172,6065.828620433013,39370.950343571174,54351.339569852025,13426.089016467156,32577.799050275422,1417.9848980083382,14424.711155342171,9578.43797254011,5262.586978530246,2214.4879116359607,9796.455704445329
24,22502.60016325127,25858.533058633682,22228.916952815627,12085.201659561631,19418.451874695926,24605.915840048237,13843.985722598114,14237.616368667517,30166.820363633717,112867.96244147919,63693.955810732456,56375.35289744206,22617.377919599825,30468.490312667313,83213.12512972011,32540.793592750684,38496.23568868403,26309.70898846825,130484.82443082336,25688.90006757392,6207.609161079869,43211.70274715155,57452.34653491993,14155.729952861797,36290.35061807497,1479.278073943871,14926.382553362144,9927.94307615963,5793.177424079626,2241.6012050724844,10033.584361568228
25,22921.9511754853,26167.552440650325,22454.087814140847,12343.406404803682,19900.462922597297,24916.910870600765,14043.751142526346,14424.856864127727,30895.85292924582,115720.48936524801,65197.06950052218,59409.61343750685,23166.709229267886,32239.870709268063,84957.68849075011,33204.999334019725,39467.40763977107,27180.838886218447,136327.9448251813,27115.439828461742,6337.420352162652,47251.19050752762,60476.12209763488,14863.60559904355,40316.67324677276,1537.519817841923,15395.608704656412,10255.891366422251,6354.644828977017,2265.91346945437,10251.032554999252
26,23302.509132894455,26444.49534839321,22655.19837794906,12578.925979088051,20342.98005685035,25195.98422421008,14223.61432187683,14593.039588759477,31564.330911606492,118341.50297650941,66573.86846267061,62350.488569756766,23670.52661068009,33970.63401537682,86547.786926351,33809.76874095321,40359.68266550695,27993.09101736181,141896.32802669008,28502.497156188612,6455.726141276506,51467.48557663321,63400.31716643733,15544.819520186775,44658.74560437651,1592.4647322951585,15831.752564243763,10561.629891121249,6944.465030496979,2287.6570522129773,10449.490244368235
27,23646.550085050014,26692.05639305667,22834.425064718856,12792.83640572606,20747.27765340262,25445.73816816328,14385.066588267513,14743.682594569425,32174.38780513193,120737.99564695019,67829.12295571505,65177.92954382865,24130.408817515134,35647.69546131676,87991.00760177097,34358.15851169529,41175.460171537845,28745.886204074013,147164.00271904268,29840.177315355424,6563.094237120698,55833.511524348076,66205.6917719929,16195.280024562519,49312.962160275405,1643.9482300075676,16234.796961040262,10844.950024134389,7559.337772453074,2307.0578413811095,10629.833501172527
28,23956.50898730018,26912.846590205503,22993.836463889395,12986.366802148172,21115.026522533895,25668.714245496718,14529.597549666758,14878.27761676842,32728.727527654857,122919.38163724389,68968.72525918302,67875.28693793328,24548.368557242873,37259.66719628046,89295.9204930641,34853.5716996962,41917.96155396448,29439.68291034616,152112.64706297367,31120.09923300451,6660.164960618853,60317.55950095069,68876.5059108625,16811.763806102164,54269.381800865005,1691.8819809562544,16605.25809597146,11106.033016158923,8195.225561220861,2324.3321147605716,10793.072157922088
29,24234.89706599091,27109.35906809559,23135.376398428652,13160.844216595668,21448.1873638594,25867.355005738176,14658.664949739874,14998.265444173285,33230.46349529939,124896.86678198622,69999.35888449736,70429.55214731077,24926.731181318573,38797.10815675319,90471.70884216073,35299.618912215294,42591.01558467677,30075.81464204849,156731.2801229211,32335.544432127383,6747.623780904044,64884.093300410015,71400.70717824745,17391.932324829853,59511.15844246687,1736.2467109327124,16944.092287260217,11345.388581337727,8847.43526470275,2339.6843531104146,10940.303080066693
30,24484.234079501748,27283.94562483944,23260.854036922985,13317.64641963076,21748.914791207717,26043.9769593916,14773.67202485047,15105.018154893596,33682.97506413088,126682.87687395672,70928.20594685194,72831.40344866675,25268.02627258726,40252.65829846818,91527.85481171508,35700.00123910381,43198.86391532021,30656.32115577502,161015.6742899413,33481.51274632111,6826.177972629567,69494.80974006584,73769.92698730182,17934.30597563068,65014.23039333376,1777.0832260506197,17252.60235326109,11563.791250107235,9510.741123820735,2353.305855956626,11072.669991817007
31,24706.994806294817,27438.80226351159,23371.939607700122,13458.16291886745,22019.474121541105,26200.752952828687,14875.951388905054,15199.827174215372,34089.78417239031,128290.55902799459,71762.69767103446,75075.0793227944,25574.89433297228,41621.061546822966,92473.8814552842,36058.41497328401,43745.99151747548,31183.783712514578,164967.56971204033,34554.69281178316,6896.537470722704,74109.89240895903,75979.3115981421,18438.20380249515,70747.33692661973,1814.4824981205772,17532.348591925813,11762.218325098454,10179.543604497772,2365.3740060541154,11191.330148973595
32,24905.568489349116,27575.961940048717,23470.1644308183,13583.763918128478,22262.171777282972,26339.70221599162,14966.754415934278,15283.896121359789,34454.453060450745,129733.36215657064,72510.30912083552,77158.1123794429,25850.009288928046,42899.09065288635,93319.148584355,36378.47692758637,44236.98410876377,31661.17194908077,168593.77128792438,35553.361236811426,6959.399737379508,78689.37417677377,78027.22341672704,18903.657933230323,76672.41174432177,1848.5755368307657,17785.067826485803,11941.792271931352,10848.054519020772,2376.0520426443336,11297.42767589945
33,25082.229631941278,27697.29293386946,23556.924164895885,13695.776576456941,22479.299128076815,26462.686476955725,15047.24511511997,15358.33748042146,34780.50248772459,131024.69640149604,73178.396403165,79080.96251525379,26096.016420815868,44085.39313283411,94072.6977974983,36663.6683533945,44676.41248170603,32091.707337890894,171905.20076293568,36477.227771489124,7015.438285298389,83194.5106498349,79914.8519148304,19331.312131049,82745.37417550446,1879.5236264518276,18012.60260971891,12103.729397345815,11510.495744953168,2385.4892211910787,11392.073061078274
34,25239.118411728152,27804.501459826955,23633.484348080485,13795.46771054688,22673.08888725609,26571.410725804268,15118.497569740812,15424.172233430945,35071.348878923585,132177.66692693066,73774.07272323866,80846.5883261364,26315.484566396364,45180.28039221657,94743.14063946206,36917.29504284265,45068.74214870609,32478.745909917572,174915.9636926966,37327.24481536786,7065.294405934547,87589.0654139123,81645.77274651309,19722.313130537226,88917.30255574666,1907.5093440108644,18216.841517513192,12249.29580492546,12161.297212927208,2393.821255898722,11476.328114469674
35,25378.228999623603,27899.137357067364,23700.98748408433,13884.031992953283,22845.682741184537,26667.42741673179,15181.496117161909,15482.331711516146,35330.25824875716,133204.8746825328,74304.11860299212,82459.99236964001,26510.870998258604,46185.48228002951,95338.58334913291,37142.46105812103,45418.26577167295,32825.68105722238,177642.47617850231,38105.39862228908,7109.571614748607,91840.41866473386,83225.48938218085,20078.202063782745,95135.93476204245,1932.7286228923458,18399.670560983348,12379.770922076963,12795.279924596529,2401.1709594527115,11551.195602704003
36,25501.404185947187,27982.601898920526,23760.461078417386,13962.584694910247,22999.108672964,26752.143102216924,15237.137564504825,15533.66104052013,35560.31448988715,134118.2752902135,74774.92114113811,83927.76996919347,26684.497167103244,47103.887305207674,95866.58171180966,37342.05359404079,45729.055355268516,33135.86584820567,180102.68148558293,38814.4971836499,7148.8323304145515,95920.43172602974,84660.985209056,20400.81160476061,101347.40416658304,1955.3839936787383,18562.93510580139,12496.418374483892,13407.811582133556,2407.6490111163284,11617.612767355122
37,25610.334887796096,28056.1569581717,23812.826163708938,14032.158077546283,23135.26639000645,26826.826684207557,15286.23485227507,15578.923671741004,35764.39957855206,134929.08676679223,75192.43721389874,85257.68417613456,26838.5334732537,47939.285345730576,96334.11995876531,37518.73667111469,46004.93103718761,33412.55335360556,182315.37341842792,39457.96662158749,7183.596337310835,99806.027303373,85960.30682051131,20692.172732994553,107498.09138765294,1975.679029136782,18708.411280175933,12600.463635351556,13994.925629023162,2413.3547990702377,11676.447972285598
38,25706.563307903714,28120.934928996994,23858.905965798112,14093.700624986905,23255.919326467014,26892.61863778616,15329.52168856483,15618.806591811708,35945.18337955922,135647.73706276316,75562.1758361435,86458.28233574703,26974.991320000074,48696.12563067387,96747.60829937577,37674.95161889438,46249.443403432946,33658.85292967341,184299.63247460523,40039.664552191185,7214.340628760834,103479.47461201757,87132.19213749861,20954.433433035596,113536.45808342013,1993.8139437843615,18837.7856371718,12693.07767178868,14553.398555386837,2418.377295510971,11728.499797992432
39,25791.488714990042,28177.948948955418,23899.434455132687,14148.078419256288,23362.6918237264,26950.540709899844,15367.657775327474,15653.925895827406,36105.12095478561,136283.8431155852,75889.19539883708,87538.56320177125,27095.720866944303,49379.29868875666,97112.89441093797,37812.92260099794,46465.86650331024,33877.70015630136,186074.37261264148,40563.71569969787,7241.500283737935,106928.39543054305,88185.75074787402,21189.790318660354,119414.73124331924,2009.9822481482206,18952.64176688195,12775.365719202711,15080.784551049019,2422.7959335578985,11774.497988392686
40,25866.375004971702,28228.103082391197,23935.064602858685,14196.078067258475,23457.070261712342,27001.50571923756,15401.23433381239,15684.832484100825,36246.45554912544,136846.2140808832,76178.1120764667,88507.69815029511,27202.413103032555,49993.947262125126,97435.28496659124,37934.66572512971,46657.19906877041,34071.83810108691,187657.99084440563,41034.372316796966,7265.470086039496,110145.52837306312,89130.19877508345,21400.433147118547,125090.32457361507,2024.3683294324596,19054.452586129217,12848.36030608779,15575.410386810909,2426.681463607348,11815.105747421418
41,25932.359373417745,28272.20222237948,23966.376220121627,14238.410696045097,23540.407096678362,27046.32718461473,15430.77970829927,15712.017705940518,36371.225710817,137342.872467147,76433.11629142065,89374.80592696738,27296.60507135662,50545.30812716835,97719.57399936064,38042.00055506034,46826.17180506967,34243.80770296254,189068.10845805946,41455.89981724553,7286.60664834406,113128.30242628697,89974.64680366284,21588.501466830323,130526.91434814567,2037.1458189493949,19144.57713102242,12913.017698850164,16036.336322396712,2430.0967736342254,11850.922971763635
42,25990.461578579016,28310.961544562764,23993.883304929746,14275.716629086517,23613.92694076425,27085.728590562612,15456.764886501958,15735.918824795635,36481.27527663073,137781.08795652704,76657.99468812397,90148.77749158436,27379.68728372776,51038.58443697945,97970.07554944379,38136.56308671355,46975.25897983508,34395.94528169175,190321.39104825843,41832.48647253755,7305.230851832476,115878.27677316278,90727.93682503386,21756.052187858062,135695.12514278205,2048.4766075335024,19224.260811693646,12970.217017070028,16463.290651409257,2433.0976633172268,11882.490087547876
43,26041.5934003258,28345.015405701964,24018.04085573437,14308.570440885935,23678.73398514011,27120.352162869796,15479.608822686465,15756.924219491062,36578.26520289109,138167.41968177666,76856.15558295859,90838.14574944743,27452.91255198609,51478.846582965365,98190.65860786136,38219.819462697786,47106.692873749125,34530.38543685956,191433.43421624115,42168.17501179668,7321.630454109209,118400.50306386789,91398.52264899915,21905.036628834543,140572.820059379,2058.510379086239,19294.63823740023,13020.761366852046,16856.586189421323,2435.733565993323,11910.292230607274
44,26086.56800436703,28374.925625270906,24039.2511367319,14337.48615926589,23735.820216356828,27150.76707628547,15499.683487170207,15775.378267663456,36663.686443787046,138507.76361165196,77030.65630444702,91450.9940691564,27517.4056295965,51870.958577821555,98384.78284891309,38293.07987821402,47222.47995619733,34649.067869570696,192418.70238678865,42466.81340295121,7336.06275375437,120702.86030058199,91994.38753583215,22037.285523463575,145145.0247998841,2067.3845460161497,19356.737869089564,13065.380441560852,17217.026749963403,2438.048215553868,11934.763571192076
45,26126.109005195114,28401.189122501917,24057.869398592433,14362.922444377686,23786.074002557925,27177.477054018244,15517.318594986757,15791.585881422321,36738.87326657872,138807.402459015,77184.23121861089,91994.89725955811,27574.17319942437,52219.52646799219,98555.53403997471,38357.51227806697,47324.41790828975,34753.74692045749,193290.5093257658,42732.02188027569,7348.757229235335,122795.40334782012,92522.99272040802,22154.500514452804,149403.5412791756,2075.224486112289,19411.487896131835,13104.734137267838,17545.81069227798,2440.0802576768183,11956.29163500544
46,26160.859087795474,28424.244906192907,24074.209071404577,14385.287621950216,23830.288732497218,27200.92734633951,15532.805988582053,15805.81668308561,36805.01654980822,139071.05616603815,77319.3195492542,92476.88890992769,27624.113862111473,52528.86516412502,98705.65833749429,38414.155562647575,47414.11283323575,34846.00285591109,194061.0303639515,42967.17331901173,7359.918093670367,124689.75561188151,92991.25082605919,22258.25078061964,153346.322431225,2082.1439965414593,19459.722858987352,13139.416819860224,17844.43725070227,2441.863806418295,11975.221513923258
47,26191.388099896165,28444.480432239445,24088.546455368836,14404.944486841463,23869.17127722256,27221.511095517006,15546.403665782218,15818.308821791923,36863.17673793004,139302.93154627352,77438.09235787345,92903.44951551798,27668.027875981654,52802.980216658216,98837.59493197009,38463.9321139736,47492.99617254254,34927.25414412683,194741.33784744146,43175.38425571194,7369.7267257659905,126398.56612421556,93405.51873962932,22349.973600788708,156976.68552524026,2088.2458960367394,19502.190647801486,13169.961959555889,18114.619829297906,2443.4289483057178,11991.859892839617
48,26218.200565927513,28462.237355871035,24101.124940211168,14422.21482302243,23903.35011390486,27239.575108142322,15558.33945609515,15829.272440907063,36914.296227253115,139506.77008556438,77542.47825025377,93280.51048162238,27706.626476403842,53045.56136324038,98953.50670210454,38507.65952501164,47562.340989905526,34998.77014142744,195341.4528128169,43359.51414406384,7378.343951882223,127935.04211450447,93771.6052165036,22430.97783163888,160302.43824527247,2093.6227202739205,19539.55959800363,13196.846915741035,18358.208969946747,2444.802196802391,12006.47884494649
49,26241.74260320861,28477.816713273063,24112.15878725818,14437.383609115222,23933.38300597331,27255.425065068594,15568.81435665901,15838.892812284239,36959.21103741193,139685.8932364719,77634.18753433287,93613.46982583738,27740.54066278366,53259.98505950964,99055.3086887685,38546.0614702034,47623.27739761651,35061.68375806772,195870.4072475427,43522.17076856717,7385.912165325129,129312.56071294991,94094.78921653531,22502.449449209318,163334.98243846424,2098.3574675915424,19572.425478849054,13220.49771087486,18577.126411543595,2446.0069004455704,12019.319367588003
50,26262.40824218523,28491.483571731584,24121.836509275814,14450.702895816194,23959.764175835884,27269.33020477166,15578.005544642687,15847.333157310624,36998.66168338444,139843.2447979879,77714.73467411305,93907.21611422735,27770.32938757159,53449.32361983966,99144.69431157583,38579.777695673125,47676.80698757759,35117.003793689895,196336.31250112763,43665.720076493926,7392.557277271741,130544.35784721184,94379.84567993296,22565.4584648799,166088.4474628647,2102.5243625167054,19601.31823108763,13241.293677584985,18773.310621257326,2447.0636081731204,12030.594645716066
51,26280.5451675243,28503.471189497395,24130.323883039233,14462.395354101654,23982.930938240002,27281.52751889714,15586.069086298961,15854.737176845481,37033.3032086969,139981.43016696585,77785.45897415603,94166.15783160084,27796.487116391832,53616.359002796904,99223.15933239592,38609.37313686877,47723.81619505599,35165.62672899593,196746.43044506529,43792.2990088201,7398.390499765311,131643.28860463246,94631.07610090384,22620.966670527436,168578.89085477858,2106.189613082288,19626.708357478044,13259.571899224562,18948.67341353083,2447.9903954080137,12040.493040881838
52,26296.459906948974,28513.98472689512,24137.766628571993,14472.65750201441,24003.269785750876,27292.225499771357,15593.142364701791,15861.231313077502,37063.71437387302,140102.75239177863,77847.54349455053,94394.25597693872,27819.45075385381,53763.59965423849,99292.02362753058,38635.34619181536,47765.08857217886,35208.34783554297,197107.2448412916,43903.83019990375,7403.509965462829,132621.65106664418,94852.34182805495,22669.835791780934,170823.590424345,2109.4121448190153,19649.01290664761,13275.63139239948,19105.06676049931,2448.8031544119426,12049.180811456647
53,26310.422501039528,28523.204549318663,24144.29278736794,14481.66262388045,24021.121934611005,27301.60747929414,15599.34624888394,15866.926766353707,37090.40601794327,140209.24506250105,77902.03224236092,94595.05818329977,27839.605947737306,53893.29915684252,99352.45086897339,38658.13619175088,47801.31598334991,35245.871523297326,197424.53108197742,44002.03766734906,7408.002191674193,133491.06457407537,95047.098508128,22712.835732638265,172840.44006906918,2112.244299777461,19668.60101868733,13289.737001601476,19244.258600550045,2449.515852284881,12056.804575083206
54,26322.67069076643,28531.28916105153,24150.014829918633,14489.563399676326,24036.788350844967,27309.834597325163,15604.787026959142,15871.921289431191,37113.828627070354,140302.70214412958,77949.84571675965,94771.73308719716,27857.292796658825,54007.475723534175,99405.4662395937,38678.13011931406,47833.10875923325,35278.82088889115,197703.42302547497,44088.46282634001,7411.9433980325775,134262.39322855946,95218.43049529257,22750.652680316936,174647.45216594866,2114.7324931917533,19685.79902154739,13302.122992299126,19367.916323460006,2450.1407598038163,12063.49352778526
55,26333.413661005216,28538.377806626613,24155.0315206788,14496.494264499583,24050.53428408212,27317.04843574791,15609.558125115565,15876.300780584708,37134.37915482314,140384.704907207,77991.794904838,94927.10402079711,27872.810994364372,54107.93181383397,99451.97232080907,38695.66862897445,47861.00486214458,35307.746459236754,197948.4760937716,44164.4803384118,7415.400688143337,134945.70588798527,95369.08437826537,22783.896907997583,176262.36249271405,2116.9178236429493,19700.89508222284,13312.996340705111,19477.59660488687,2450.6886540811306,12069.361436174248
56,26342.83537828966,28544.592773917415,24159.429566334773,14502.573519116493,24062.593341159172,27323.37335209108,15613.74163329716,15880.14069572283,37152.407144765224,140456.64613959065,78028.59383632714,95063.68137952419,27886.4244485265,54196.27334970943,99492.76329716512,38711.051426080805,47885.47812561344,35333.13414769137,198163.72613541843,44231.313446558626,7418.433105984022,135550.2647351524,95501.50104064927,22813.110167310184,177702.3290492683,2118.8366350022034,19714.143427130868,13322.539726865112,19574.740339196684,2451.1689977961287,12074.5084201538
57,26351.097560039103,28550.04143049149,24163.285070981543,14507.905212710513,24073.1711339085,27328.91854408509,15617.409657090546,15883.507298239669,37168.22020894562,140519.7518386875,78060.8708103948,95183.69323713655,27898.365414211294,54273.92816576589,99528.53762244394,38724.54206056504,47906.945636126824,35355.41245536114,198352.74381279125,44290.048560976196,7421.092577835286,136084.53550608287,95617.84587561733,22838.772604281203,178983.71353585375,2120.521030196133,19725.768153008336,13330.914243464258,19660.67154449572,2451.590097522609,12079.022543726238
58,26358.342310789685,28554.81802207407,24166.664819622536,14512.580818492212,24082.4485362485,27333.77987396147,15620.62551391315,15886.45876384154,37182.08891647661,140575.1005889973,78089.17840808454,95289.11394950656,27908.838182696956,54342.16345292514,99559.90928818703,38736.37218960117,47925.774326897794,35374.958960057316,198518.68445992644,44341.648947035734,7423.424750238458,136556.21352697822,95720.03693377669,22861.30916415336,180121.93316160204,2121.9993380789892,19735.96665393761,13338.261836447366,19736.599262099204,2451.9592434485385,12082.981231174836
59,26364.694458825088,28559.00525934483,24169.62740932121,14516.680721956825,24090.58458524544,27338.04147875615,15623.44479013075,15889.046156098606,37194.25114534716,140623.64082815225,78114.00240119864,95381.69061607735,27918.022365593926,54402.102050499714,99587.41782915055,38746.745360858615,47942.2868529055,35392.1061412188,198664.33349102805,44386.96743354461,7425.469733997294,136972.26073948562,95809.77090141921,22881.09547394156,181131.37048061562,2123.296535535122,19744.91269241122,13344.707495705556,19803.62162664748,2452.2828325659234,12086.4525252033
60,26370.263624230804,28562.675716777347,24172.22424537808,14520.275540438994,24097.719059576244,27341.777190417262,15625.916274273559,15891.31428702154,37204.91594847525,140666.20619804683,78135.7696635371,95462.967362204,27926.07581263793,54454.737513824526,99611.53719219456,38755.840364762975,47956.766814182185,35407.14659186737,198792.1475318241,44426.758108839545,7427.262763641556,137338.94984005002,95888.54689308633,22898.46320847631,182025.32970901413,2124.434627466196,19752.759143202657,13350.361215096955,19862.73143092608,2452.566477202951,12089.496202689617
61,26375.146046925005,28565.893064862837,24174.500418094914,14523.427291327991,24103.974767066175,27345.051787183005,15628.0827801066,15893.302475580049,37214.26698215031,140703.5291678097,78154.85518417943,95534.30747320686,27933.137199404573,54500.947937872785,99632.68358617001,38763.81420064766,47969.463390953075,35420.33766920947,198904.2915059419,44461.6870081808,7428.83478110262,137661.91249344774,95957.68810405517,22913.704957432208,182816.0291630707,2125.4329876176157,19759.640438635175,13355.319741259482,19914.82264419333,2452.8151005784084,12092.164762652072
62,26379.426200747213,28568.713154856378,24176.495474022384,14526.190424952028,24109.45957091134,27347.9220955113,15629.98187196706,15895.0452157806,37222.465541750964,140736.2531035487,78171.58827551673,95596.91345776197,27939.3283187538,54541.508555463515,99651.22242103782,38770.804698037544,47980.5954501968,35431.90563449537,199002.67194422375,44492.34182115918,7430.212951655422,137946.18929365085,96018.36141052903,22927.07861861743,183514.6208474,2126.308663328597,19765.674742952488,13359.668130284317,19960.69746099753,2453.0330208810374,12094.504299901526
63,26383.178217281515,28571.184973153697,24178.244094069403,14528.612736775349,24114.268181974217,27350.43795982174,15631.646503522701,15896.57276471392,37229.65324616272,140764.9429469352,78186.25806143068,95651.84514902254,27944.756107218058,54577.10315505745,99667.47443511161,38776.93283068578,47990.355178804166,35442.04933069387,199088.96680267563,44519.24066479961,7431.421119484596,138196.27973902298,96071.59503254459,22938.811347569146,184131.2296521908,2127.076647298129,19770.965882136803,13363.481130537426,20001.073558021966,2453.2240252141482,12096.555276716528
64,26386.467140798,28573.351480550184,24179.77668947587,14530.736172217485,24118.483742271957,27352.643095456107,15633.105579940006,15897.911659873233,37235.95440881956,140790.09465145922,78199.11832367942,95700.03597049571,27949.51443492007,54608.33438045419,99681.72110021526,38782.304757478225,47998.911294000834,35450.94344381677,199164.6520794562,44542.83997871228,7432.480209554786,138416.19097247045,96118.29439056771,22949.103096024763,184675.00598467703,2127.7501193815715,19775.60505387262,13366.824408884871,20036.591319929626,2453.3914345981752,12098.353203762139
65,26389.350033542483,28575.250349948423,24181.119925408857,14532.597536126837,24122.17922253719,27354.575838574878,15634.384452380116,15899.085174030808,37241.4781298598,140812.14351206017,78210.39177739342,95742.30750330076,27953.685685025324,54635.73298515146,99694.20938586665,38787.013620988146,48006.41187722539,35458.741390613315,199231.02551681345,44563.54160458606,7433.408581818652,138609.4844230768,96159.25629437684,22958.129772725224,185154.1869007367,2128.340661298091,19779.672340553745,13369.755636401207,20067.820862899098,2453.538161090313,12099.929240402958
66,26391.876948606023,28576.914614556485,24182.29718082689,14534.229117737988,24125.418654573004,27356.269805177482,15635.5053527652,15900.113715041178,37246.32014059486,140831.4715111444,78220.2738397494,95779.38249446152,27957.342146257386,54659.76611947162,99705.15595543999,38791.14113134259,48012.98687333056,35465.57787205735,199289.22766308265,44581.699114793395,7434.2223431887915,138779.31978772773,96195.181604426,22966.046059726283,185576.16188766668,2128.8584469587354,19783.23804637208,13372.32544839592,20095.26873841074,2453.666757960157,12101.310723550903
67,26394.091785767283,28578.37323724944,24183.328952258584,14535.65924082327,24128.258217080398,27357.754470055264,15636.487775873522,15901.015177109626,37250.56442838332,140848.4137919502,78228.93594946129,95811.89644424773,27960.547239666044,54680.844730189034,99714.75085968548,38794.758960170126,48018.75029287038,35471.571128714175,199340.26055500808,44597.62345486102,7434.935622135994,138928.4960229383,96226.68650323074,22972.987916309758,185947.54037046278,2129.312410934366,19786.36387767987,13374.578292335507,20119.384241864962,2453.7794637524353,12102.52163324759
68,26396.033044023177,28579.651610537992,24184.233208250393,14536.912747718274,24130.747191727613,27359.05567524847,15637.348815024397,15901.805249318642,37254.284667110405,140863.26435894438,78236.52848875377,95840.40790574234,27963.35659865946,54699.33015138734,99723.16078601617,38797.92996674544,48023.80215139694,35476.82493080591,199385.00426339192,44611.587962815494,7435.560810257777,139059.48919116895,96254.31250879401,22979.074800975017,186274.21877687905,2129.7103973834637,19789.10398402803,13376.553176007306,20140.565282754193,2453.8782409715263,12103.583002313364
69,26397.73448300117,28580.771995490657,24185.02570044492,14538.011424958964,24132.928804467003,27360.19607647096,15638.103456897967,15902.497686536897,37257.54547580501,140876.2810944943,78243.1833539857,95865.40762288921,27965.819019301183,54715.539962468036,99730.53191561047,38800.7092760264,48028.23017613519,35481.430332659205,199424.23152662834,44623.83282551216,7436.108774687758,139174.48713359714,96278.53535472153,22984.411640057922,186561.44561473187,2130.059291559997,19791.505875583218,13378.284327090612,20159.16379717022,2453.9648100364975,12104.513276601385
70,26399.22570407298,28581.753906978258,24185.72023654593,14538.974377412207,24134.840965488416,27361.195534978546,15638.764840393917,15903.104547238834,37260.40352548667,140887.69017147965,78249.01621606918,95887.32662509829,27967.977296033874,54729.75318525012,99736.99243460671,38803.14522608632,48032.11130714394,35485.46721826301,199458.6206779142,44634.5690284368,7436.589044787083,139275.42103225397,96299.77285323567,22989.09056942224,186813.88350586125,2130.365135826869,19793.611231033912,13379.801774187741,20175.490701001356,2454.0406790789684,12105.328631673607
71,26400.532660754532,28582.614451739733,24186.328919801177,14539.818357008631,24136.51691972668,27362.07146147727,15639.344483861261,15903.63640223157,37262.90851211701,140897.68993278153,78254.1285072713,95906.543387665,27969.868956319107,54742.21488741601,99742.6547404551,38805.280200467205,48035.51301709993,35489.00566191092,199488.76705346213,44643.98185145055,7437.009976171426,139363.99398674926,96318.3918483457,22993.192473506853,187035.6675035402,2130.6332319145517,19795.456608620905,13381.131858331344,20189.820394623664,2454.107170088214,12106.043251063289
72,26401.67810687174,28583.3686249967,24186.862359080184,14540.558051491267,24137.985818509198,27362.83911788701,15639.852484522176,15904.102517813553,37265.104011525684,140906.45430067842,78258.60916687036,95923.3901582376,27971.52690617104,54753.14025451643,99747.61737980855,38807.15135920375,48038.4944711515,35492.107125363946,199515.1930512784,44652.233958764205,7437.378894778815,139441.7067711622,96334.71435737485,22996.78834386907,187230.45931208387,2130.8682309897786,19797.074071573206,13382.29768302921,20202.394838357064,2454.1654418477897,12106.669570701735
73,26402.68198998372,28584.02957066083,24187.32985313485,14541.206337970196,24139.273221729887,27363.51188208344,15640.297693460454,15904.511016470478,37267.02823037675,140914.13577205333,78262.53617443655,95938.15854065043,27972.979997200942,54762.71818759519,99751.96675013858,38808.79128067865,48041.107545862105,35494.825510648,199538.356993281,44659.4681272449,7437.7022233713915,139509.88096046346,96349.02299015947,22999.94047729192,187401.49724555918,2131.0742129368414,19798.491737996068,13383.319510033956,20213.427223377155,2454.2165100547463,12107.218493560631
