,YEAR,全国,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
0,1999.4756188313659,162183.74697626874,5145.309310951218,8139.463595005826,7804.360548836787,2488.181484701355,3551.684948914635,7455.230864699372,3821.8833075304683,4196.522109725633,5636.396302974037,20350.480953519596,12129.193734653696,5408.20124872929,4209.679945792537,2735.5155062838344,17385.815225824572,6941.132377873572,6951.484902543046,3806.8727322934883,14652.79876937167,2399.4121028017703,1299.6150864381277,2575.327482158814,5619.03142819481,1446.5322404586598,1867.1236868277883,185.1123564797397,2254.2972522655873,1439.1801501946634,334.783510837127,752.8978641647502,2042.813426132016
1,2001.7679933535744,181656.5795853803,5715.907759899707,8931.47713185826,8519.786268615855,2773.187951764572,3971.7099267131057,8194.339079592277,4216.951058556547,4617.984516236954,6299.37184418601,22765.66445934304,13548.748505483145,6124.928368208703,4705.300461233865,3100.8357754598774,19368.75826604669,7727.917941624142,7776.155750703261,4280.739964128282,16554.77568072227,2718.393155639016,1447.7482350743069,2932.2564633138713,6361.926014864801,1636.724405904106,2128.4632849718478,208.7520260980578,2532.571268925313,1618.2636279707162,381.28269043237304,823.684015634784,2277.563163228953
2,2003.780213649763,203006.03112052244,6330.8543575274,9763.6320932304,9263.597780088738,3082.4484601775725,4430.659581138975,8973.573912843885,4636.773893652226,5063.402513693649,7022.924172916103,25406.73699822555,15096.30639455459,6929.278194246863,5246.31722870021,3511.6032109977314,21518.48277372622,8579.755856887079,8677.87752372863,4804.581411603631,18678.414443064623,3076.6496458403412,1608.3186744211803,3337.404966738402,7195.149572411679,1849.750963152896,2425.8737972931563,235.04317871923354,2839.5965170660884,1816.217599939798,434.093177426013,897.6023547958266,2532.466879001239
3,2005.5460498011519,226301.95131218343,6989.504116717494,10631.234167285022,10030.639141540458,3416.1328527949477,4929.608308115394,9788.926545659915,5079.733814407149,5530.6505543339545,7808.5164619919005,28280.441919972003,16774.548199423978,7829.93209686535,5833.8537731392435,3972.540154382147,23835.689196946427,9496.653924960232,9658.930923261432,5381.389614588961,21042.791133138613,3478.1501618429065,1781.3734144167875,3796.9199886677966,8127.516274130314,2087.760802349813,2764.1822127627443,264.1869891616408,3176.9444189109686,2034.1680426886921,494.028220526564,974.1770807313515,2807.7082381199857
4,2007.0953097620657,251590.32150610734,7690.299886337232,11528.537706652824,10815.01107033644,3773.978258007056,5469.0650232400885,10635.350237819566,5543.604273794444,6016.990988579491,8656.695110749915,31390.333041236783,18584.147678261732,8835.880622491495,6468.351272981107,4488.603891282067,26318.036498333393,10477.39764471895,10720.505137941655,6013.770448714915,23666.846788744275,3927.0278587612966,1966.7319307191333,4317.624930393489,9168.114113362488,2352.9462144575155,3148.816434872304,296.3751738471214,3545.928219275446,2273.0939494094755,561.9931490183808,1052.8497425315884,3103.1175103243772
5,2008.454278886214,278887.48693904106,8430.69672268287,12448.863016921194,11610.236940502446,4155.2299086219855,6048.858901927895,11506.845443896082,6025.562428104043,6519.112235135808,9566.91588243907,34736.10291896497,20523.41282791812,9956.274147543942,7149.43773048159,5064.924281934872,28959.749349053647,11519.405443306421,11862.46903456572,6703.788669707971,26568.854103233112,4427.51863558015,2163.9570342163747,4907.062517034464,10326.142385202093,2647.4971242597476,3585.8666867762126,331.782626317613,3947.512986871588,2533.768965668442,638.9920532152802,1132.9934276880997,3418.121155818322
6,2009.6461167072957,308174.5910573343,9207.124912876227,13384.773122900311,12409.468636016854,4558.596038907283,6668.035326732808,12396.603431562213,6522.234205425273,7033.201172264428,10537.389256917073,38312.962209023506,22587.97426110058,11200.225827949916,7875.811112554951,5706.717392926324,31751.328924404883,12618.628081197512,13083.160086828877,7452.801482375548,29765.7699591469,4983.8781123708395,2372.3335414500098,5573.530475101635,11610.699830601761,2973.5428835805765,4082.149087499583,370.5589016756405,4382.22089171925,2816.6985595454234,726.1337762567624,1213.93154361304,3751.702480905851
7,2010.6912136432982,339392.64366914623,10015.001107747168,14328.301906968965,13205.719009420409,4982.222916357461,7324.771636862615,13297.203358587609,7029.772912832508,7555.047950252373,11564.960142601652,42111.125124673104,24770.5529578387,12576.562206528688,8645.147787616783,6419.171794114988,34679.40850607984,13769.50797452087,14379.20983480134,8261.287780038108,33272.47709895277,5600.274983460826,2590.8578130387627,6326.106077071779,13030.519297482706,3333.080971372697,4645.270032291401,412.81874043658263,4850.036798853708,3122.0556312942176,824.6367526920868,1294.960093418765,4102.378427624412
8,2011.607510540294,372438.7103734533,10848.794065104685,15271.219734323367,13992.104485797912,5423.695433506021,8016.322797461668,14200.851959014366,7543.968858088356,8080.178006371443,12645.037523132645,46115.459944427086,27060.83980632314,14093.51909762623,9454.047957348028,7207.304926774915,37726.7898401858,14965.01161177285,15745.425976345256,9128.683426775242,37100.92847820181,6280.659186361327,2818.2408250389067,7174.654715465404,14593.647351595948,3727.8927377424357,5283.689443823249,458.631968037811,5350.320684758667,3449.6184950728016,935.832105367149,1375.3719351204668,4468.197120082862
9,2012.410784064302,407163.7226514605,11702.147137485821,16205.318219414943,14762.080099241108,5880.067222147754,8739.00651415369,15099.650031707597,8060.384123599083,8604.002960115185,13771.588219252992,50305.36123521066,29445.515474011558,15758.383821343055,10298.028798097122,8075.788266616776,40872.68520179582,16196.743440325834,17174.75036867076,10053.235377421757,41259.22067066323,7028.604714844587,3052.9266077061015,8129.816642017367,16307.071090194297,4159.447431008932,6006.780258135203,508.0132683440178,5881.734551055787,3798.716074593119,1061.1642730087817,1454.4812709652074,4846.759662131369
10,2013.1149009330738,443372.36084518244,12568.054275599921,17122.69343743753,15509.650184968292,6347.921988427989,9488.235384516027,15985.866671276715,8574.503721423678,9121.9798006788,14937.205434446001,54654.890494751184,31908.430780254464,17577.08961856156,11171.57345869755,9028.742008738871,44093.173765657324,17455.14281382648,18658.308771483797,11031.889072500266,45750.6374279794,7847.128887790049,3293.1266583736947,9202.964954451361,18176.29954904652,4628.7971547524985,6824.880655688435,560.9124911172182,6442.1920971029895,4168.1857655076155,1202.188291454546,1531.6465850743439,5235.2678753705395
11,2013.7320438872703,480825.34697203187,13439.080652563993,18016.007077430055,16229.540901398408,6823.464897309389,10258.600367738465,16852.201223325745,9081.892376506114,9629.766756594505,16133.257160214604,59133.21385843882,34430.95513410307,19553.77409451068,12068.239925216505,10069.50275023857,47361.860709079454,18729.757525020457,20185.56195818778,12060.223890777057,50572.71981752379,8738.492472738713,3536.869426342409,10406.12692439513,20204.913441940007,5136.467054928576,7749.33453609987,617.2062904382575,7028.839140064488,4556.349535279256,1360.5627006096809,1606.2904383234895,5630.597327583693
12,2014.2729121583209,519244.3025537736,14307.613909404075,18878.7077335058,16917.325187277376,7302.639713397691,11044.005391345208,17692.014461232506,9578.345489563766,10123.364648284769,17350.112295535917,63705.34040872955,36992.4849043231,21690.320526396343,12980.828384229508,11200.3711070659,50650.70606669654,20009.579186842147,21744.55922576324,13132.450035779122,55716.433249157344,9703.988167020969,3782.0623725249397,11751.85996995416,22394.104165452274,5682.346803054208,8792.514569743182,676.6919738774388,7638.071427745684,4961.013285545585,1538.036911203899,1677.9149041915243,6029.392409069223
13,2014.7468990174598,558319.0933922731,15166.12834146487,19705.1992423946,17569.495907156397,7781.264496033272,11837.847799853016,18499.51418929145,10060.023550419044,10599.234291597908,18577.43435254691,68333.13513790887,39571.08679264326,23985.908236420975,13901.599733802947,12422.350203709659,53930.97097257233,21283.4185609062,23322.285266692492,14241.476808939935,61165.51153752595,10743.728340340294,4026.5626684211757,13253.073172552997,24742.23035266806,6265.591107001387,9967.820864394374,739.0844400589671,8265.594008786384,5379.493194528329,1736.4317612353952,1746.111921522961,6428.177746354626
14,2015.1622488013534,597717.3267929297,16007.442749316322,20490.94886995319,18183.487994730935,8255.176433428265,12633.234304649872,19269.88570955877,10523.561273453919,11054.383321893023,19804.525044923754,72976.55078231709,42144.235920823034,26436.605044758548,14822.532175384591,13734.890170092878,57174.214829877004,22540.294095923702,24905.081209730917,15379.056830948608,66896.06103928067,11856.446266737554,4268.251560673313,14922.785462479005,27244.426743902437,6884.538259253031,11289.646913112547,804.0169698133591,8906.522843003711,5808.670709611872,1957.6119502953643,1810.568367985558,6823.478304885563
15,2015.526195614589,637095.4248448758,16824.953462050606,21232.534265061975,18757.654681314907,8720.37527715768,13423.217928232436,19999.36345918623,10966.14564746378,11486.419157341874,21020.694133534198,77594.99728038277,44689.59699413386,29035.039850377645,15735.598307410337,15135.657630065994,60353.27066997557,23769.805305169015,26479.111998080767,16536.00386118059,72876.50123192582,13039.327797009311,4505.106975387713,16773.812743508428,29892.30446621993,7536.656293539034,12773.30313300511,871.046401312355,9555.52521556105,6245.075244599477,2203.449097369312,1871.0661430406797,7211.9394669128205
16,2015.84508571534,676110.5099599921,17612.827059633226,21927.633554418055,19291.20594813391,9173.155011750076,14201.038875733146,20685.24572900439,11385.560432948412,11893.568181969624,22215.628683197385,82148.75090183763,47185.7915980957,31770.195256822233,16633.04262893895,16620.351963936726,63443.12866333943,24962.464485357435,28030.84664588928,17702.474272208285,79067.90021892235,14287.891917748282,4735.269154325358,18818.378616162976,32673.782582915166,8218.52584789709,14434.887107895656,939.6628708214579,10206.99132081679,6684.9907717208225,2475.7743675572274,1927.4779316260415,7590.4383738740125
17,2016.1244854027746,714432.2391636935,18366.142024576675,22574.967107426586,19784.11899730201,9610.214832169688,14960.351780185434,21325.858979596684,11780.19788053734,12274.664135230723,23379.734957371333,86600.30018654752,49613.09640284685,34627.35757335503,17507.639310808696,18182.591083575848,66421.66892176738,26109.965311504202,29547.516320182902,18868.295080217446,85424.7346052365,15595.93827702072,4957.094962417913,21067.647303071422,35573.086773562165,8925.867100256613,16291.088819273404,1009.3038706879464,10855.22576470963,7124.579808228489,2776.3200020809904,1979.7595666217915,7956.178893512475
18,2016.3692760463796,751753.7299817954,19080.974126957513,23174.20204105953,20237.030878513724,10028.742941152212,15695.423445778311,21920.48143005119,12149.041151719184,12629.110826103557,24504.429530709534,90915.53363115394,51954.02547066122,37588.253613336696,18352.912512136765,19813.88784389839,69270.20234791526,27205.374124480866,31017.517931734597,20023.315894987576,91896.06523194256,16955.577033089372,5169.197828559711,23531.183114351155,38570.94154517377,9653.61510251114,18358.918968821476,1079.3719201574586,11494.645320378919,7560.016226688817,3106.64970735042,2027.9400144254612,8306.764513870068
19,2016.5837377303865,787800.831996587,19754.42590468785,23725.831459988756,20651.1226934622,10426.46969095165,16401.288745330643,22469.23717368048,12491.62282239722,12956.825508902763,25582.362216424888,95064.69312433648,54193.76344918606,40631.3903903332,19163.30596614917,21503.7335527705,71973.79928701812,28243.238016918003,32430.73747784755,21157.759216526978,98427.07786255823,18357.35110690777,5370.471850130938,26216.348384988916,41644.967628988255,10396.043683803335,20655.349312771985,1149.25473195398,12119.968498265065,7987.617234340554,3468.0787426852216,2072.1099908820215,8640.245936119763
20,2016.7716228318172,822339.193829384,20384.605374575567,24231.039979714868,21028.003370103637,10801.689691387533,17073.857083213505,22972.97221081473,12807.965846389176,13258.169597701564,26607.561024538565,99023.04402510001,56320.43281957679,43732.59602005093,19934.294244991215,23239.797307037054,74521.40676851598,29219.611831984294,33778.7765826566,22262.54371035642,104960.89721512393,19790.45334055201,5560.10015677691,29127.66106270463,44770.27743518493,11146.933278424944,23196.856149265706,1218.3464578353921,12726.383502914023,8403.964969870714,3861.5856952348718,2112.4101054445705,8955.142730381272
21,2016.9362207088222,855178.8209883778,20970.56258165915,24691.565640580604,21369.59920129465,11153.255245498915,17709.967016563343,23433.122797628585,13098.513513681753,13533.87301233828,27575.49733936578,102771.2429397605,58325.1949262727,46865.73989846416,20662.434102685544,25008.239643068988,76905.77326924435,30132.01285364275,35055.07596701548,23329.55840164364,111440.55038712196,21243.031940816574,5737.548974059892,32266.14343016168,47920.24092293749,11899.773227735535,25998.86214831074,1286.0684633117382,13309.68375657986,8806.009436461505,4287.719304063732,2149.0192656100985,9250.44075527209
22,2017.0804145466495,886176.075564554,21512.194550616085,25109.56630592204,21678.053472508007,11480.545540022615,18307.391455905614,23851.584786223026,13364.054429708496,13784.957561923906,28483.07667099583,106295.41304564776,60202.19892019897,50003.59041686097,21345.35971258366,26794.127428686294,79123.21319939711,30979.31661645015,36254.93937268157,24351.87153259027,117810.93742413697,22702.568130172196,5902.549806713197,35628.703751073124,51067.37503303362,12647.985075353386,29075.077963200136,1351.8881400106225,13866.363904023712,9191.146694896182,4746.505193982914,2182.143884799561,9525.568844056632
