,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
77,1586.885028356828,2337.911436319062,3090.178961464171,1801.6490073556977,1888.5609969878124,3556.981023633403,2122.928868022336,2104.715205889252,1510.6050222235772,8111.716540012143,4750.91552702266,3691.3108969944315,3988.4778677449303,4036.0530208828623,9966.861389148802,4590.616355827042,3922.323505907977,2748.5439689164486,10359.844081218478,2884.204170552953,730.2757844786173,5421.726181622172,7750.880934232745,31176.02817526795,3632.9781780346107,395.02928601486394,3909.228607578961,1365.3096538176928,435.87336347811527,894.4417556717362,2532.254526576255
78,1586.9597386890605,2339.123633989438,3090.78114220537,1802.0373637283994,1888.9251607626536,3557.4728129358127,2123.2906139464403,2104.85001018627,1510.8168244389503,8114.395512525606,4752.2248072241955,3692.478645387813,3991.049486993494,4038.937535012587,9970.819830701406,4591.906102622049,3923.363670773361,2749.1962680493216,10362.826260749307,2885.433138877197,730.599633288723,5427.854067244702,7756.658904146791,31583.67896640573,3636.1564375294643,395.28747562153734,3912.668936892863,1365.636314549283,436.0903062601745,894.7606978316543,2533.3313181172402
79,1587.0283000195084,2340.237068310748,3091.3339173537,1802.3938717547042,1889.2594456080583,3557.9242046488416,2123.622665040928,2104.973723499068,1511.0112290789634,8116.855328726182,4753.426854276859,3693.550836233576,3993.412156506836,4041.5880313659623,9974.454913858961,4593.090228289269,3924.3186246398955,2749.7950984035833,10365.564257159707,2886.5617774945526,730.8970538422244,5433.489292054088,7761.9684263701,31967.237788492577,3639.077744925469,395.52469077151676,3915.83115823807,1365.936200102661,436.28956577222135,895.0535633571449,2534.320201604494
80,1587.0912179713619,2341.2597026640033,3091.8413247739304,1802.7211321348711,1889.5662937026648,3558.338508159101,2123.927450690216,2105.087257187056,1511.1896612452122,8119.11379949686,4754.530402917581,3694.535240022121,3995.5826342757114,4044.023222622541,9977.792844629725,4594.1773343362765,3925.195311418615,2750.3448222386205,10368.077950367084,2887.598207588291,731.1701838148483,5438.670549786187,7766.846910026688,32327.484925423505,3641.762506228644,395.742613007037,3918.737352764005,1366.2114947600794,436.4725690821755,895.3224691738794,2535.228293011734
81,1587.1489566650503,2342.198871453356,3092.307074780377,1803.021534953177,1889.8479490836392,3558.7187631733145,2124.2072028191933,2105.191447903457,1511.3534299267524,8121.187306738691,4755.543483945579,3695.4390030989434,3997.5763688300544,4046.2603680603916,9980.857738068187,4595.175329373376,3926.0001149325267,2750.84944916134,10370.3856197581,2888.5499039160018,731.420990974723,5443.4336385356255,7771.328866461469,32665.270458371815,3644.2295646453504,395.942792575183,3921.4079113127605,1366.4642062503683,436.640630345548,895.5693627323317,2536.0621418579876
82,1587.2019421132177,2343.06132771155,3092.7345763190524,1803.2972764573199,1890.106473489918,3559.067761468998,2124.463971738445,2105.2870636904972,1511.5037373621392,8123.09091509377,4756.473479759279,3696.2686965758085,3999.4075960978307,4048.3153796556503,9983.671779916442,4596.0914837313085,3926.7389031798766,2751.3126641227473,10372.504070207373,2889.4237445339854,731.6512862128403,5447.8116547590935,7775.446119535916,32981.49739206468,3646.496311134901,396.1266581236296,3923.861653865305,1366.696179760862,436.7949593829972,895.7960351995737,2536.8277747870134
83,1587.2505653398282,2343.8532874337857,3093.126961118636,1803.550374545036,1890.3437609755406,3559.3880669265804,2124.699640750344,2105.374809581827,1511.6416876622084,8124.838475398875,4757.327175701414,3697.0303616033502,4001.089429975727,4050.2029215275747,9986.25537657775,4596.932479964278,3927.4170692443718,2751.737853273276,10374.448748625504,2890.2260569726227,731.8627356498716,5451.835177977809,7779.228002942707,33277.10629724308,3648.578788617379,396.29552576958093,3926.11594215407,1366.9091108783762,436.9366696632176,896.0041336840933,2537.530736035209
84,1587.2951852455317,2344.5804708102078,3093.4871059579846,1803.7826830504657,1890.5615513826292,3559.6820339730443,2124.915939607742,2105.455332751295,1511.7682947494882,8126.4427204064095,4758.1108074981,3697.729551244335,4002.6339468736114,4051.9365029629557,9988.627294129701,4597.704459517547,3928.039569082988,2752.128127827584,10376.23385167533,2890.9626610709583,732.0568718724236,5455.532445968585,7782.701544955696,33553.06154526567,3650.491789947819,396.45060756752895,3928.18678555719,1367.1045575344772,437.06678572302513,896.1951725548015,2538.1761249707797
85,1587.3361312396783,2345.2481405281083,3093.8176531887566,1803.995904917363,1890.7614427580272,3559.951824558266,2125.114456911042,2105.529227244203,1511.8844896663022,8127.915353287239,4758.830105063302,3698.371369176393,4004.0522645111214,4053.5285652807756,9990.804787064559,4598.413065825003,3928.6109564100307,2752.48634608104,10377.87242526435,2891.6389086743548,732.2351043509332,5458.929520387353,7785.891641093097,33810.339154534246,3652.2489498182413,396.59301940319017,3930.0889404448358,1367.2839510261047,437.1862500564565,896.3705439131753,2538.768630883018
86,1587.3737056577838,2345.861137313595,3094.121029642868,1804.1916043408712,1890.9449027922506,3560.199423776741,2125.2966515237167,2105.597038324381,1511.9911273000075,8129.2671294064285,4759.490332925523,3698.960505442044,4005.354615254307,4054.990562816189,9992.80371742074,4599.063484088105,3929.135414884052,2752.8151337118097,10379.376456389711,2892.2597203931273,732.3987290900702,5462.050442892703,7788.8212152145925,34049.9162228167,3653.8628307870254,396.72378834202993,3931.836003189868,1367.4486061784462,437.2959295042769,896.5315272750315,2539.3125651953255
87,1587.408185981759,2346.4239128793515,3094.399464046039,1804.371217954437,1891.1132793541958,3560.4266542393934,2125.463863080913,2105.659266467863,1512.088992570364,8130.50793183839,4760.096327518987,3699.501269452616,4006.5504142843806,4056.333038313951,9994.638664942531,4599.660477973422,3929.6167877922517,2753.116902494239,10380.75695788016,2892.8296196130314,732.5489375608443,5464.917381934782,7791.511369600852,34272.7618841036,3655.34500366286,396.84385946127065,3933.440497085536,1367.5997307128941,437.3966211745839,896.6792985158107,2539.811891269386
88,1587.4398268788443,2346.9405604406143,3094.655003050496,1804.5360651334042,1891.2678101901365,3560.6351892926273,2125.617321660594,2105.7163710315203,1512.178806120807,8131.646841063044,4760.652531567173,3699.9976204412483,4007.648322890306,4057.5656930265945,9996.32302887637,4600.20842345211,3930.058605415252,2753.393867541319,10382.024046547896,2893.352763940574,732.6868249617112,5467.550770450426,7793.981524579088,34479.82970247249,3656.70612248967,396.95410219430977,3934.91395343424,1367.738433878946,437.4890579242556,896.8149381305374,2540.270251960969
89,1587.468862073937,2347.414842956035,3094.889525992167,1804.6873574820684,1891.4096318508018,3560.826565174661,2125.758156681765,2105.768773622808,1512.2612295523504,8132.692199259695,4761.163025772568,3700.453195548935,4008.6563071731916,4058.6974518132292,9997.869121982088,4600.711339990956,3930.4641102436444,2753.648063186327,10383.187015232084,2893.8329742577325,732.8133978538968,5469.969434762589,7796.249548263513,34672.05139744453,3657.9559943911577,397.05531621615074,3936.266987084936,1367.8657344051103,437.57391342990167,896.9394388568873,2540.6909950804647
90,1587.4955060688135,2347.8502192438386,3095.1047584703447,1804.8262075663874,1891.5397879058833,3561.0021921925704,2125.887405089726,2105.8168611947235,1512.33687023599,8133.651669590665,4761.6315580128085,3700.871335716445,4009.581692443992,4059.7365235316174,9999.288257306822,4601.172919291395,3930.83628020669,2753.8813576064117,10384.254399185702,2894.273761551945,732.9295812139798,5472.1907150237785,7798.331876976749,34850.331784296075,3659.103644540097,397.14823689784913,3937.509366704205,1367.9825678201917,437.65180687576816,897.0537127070224,2541.0771969035673
91,1587.5199557206824,2348.2498681170055,3095.302284840814,1804.953636950229,1891.6592365010724,3561.1633649972136,2126.0060188839307,2105.860988888156,1512.406285736806,8134.532290842721,4762.061570230326,3701.255109544176,4010.4312135875316,4060.690457010204,10000.590828238788,4601.5965517600835,3931.1778500629057,2754.095466283869,10385.23403722811,2894.678351678343,733.0362249445383,5474.230577572106,7800.243626909262,35015.54480751927,3660.1573765194535,397.2335403571613,3938.6500800683834,1368.089793192845,437.7233072847592,897.1585974511736,2541.4316838697614
92,1587.5423916915065,2348.61671067417,3095.483559706898,1805.0705835889191,1891.7688573087748,3561.311272027425,2126.1148720399324,2105.9014826420826,1512.4699878804738,8135.340527770875,4762.456223190049,3701.607335271532,4011.2110616558693,4061.5661928785057,10001.786382327598,4601.985350882395,3931.4913310921193,2754.2919643942155,10386.133128057812,2895.049708202355,733.1341098814221,5476.103719586953,7801.998697559918,35168.53054495265,3661.124828340715,397.3118481316138,3939.6973946625426,1368.1881993339664,437.7889375174192,897.2548625932741,2541.7570525984547
