,YEAR,全国,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
21,2016.9665351002875,857610.826004327,21016.625557740907,24732.32514165584,21403.007104703924,11181.512254861633,17752.209615001637,23478.26169591662,13123.95357315095,13559.609977156768,27639.194363034498,103032.65040299574,58482.11147674647,47040.910833775575,20717.235848094042,25109.680086665878,77095.77313322779,30207.412351971383,35150.00051986894,23405.0151507866,111916.482042677,21334.03330113938,5752.943216735786,32427.582802615907,48118.1428149528,11949.188903269467,26128.317354816754,1289.204313177429,13350.60619535384,8833.714677705433,4313.018365784232,2152.836196895999,9272.944425582213
22,2017.1130890565883,889176.1112095496,21567.56104193705,25157.273370595918,21716.660283404493,11514.704147605948,18359.784009683157,23904.083474156454,13394.04871023215,13815.037562780632,28562.052095531915,106618.51649006261,60393.30918905231,50239.18348660077,21412.460173961776,26931.32095592593,79352.85802362335,31070.02794248449,36371.55129484709,24446.73854310458,118423.05711718519,22823.883374328856,5921.00744924247,35863.38184019793,51329.58023409565,12712.80703226303,29270.455824650904,1356.0599677639298,13917.64459847014,9225.99348752535,4782.985375411767,2186.545434378718,9552.903842693624
23,2017.2416020519324,918827.4071700448,22074.934156851294,25542.05757114684,21999.326930186933,11823.615928347737,18927.768850518158,24290.349010271053,13640.17747741755,14047.041709908897,29423.428411494995,109974.35373181906,62174.815450458205,53423.85981761361,22061.572552100555,28760.73423139273,81443.42274912461,31867.926842245695,37514.63270571619,25439.49388445717,124783.78513604814,24312.52419740733,6076.654181174704,39536.19021355649,54519.913406429696,13467.398315818578,32720.49492665488,1420.6544041501872,14455.975314855961,9599.761561844221,5288.210674128161,2216.9816261102374,9812.652995928
24,2017.3542930566819,946501.111548034,22539.8427486966,25889.244458527526,22253.28731717111,12108.42889565943,19455.486410712554,24639.437010175745,13863.542410904472,14256.965202457139,30222.5727494197,113095.42411971008,63825.57390529513,56567.86145810345,22663.964958138666,30582.165021152312,83369.1587062965,32602.002416081392,38577.65264686292,26378.70909811904,130950.71049835776,25787.193859682164,6220.013524682292,43436.43119240662,57662.23074853294,14206.757680393359,36491.687930031956,1482.5732203529162,14963.43917275512,9953.308263344557,5827.961048848654,2244.3732107260093,10052.30138321265
25,2017.4531085537965,972173.5689184554,22963.879690809117,26201.5099771377,22480.82805708874,12369.680030722551,19942.99558273388,24953.870911911275,14065.490679994933,14446.252578376905,30959.83302958186,115981.3868471934,65346.763635170755,59645.48392717323,23219.86012409088,32380.13149127589,85134.11777479763,33274.02295930007,39560.51552106543,27261.16148673152,136881.97191448542,27235.60549655029,6351.390905814908,47549.156631790975,60731.233386781445,14925.183318651567,40593.81426324737,1541.4795898259947,15438.617248888773,10285.43140020787,6400.765517586409,2268.9525813756636,10272.261743380886
26,2017.539755898808,995856.3826871007,23349.013481047525,26481.561878826735,22684.194186411652,12608.19384805931,20390.986501570987,25236.23760509675,14247.45807722687,14616.399954039993,31636.489067721446,118635.69498554057,66741.44348748236,62633.20820981706,23730.18700355677,34139.944173802796,86744.24489665632,33886.45038132872,40464.41614541593,28084.92253110274,142542.72944144814,28646.347003020262,6471.23221125982,51853.90019016182,63704.014256759605,15617.639871394545,45032.239400959705,1597.1178239850142,15880.78515642555,10595.415887031711,7004.364913520291,2290.9505037076888,10473.193378930624
27,2017.6157326190432,1017591.0524388868,23697.47816356635,26732.077721928155,22865.55284743582,12825.015806110823,20800.66802321469,25489.12121471917,14410.921551625524,14768.913661481665,32254.578035694805,121064.94221355763,68014.18502374149,65510.36303033069,24196.4498057564,35848.16924706086,88206.92544462802,34442.26673120956,41291.61687489443,28849.254031335495,147905.67531811973,30009.220018310363,6580.090073815147,56324.79399159789,66560.67584420663,16279.87815122125,49806.97685812711,1649.3128200962403,16289.844224779565,10882.994193085795,7635.693796458356,2310.5917817973027,10655.94639159414
28,2017.6823521409585,1037443.3604950382,24011.675847771003,26955.657128831688,23026.967130318433,13021.35033467007,21173.655505838196,25715.051131328302,14557.360380473452,14905.277368178995,32816.72283370962,123278.20465221428,69170.7157285983,68259.6027276169,24620.598853785094,37493.00608326779,89530.5670996075,34944.81556253341,42045.2232589806,29554.469736517374,152951.14200607623,31315.498426505397,6678.592755964344,60930.97878105813,69284.75652288026,16908.507160044635,54911.81564589149,1697.9659940035172,16666.2375362926,11148.293917469247,8290.901386707943,2328.092040140951,10821.509488997734
29,2017.7407663768606,1055497.8559873125,24294.093489388935,27154.78669886179,23170.378524909916,13198.505495305442,21511.864619423595,25916.46291880904,14688.225558906928,15026.926971669758,33325.97153022842,125286.41298860533,70217.58837916973,70867.18523612976,25004.909495002677,39064.55913088442,90724.22891933979,35397.66246451879,42728.97017627494,30201.776511832595,157666.85297958276,32558.095448217355,6767.416567096846,65637.31357550474,71863.45529398244,17501.01878386558,60333.587994326204,1743.0484829577056,17010.85832282097,11391.77777939677,8965.415620650829,2343.655468804542,10970.963146428474
30,2017.791985551182,1071852.6975969872,24547.23431605967,27331.815770859295,23297.596451185516,13357.84537023244,21817.415144570972,26095.67043731551,14804.916652675269,15135.232344958178,33785.653335468014,127101.77971878441,71161.88691314516,73323.05381670845,25351.873265288497,40554.99541627935,91797.3041499799,35804.47680714082,43347.02686236232,30793.107689418935,162047.3839506802,33731.637566203455,6847.262294440697,70405.36220887328,74287.66336097445,18055.769519701324,66051.6580810515,1784.5924753333263,17324.95717352942,11614.180772943952,9654.050833223713,2357.473373896765,11105.439125360826
31,2017.8368956012202,1086615.0296707572,24773.563339557553,27488.941202947553,23410.293441109145,13500.750527510992,22092.547105626258,26254.847421390714,14908.765176474906,15231.484918037355,34199.25416940164,128737.2966996035,72010.97425830166,75620.74232098467,25664.103688960353,41958.58988366575,92759.25842312202,36168.9349589318,43903.8259652224,31330.959026068213,166093.41342434444,34832.45172892456,6918.8357636814435,75194.60479301756,76551.82604023535,18571.92647916886,72037.71023935941,1822.6814974843064,17610.053132630186,11816.448391943031,10351.155357003581,2369.7233817341967,11226.086708459052
32,2017.8762734471748,1099896.9892427793,24975.465772990825,27628.199428847918,23510.004697744036,13628.58635186059,22339.55023122229,26396.016793959527,15001.02349340581,15316.890081293916,34570.312913554255,130206.31001676981,72772.28365855187,77757.13526242046,25944.257597978176,43271.66999407046,93619.4213670463,36494.64394682707,44403.91898079607,31818.235107073626,169810.8426637436,35858.478559282565,6982.832377691205,79963.79648953954,78653.66863548415,19049.386546759026,78255.90260411569,1857.4403896681474,17867.852306697623,11999.678855194761,11050.791058821442,2380.569158181985,11334.045525901878
33,2017.9108003909364,1111812.378284618,25155.216814489784,27751.464214137668,23598.130932326905,13742.678650773476,22560.706693556138,26521.046126356723,15082.85824683718,15392.563457512064,34902.33794801219,131522.17278245153,73453.15212178133,79732.1201944812,26194.971718637058,44492.47753765249,94386.82725069897,36785.08369166104,44851.8582504267,32258.11146327718,173209.85845706446,36809.12818315986,7039.925303771856,84672.37843318802,80593.82474925378,19488.67800137389,84663.42866289182,1889.0255620774067,18100.17623064492,12165.071294004492,11746.93317659827,2390.1605214352585,11430.424513943737
34,2017.941073871807,1122473.9878572125,25314.96111035701,27860.448736230766,23675.94355794326,13844.295719712685,22758.246343059633,26631.64783368766,15155.347405429478,15459.53018588862,35198.74255148292,132697.97189387772,74060.69265812614,81548.17117596655,26418.81348880053,45620.969136622385,95070.09888772503,37043.565493681635,45252.104148363076,32653.91536468369,176304.00021703343,37685.09677009244,7090.756877465163,89281.83929590537,82375.40559168687,19890.85335452278,91211.49589874782,1917.6159652255117,18308.90106926899,12313.880999023673,12433.676392778783,2398.633844583611,11516.286343768725
35,2017.9676177797842,1131991.5281028263,25456.700212801916,27956.71082294231,23744.591487172576,13934.635946203445,22934.31319293491,26729.38289463342,15219.480102173016,15518.726475154679,35462.797121466516,133746.3218362681,74601.70083272387,83209.89939873807,26618.244588808553,46658.57761394597,95677.36843459935,37273.204272836236,45608.955089817726,33009.02636248896,179109.27857155344,38488.161292874676,7135.932747790481,93756.93199391622,84003.5452625052,20257.380919812957,97846.69098660556,1943.4050570583518,18495.90780876572,12447.382114609629,13105.432320466833,2406.112662070808,11592.636560793995
36,2017.990891502732,1140470.0982014614,25582.286449573996,28041.660389169458,23805.10893355404,14014.820018341165,23090.941668050888,26815.667085281533,15276.158561860204,15571.002800306554,35697.595873119666,134679.21701547538,75082.59065162396,84723.60164473232,26795.595434439667,47607.95483074291,96216.22870299341,37476.90210533335,45926.49745119322,33326.796221635035,181643.37793473701,39220.96792040313,7176.018288464177,98066.66731770452,85484.95104431544,20590.04101994692,104512.66007482912,1966.5939160002708,18663.042926204154,12566.837634338272,13757.104623418392,2412.708410631558,11660.416654645021
37,2018.0112978623663,1148009.1209323052,25693.42178398776,28116.568299128627,23858.42374963205,14085.886849724131,23230.041060754633,26891.778904949522,15326.201526419918,15617.128229883392,35906.03561612701,135507.93354172897,75509.35476099668,86096.83042747274,26953.04882820951,48472.71348655259,96693.70897897934,37657.34076914052,46208.572306179594,33610.48690048039,183924.9621634736,39886.82647544841,7211.53682789192,102185.0317226711,86827.4807252283,20890.831032170016,111151.99682844126,1987.3855418781325,18812.088591431497,12673.476183782628,14384.230650362482,2418.5212499218737,11720.500313517621
38,2018.0291900751367,1154701.6646563807,25791.660432944333,28182.576047372346,23905.36594689547,14148.792416247099,23353.386681723267,26958.868541086133,15370.348696300778,15657.79547305024,36090.804313399756,136242.97155508414,75887.54421467368,87338.0025685535,27092.631038795473,49257.18147439885,97116.26994351564,37816.981259108325,46458.75594210679,33863.22463468733,185973.091234982,40489.520077871646,7242.969295856654,106091.40585239585,88039.76190693973,21161.88187432456,117708.20617088933,2005.9803071936535,18944.741216177717,12768.474854003991,14983.082264858742,2423.640920647585,11773.692183146222
39,2018.0448778575224,1160634.078950112,25878.414205647863,28240.705793594163,23946.676135959184,14204.410802275223,23462.61631423322,27017.96736698037,15409.265804170476,15693.626325416204,36254.377330988405,136894.02982700596,76222.26352797323,88456.05637465986,27216.208729876733,49966.17831995957,97489.81300077224,37958.06851435375,46680.351342276306,34087.96789226723,187806.7482980657,41033.1358915379,7270.754938025252,109770.6890490498,89130.86188011339,21405.387168378526,124127.60244414753,2022.572467774728,19062.597074816418,12852.947242381113,15550.72285580802,2428.1476085391005,11820.728534312666
40,2018.0586327806702,1165885.876760178,25954.959712415923,28291.87040441728,23983.013700609707,14253.536861334984,23559.230741455023,27069.997589667666,15443.550022550178,15725.177268792084,36399.01954671347,137470.00528505578,76518.17729108343,89460.16201127568,27325.49035221665,50604.81947372327,97819.70005875881,38082.63988643425,46876.388132064865,34287.4869064825,189444.47041762611,41521.92008899413,7295.292804415073,113213.15931832558,90110.01137874351,21623.545245397025,130361.00869837213,2037.3476105729985,19167.14373761227,12927.935836522765,16085.02166378316,2432.1127911525164,11862.279332316934
41,2018.0706929664912,1170529.8042636,26022.446762807343,28336.88325170948,24014.964579043382,14296.890000860061,23644.597293807496,27115.781767257857,15473.73547918812,15752.945043379008,36526.791760605425,137979.01113576422,76779.5251948442,90359.48533297634,27422.030819570296,51178.35104803414,98110.78051488897,38192.53614740914,47049.628837428005,34464.352590733775,190904.07255399862,41960.15789176077,7316.943770696154,116414.11547861436,90986.38151346614,21818.51338213599,136365.14755904122,2050.480902570895,19259.756143343155,12994.407914932975,16584.63001207943,2435.6000514001594,11898.95128938829
42,2018.081267206072,1174632.0484805454,26081.907421061514,28376.467593934954,24043.048572081945,14335.11869641315,23719.955540029256,27156.05199702749,15500.298713574348,15777.372062258597,36639.56011968885,138428.40829813134,77010.14288049549,91163.00233538309,27507.23849185675,51692.01512005455,98367.42284456627,38289.41408102743,47202.57965798694,34620.932834520034,192202.45237506912,42352.07787448705,7336.03289922609,119373.35760836952,91768.91039492007,21992.373157184968,142103.6493613723,2062.136003706386,19341.696264286307,13053.254212280157,17048.926447340113,2438.665847159187,11931.291561906552
43,2018.0905385713595,1178252.541345728,26134.265313350363,28411.265427362203,24067.72613358413,14368.805425421328,23786.42441073755,27191.45864054698,15523.663956168015,15798.851578942367,36739.00751845309,138824.84583870732,77213.4865358415,91879.35941367937,27582.383676806345,52150.94396036215,98593.54875719045,38374.759912833244,47337.504290114564,34759.3944254633,193355.4629392312,42701.7786002985,7352.851988819,122094.56387278263,92466.17424004451,22147.105537978427,147547.64402098084,2072.4645142295217,19414.115460525943,13105.289690128584,17477.939058093256,2441.360230507861,11959.791826009532
44,2018.098667582386,1181445.326934696,26180.344886281768,28441.84574028724,24089.404624720803,14398.471782845285,23845.01019089951,27222.57850246917,15544.208150079603,15817.73255065276,36826.64615682294,139174.3069800512,77392.65960962058,92516.77355041246,27648.60802798142,52560.08042188017,98792.66836615218,38449.903014808755,47456.43963523077,34881.70910550499,194377.84069235667,43013.175000564035,7367.662198078408,124584.61779856862,93086.29689935638,22284.574207081736,152675.94311596936,2081.605839546284,19478.05876688036,13151.255853220764,17872.253434246075,2443.727513314323,11984.892526722468
45,2018.1057949846631,1184258.9656184954,26220.88040126649,28468.712138305484,24108.444033029267,14424.583601549512,23896.61494528913,27249.92241788378,15562.265664620165,15834.324164434049,36903.83062666046,139482.1580198154,77550.44039920642,93082.96619386306,27706.934360334628,52924.12112231654,98967.91521977448,38516.02946869286,47561.21248891794,34989.662526971144,195283.17723802765,43289.96162535122,7380.696656861462,126852.93198988603,93636.89153420852,22406.5156571086,157474.85254084598,2089.6873707705918,19534.470494458277,13191.824148375175,18232.91407620624,2445.8068782481087,12006.987147224312
46,2018.112044184686,1186736.954991922,26256.524517125305,28492.30983429459,24125.16217073557,14447.55594934339,23942.045048372835,27273.942231602807,15578.132672736978,15848.900011492668,36971.77105602034,139753.19814431662,77689.30958562696,93585.12472199534,27758.27652438844,53247.4788509765,99122.080365454,38574.195192186904,47653.45652635747,35084.865112281375,196083.92468940996,43535.589871682,7392.163004591501,128910.80408738312,94125.02841008727,22514.534685334103,161937.6803571656,2096.824895033088,19584.200654162174,13227.60007258501,18561.32584172707,2447.63293596994,12026.426386951252
47,2018.1175233855954,1188918.1524951707,26287.856366195272,28513.032015069613,24139.839376001797,14467.757913975498,23982.019578294745,27295.037173357265,15592.071181208754,15861.701908546025,37031.54596967834,139991.70865377717,77811.4770493326,94029.88583978117,27803.449078240883,53534.26071029887,99257.64487829435,38625.33842743387,47734.62908089215,35168.764032183186,196791.42588939745,43753.25645713353,7402.24581335939,130770.83013153862,94557.2232878259,22610.10406704268,166064.01777099632,2103.1231648542694,19628.01181864809,13259.127696211397,18859.16051414309,2449.236230423768,12043.522170947412
48,2018.1223274598763,1190837.1887952485,26315.389069658882,28531.225609250447,24152.722746559044,14485.517118170697,24017.178405635215,27313.55964733427,15604.312714722508,15872.943374449253,37084.11462799423,140201.5005470812,77918.90750704458,94423.33588973555,27843.176575256333,53788.258763267935,99376.81048785892,38670.291465156595,47806.02735888033,35242.655698674935,197415.96225351765,43945.90067428337,7411.108868763209,132446.3906217255,94939.44155883905,22694.567355122123,169858.8741173693,2108.6765698418585,19666.586131699944,13286.894375217333,19128.272025246995,2450.6436949251984,12058.551439353823
49,2018.1265395914597,1192524.8643132988,26339.57666812925,28547.196489063837,24164.029938464962,14501.12393047588,24048.08986364925,27329.820464156983,15615.061663574657,15882.81277683303,37130.32868749416,140385.9597548614,78013.34467184593,94771.02376313006,27878.102347136162,54012.95032028578,99481.5280916378,38709.79153424078,47868.80384985339,35307.698320404954,197966.81335994473,44116.20828207669,7418.897292926578,133951.21620942335,95277.11398819121,22769.143924398257,173331.74130483702,2113.569866244045,19700.532250376677,13311.335483274006,19370.622441427127,2451.8790622084234,12071.759686329367
50,2018.1302327156031,1194008.5238907316,26360.820465677363,28561.214143663856,24173.95256414156,14514.835355500254,24075.25793006368,27344.093549447305,15624.498310547051,15891.476167631252,37170.94308919909,140548.0895745319,78096.33376280694,95077.98281081024,27908.79670974259,54211.50540411266,99573.52406002178,38744.49082861004,47923.98078092976,35364.92419231574,198452.32363444762,44266.62022430686,7425.739502748077,135299.0334564598,95575.16063610626,22834.935541111747,176495.6520285224,2117.8789303594112,19730.392067093406,13332.83904105983,19588.219625535305,2452.963231836916,12083.364233096141
