,SSP,YEAR,GDP,POP,LDP,BA,CCF,人均CCF,GDP_CCF_P,GDP2,GDP_POP,GDP_LDP,GDP_BA,result,RESULT
334,SSP5,2030,1434580.823233,1388864049,1159015.2130770003,82875.69798590001,152775045390,3410,157803890.56080002,36006063611.390015,34858642228850.0,29089734654.189995,2080069387.001,18026770.406000007,18166723.024414062
335,SSP5,2031,1497601.2219060003,1388003230,1192533.9686099999,84673.6226989,152680355300,3410,164736134.4212,37587791492.399994,34837031165437.0,29931010674.770008,2125194897.1720004,19046823.631000005,18590654.494140625
336,SSP5,2032,1560662.6984010004,1386960471,1224676.3152360006,86426.3464931,152565651810,3410,171672896.8385,39170550369.43,34810866365161.0,30737740665.780003,2169185924.754,19230273.9005,19010904.97265625
337,SSP5,2033,1623641.2948650003,1385756617,1255412.0494529996,88133.8726309,152433227870,3410,178600542.44050005,40751229071.060005,34780650410657.0,31509166566.63999,2212042551.4109993,19497794.14,19427235.056640625
338,SSP5,2034,1686418.0795719998,1384412551,1284719.2108959998,89796.63255129998,152285380610,3410,185505988.76470006,42326842564.17,34746885967749.0,32244737198.15,2253775605.7819996,19620660.506499995,19839417.065429688
339,SSP5,2035,1748879.3816760003,1382949044,1312582.791217,91415.45375059999,152124394840,3410,192376731.98459998,43894537865.43,34710190953248.0,32944075865.909996,2294405856.8510003,19799920.806999996,20247234.978515625
340,SSP5,2036,1811728.206711,1381377996,1338993.9083069998,92991.52245,151951579560,3410,199290102.75759998,45471959476.47,34670750032978.0,33606959648.29,2333963077.1790004,20217038.9535,20650484.493164062
341,SSP5,2037,1874102.4600620002,1379675002,1363949.434947,94526.34181530002,151764250220,3410,206151270.60420007,47037469970.19,34627993905755.0,34233310053.789997,2372484994.4420004,20671236.787,21048973.00390625
342,SSP5,2038,1935903.7998660004,1377806522,1387452.0135549998,96021.68639309998,151558717420,3410,212949417.99260002,48588601100.10999,34581096173947.0,34823193402.78999,2410016147.261,21474737.455,21442519.5859375
343,SSP5,2039,1997039.7098429995,1375738924,1409510.34428,97479.5535614,151331281640,3410,219674368.0827,50123030826.44999,34529218901011.0,35376828058.84,2446606666.9590006,21705449.543,21830955.029296875
344,SSP5,2040,2057423.6608440003,1373438851,1430139.6094039998,98902.112761,151078273610,3410,226316602.7154,51638587391.27999,34471486739510.0,35894595075.53001,2482311004.053,22143149.343,22214121.796875
345,SSP5,2041,2117029.1399929994,1370874650,1449361.8929249998,100291.6533269,150796211500,3410,232873205.4076999,53134605350.250015,34407128513756.0,36377048729.97,2517186617.1690006,22661345.613,22591874.055664062
346,SSP5,2042,2175751.4255660004,1368023398,1467206.4741459999,101650.53175539996,150482573780,3410,239332656.81469995,54608456327.21,34335559407331.0,36824923898.020004,2551292651.659,23695378.1285,22964077.686523438
347,SSP5,2043,2233525.240289,1364863998,1483709.896065,102981.1191995,150135039780,3410,245687776.43490008,56058501952.880005,34256262202242.0,37239137757.89,2584688620.3679996,24167269.931999993,23330610.234375
348,SSP5,2044,2290291.7686969996,1361375239,1498915.7613,104285.75012620002,149751276290,3410,251932094.5817,57483266038.34,34168700023980.0,37620784676.15,2617433114.9519997,24292502.736500002,23691360.954101562
349,SSP5,2045,2345998.6894150004,1357536151,1512874.2371440004,105566.67291450001,149328976610,3410,258059855.85740006,58881435384.59999,34072348361261.0,37971123785.41,2649582567.0490003,24468541.051,24046230.806640625
350,SSP5,2046,2401786.9635299994,1353332404,1525641.2951610002,106826.0032632,148866564440,3410,264196565.99369994,60281646590.55001,33966833138789.0,38291559899.01,2681190077.763,24676299.652,24395132.427734375
351,SSP5,2047,2456484.6411670004,1348778158,1537277.735066,108065.6813573,148365597380,3410,270213310.53569996,61654485284.09,33852541924521.0,38583619007.03,2712304342.9789996,24959204.108,24737990.168945312
352,SSP5,2048,2510056.49622,1343893899,1547848.0644259998,109287.4335065,147828328890,3410,276106214.59709996,62999067328.98,33729927500462.0,38848920163.66999,2742968691.1299996,25133674.701,25074740.063476562
353,SSP5,2049,2562473.648257,1338700338,1557419.304318,110492.73915769998,147257037180,3410,281872101.3121,64314667872.7,33599579766216.0,39089145508.18001,2773220253.8579993,25324480.11500001,25405329.83984375
354,SSP5,2050,2613713.504078,1333217996,1566059.7972839999,111682.80400559999,146653979560,3410,287508485.44710004,65600719853.960014,33461975955567.0,39306010348.62,2803089292.924,25636333.681000005,25729718.928710938
355,SSP5,2051,2667124.259878,1327464595,1573838.076341,112858.53981829999,146021105450,3410,293383668.5823,66941258526.78999,33317573172854.0,39501234768.38001,2832598692.4599996,26201092.454499993,26047878.452148438
356,SSP5,2052,2719466.0048490004,1321444882,1580821.8418549995,114020.55166379998,145358937020,3410,299141260.5435,68254966451.17,33166494698110.0,39676517960.05001,2861763638.5,26216559.240000002,26359791.225585938
357,SSP5,2053,2770729.8784729997,1315160560,1587077.0808820003,115169.13269230003,144667661600,3410,304780286.63430005,69541621247.28,33008778961958.0,39833516108.490005,2890591488.9579997,26472445.865999997,26665451.76953125
358,SSP5,2054,2820912.6108569996,1308613269,1592667.342669,116304.2669367,143947459590,3410,310300387.20039994,70801140841.12001,32844442512623.0,39973824218.5,2919081843.093,27012610.32400001,26964866.2890625
359,SSP5,2055,2870016.3592,1301804785,1597653.175806,117425.63985979998,143198526350,3410,315701799.5061,72033579374.35999,32673563157209.0,40098961972.210014,2947226806.539,27437779.501500003,27258052.69140625
360,SSP5,2056,2920100.3198890006,1294738167,1602091.7201929998,118532.65656310001,142421198370,3410,321211035.1925999,73290619930.35,32496186243149.0,40210363513.240005,2975011447.9849997,27686093.319499996,27545040.569335938
361,SSP5,2057,2969262.514762001,1287423252,1606036.4419629998,119624.46705129999,141616557720,3410,326618876.60859996,74524525393.0,32312595231534.0,40309370764.450005,3002414433.813,27886434.515499998,27825871.220703125
362,SSP5,2058,3017524.6018439992,1279871575,1609536.9906819998,120699.9977025,140785873250,3410,331927706.21599996,75735839353.57,32123058682425.0,40397229862.9,3029408817.6270003,28029506.708999995,28100597.64453125
363,SSP5,2059,3064913.0739400005,1272094360,1612639.1627349998,121757.98805079999,139930379600,3410,337140438.1540999,76925226741.01001,31927866010661.0,40475090239.10999,3055962962.813,28225800.536000002,28369284.514648438
364,SSP5,2060,3111458.9838849995,1264103086,1615384.9482070005,122797.031657,139051339460,3410,342260488.2322,78093466947.07,31727298183250.0,40544005792.03999,3082041570.3479996,28426104.657500006,28632008.22265625
365,SSP5,2061,3158803.153488001,1255912106,1617812.643258,123815.61949949998,138150331660,3410,347468346.898,79281742405.19,31521722296640.0,40604937694.479996,3107606765.614001,28649980.481999993,28888856.833984375
366,SSP5,2062,3205467.9766180003,1247549226,1619957.012338,124812.18474849999,137230414860,3410,352601477.4373001,80452967168.20999,31311810472378.0,40658758496.44,3132619222.7780004,28738913.792999998,29139930.124023438
367,SSP5,2063,3251498.255740999,1239044760,1621849.482615,125785.14725240001,136294923600,3410,357664808.1446001,81608265730.45001,31098372999808.0,40706256974.450005,3157039283.0160007,28846978.47499999,29385339.571289062
368,SSP5,2064,3296942.1504840003,1230429394,1623518.360139,126732.95630590002,135347233340,3410,362663636.561,82748846824.35,30882135033468.0,40748143572.59,3180828024.8929996,29031686.637499996,29625208.331054688
369,SSP5,2065,3341850.7696640003,1221733792,1624989.0580230001,127654.13052689999,134390717120,3410,367603584.6887,83875993216.7,30663869105796.0,40785056126.49999,3203948268.049,29559843.235500004,29859671.252929688
370,SSP5,2066,3387027.538186,1212989211,1626284.326497,128547.29365700002,133428813210,3410,372573029.2115999,85009869798.83,30444400697613.0,40817565634.420006,3226365470.461,30241627.453,30088874.901367188
371,SSP5,2067,3431825.416176,1204230267,1627424.481044,129411.2054437,132465329370,3410,377500795.77339995,86134236732.84999,30224572552567.0,40846181992.560005,3248048503.1059995,30391387.884999998,30312977.517578125
372,SSP5,2068,3476303.436141001,1195492053,1628427.622824,130244.7869335,131504125830,3410,382393377.9772001,87250575658.29001,30005255062925.0,40871359514.63999,3268970285.5679994,30579756.9735,30532149.056640625
373,SSP5,2069,3520521.652043,1186809913,1629309.847613,131047.13980380002,130549090430,3410,387257381.7226,88360393852.62,29787336432003.0,40893502177.02001,3289108271.5839996,31085952.270000007,30746571.143554688
374,SSP5,2070,3564540.555985001,1178218904,1630085.4446830002,131817.55975430005,129604079440,3410,392099461.1546,89465209579.66,29571710457593.0,40912968627.46999,3308444783.999,31218127.654000003,30956437.123046875
375,SSP5,2071,3613365.9842970003,1169742396,1630767.0800039999,132555.5439169,128671663560,3410,397470258.277,90690662649.59001,29358963076239.0,40930076764.73,3326967201.4750004,31356064.8565,31161952.026367188
376,SSP5,2072,3662391.000170001,1161355905,1631365.9651330002,133260.7928139,127749149550,3410,402863010.0189,91921125104.41,29148470560079.0,40945107981.74,3344668007.3320007,31394577.548,31363332.57421875
377,SSP5,2073,3711685.7755089994,1153022972,1631892.0133530002,133933.207275,126832526920,3410,408285435.3248,93158358160.98999,28939336709743.0,40958311090.009995,3361544712.3329997,31549119.4335,31560807.1875
378,SSP5,2074,3761319.244158,1144707209,1632353.9806499993,134572.88100139998,125917792990,3410,413745116.8553,94404091967.8,28730628438095.0,40969905852.26,3377599668.933,31714979.294499993,31754615.990234375
379,SSP5,2075,3811358.3814620003,1136372076,1632759.594036,135180.08948260001,125000928360,3410,419249421.95869994,95660007515.86,28521410549713.0,40980086206.670006,3392839791.4790006,31967511.50699999,31945010.782226562
380,SSP5,2076,3863428.724002,1127960833,1633115.666586,135755.27607509997,124075691630,3410,424977159.6488,96966903606.40999,28310301246803.0,40989023151.7,3407276207.0010004,32070170.722999997,32132255.081054688
381,SSP5,2077,3916130.96614,1119334727,1633428.2021930001,136299.03592910003,123126819970,3410,430774406.2779,98289659529.13,28093808234967.0,40996867377.399994,3420923853.5150003,32087702.8905,32316624.08203125
382,SSP5,2078,3969526.5827080007,1110334783,1633702.487611,136812.09850409997,122136826130,3410,436647924.1028,99629818224.51999,27867910725725.0,41003751578.30001,3433801039.4019995,32236896.771500006,32498404.68359375
383,SSP5,2079,4023672.0325209997,1100801947,1633943.176329,137295.30932570004,121088214170,3410,442603923.5928001,100988796737.09,27628649391687.0,41009792543.270004,3445928985.706,32378924.439000003,32677895.48828125
384,SSP5,2080,4078617.793364,1090577028,1634154.3618639999,137749.61162200003,119963473080,3410,448647957.2788,102367861985.23001,27372030863156.0,41015093018.350006,3457331367.0999994,32749912.1815,32855406.770507812
385,SSP5,2081,4127637.5699950005,1079563667,1634339.643825,138176.02822079998,118752003370,3410,454040132.7088001,103598192940.95001,27095601313297.0,41019743347.87,3468033854.414999,33033070.838999998,33031260.524414062
386,SSP5,2082,4177135.2800649996,1067915583,1634502.1868229997,138575.6441901,117470714130,3410,459484880.80789995,104840519386.87,26803246461766.0,41023822959.759995,3478063681.6619997,33208050.857500006,33205790.421875
387,SSP5,2083,4227113.824212,1055848966,1634644.7716319999,138949.59048260003,116143386260,3410,464982520.64789987,106094914129.51001,26500406989863.0,41027401646.75,3487449234.5419993,33644948.1445,33379341.845703125
388,SSP5,2084,4277564.168419999,1043580285,1634769.841432,139299.0288669,114793831350,3410,470532058.5320001,107361150421.43,26192479996255.0,41030540731.350006,3496219671.441,33787495.670499995,33552271.864257812
389,SSP5,2085,4328464.039694,1031325763,1634879.541655,139625.13822979995,113445833930,3410,476131044.37080014,108638669242.65,25884897936352.0,41033294062.68001,3504404581.2050004,33871177.884,33724949.236328125
390,SSP5,2086,4382819.199903999,1019278017,1634975.7567939998,139929.1023258,112120581870,3410,482110111.99229985,110002911205.93999,25582538867935.0,41035708935.15,3512033674.351,34065904.419,33897754.42871094
391,SSP5,2087,4437676.979629,1007534686,1635060.1407000003,140212.0991238,110828815460,3410,488144467.77,111379768245.05002,25287771456827.0,41037826857.7,3519136515.9770007,34272407.6495,34071079.59765625
392,SSP5,2088,4492972.5785409985,996169626,1635134.1459579999,140475.29155319996,109578658860,3410,494226983.6522999,112767613961.77,25002522758593.0,41039684289.76,3525742294.5919995,34430247.8195,34245328.591796875
393,SSP5,2089,4548621.979914001,985256722,1635199.046713,140719.81970179998,108378239420,3410,500348417.7913999,114164339649.95,24728635745605.0,41041313211.189995,3531879624.8090005,34518961.892500006,34420916.95605469
394,SSP5,2090,4604520.215406999,974869874,1635255.961632,140946.79438019998,107235686140,3410,506497223.67430013,115567310742.03,24467933222440.0,41042741700.8,3537576386.2730002,34575901.30600001,34598271.93261719
395,SSP5,2091,4662386.182786999,965063515,1635305.872153,141157.29191440003,106156986650,3410,512862480.1223001,117019669274.27,24221804068971.0,41043994387.78999,3542859593.3899994,34749403.589999996,34777832.46777344
396,SSP5,2092,4720308.649846,955814224,1635349.6390469999,141352.35004969998,105139564640,3410,519233951.49590003,118473445879.38,23989665113452.0,41045092879.560005,3547755292.1749997,35106787.996999994,34960049.193359375
397,SSP5,2093,4778109.334829,947079230,1635388.0183749998,141532.9649931,104178715300,3410,525592026.84799993,119924165911.36,23770427481379.0,41046056149.24,3552288486.059,35246957.60949999,35145384.4296875
398,SSP5,2094,4835580.609181,938815528,1635421.672442,141700.08911510004,103269708080,3410,531913867.0335,121366618175.41,23563020418370.0,41046900821.96999,3556483078.5179996,35423775.809,35334312.20019531
399,SSP5,2095,4892483.134535,930980354,1635451.1824979996,141854.62976470002,102407838940,3410,538173144.8079,122794795602.35,23366365627190.0,41047641484.89,3560361842.7149997,35446793.06600001,35527318.23144531
400,SSP5,2096,4948527.575749001,923530768,1635477.0587420003,141997.448458,101588384480,3410,544338033.3500999,124201436264.58002,23179395969086.0,41048290943.16999,3563946401.075,35526774.143,35724899.93359375
401,SSP5,2097,5003444.897147,916423935,1635499.7482170002,142129.360795,100806632850,3410,550378938.7035999,125579787720.76,23001014108463.0,41048860418.26,3567257224.586,35719092.22050001,35927566.41308594
402,SSP5,2098,5056886.333711,909616977,1635519.6434029995,142251.1368956,100057867470,3410,556257496.7161001,126921096438.9,22830165626537.0,41049359761.47,3570313642.3739996,35972952.855000004,36135838.48144531
403,SSP5,2099,5108460.3915840015,903067080,1635537.0880610002,142363.50205470002,99337378800,3410,561930643.0774001,128215536444.25,22665778710839.0,41049797599.659996,3573133857.6460004,36275453.815500006,36350248.63574219
404,SSP5,2100,5157729.646050001,896731269,1635552.3838889997,142467.1379237,98640439590,3410,567350261.0796,129452128957.25,22506751147319.0,41050181504.11999,3575734979.486999,36685007.064500004,36571341.07910156
